engine,rq0_id,language,length_sample_rank,condition,image_path,ocr_text,status,error,mean_confidence,runtime_sec,baseline_ocr,cer_vs_clean_ocr,token_f1_vs_clean_ocr
easyocr,rq0_0294,java,6,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/rq0_0294.png,"clolic Vo1d cuilcrolu (
'851850938090
Iullaiatli
Cctratont
Oortocou() Ooraobrcdor [oa ( tordot) ;
Object Mind
Modal
Und
ull
5
ind eauala
Mlnt3oaeoraroociorioneanalyeoostioauuua 'Corid) ;
Model
atrorat
8
Setselected
od
1
Mind equala
Vodale
Stticeoraooctot
Ooracorcddrotdii
Setselected
onerdroortoation
NCtattcorioi;
Olco
aind eqvals(
Dol ooraodrcroriontindid
Oorcorconcouddd
Setselectedlictions tastociotionEadiogregation
Coositeicorio
Jco
Setselected(ActionSetassociationEndiogregation
1
Conecorioi;",ok,,0.059153761265663095,2.9048995971679688,"public
void buildModel ( )
3
if
getTarget ( )
null)
Object kandet
Taeget(ade() .
get
Model
getAggregation(target)
5
if
(kind
null
6
M
kind.equals
Model . getAggregationKind( ) . getNone() ) )
setSelected(ActionSetAssociationEndAggregation.NONE_COMMAND )
(kindsequals
else
9
if
10
1
Model .getAggregationKind ( )
getAggregatel) ) )
{
setSelected (ActionSetAssociationEndAggregation
AGGREGATE_COMMAND )
15
else
if
kind
equals
16
Model .getAggregationKind ( )
getComposite() ) )
{
18
setSelected (ActionSetAssociationEndAggregation
19
COMPOSITE_COMMAND )
else
20
3
setSelected(ActionSetAssociationEndAggregation
NONE_COMMAND )
24
25
26
2
28",0.6703296703296703,0.13714285714285712
easyocr,rq0_0294,java,6,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/rq0_0294.png,,empty,,,1.4676828384399414,"public
void buildModel ( )
3
if
getTarget ( )
null)
Object kandet
Taeget(ade() .
get
Model
getAggregation(target)
5
if
(kind
null
6
M
kind.equals
Model . getAggregationKind( ) . getNone() ) )
setSelected(ActionSetAssociationEndAggregation.NONE_COMMAND )
(kindsequals
else
9
if
10
1
Model .getAggregationKind ( )
getAggregatel) ) )
{
setSelected (ActionSetAssociationEndAggregation
AGGREGATE_COMMAND )
15
else
if
kind
equals
16
Model .getAggregationKind ( )
getComposite() ) )
{
18
setSelected (ActionSetAssociationEndAggregation
19
COMPOSITE_COMMAND )
else
20
3
setSelected(ActionSetAssociationEndAggregation
NONE_COMMAND )
24
25
26
2
28",1.0,0.0
easyocr,rq0_0309,java,7,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/rq0_0309.png,"private AnnotationInstance overrideSchemaCatalogByDefault (AnnotationInstance ann
EntityMappingsMocker.Default defaults)
otationInstance
2
List AnnotationValue
newAnnotationValueList
new ArrayList AnnotationV
alue () ;
1
newAnnotationValueList.addAll( annotationInstance.values() );
boolean schemaDefined
false;
booteannoaatLoglestance
Vaiuee; 
'schema
null ) {
VS
schemaDefined
true;
9
1f
annotationInstance.value( ""catalog""
null ) {
13
10
catalogDefined
true;
8
}
if
schemaDefined 66 catalogDefined
) {
return annotationInstance;
15
if
catalogDefined 66 StringHelper.isNotEmpty( defaults getCatalog()
16
newAnnotationValueList.add (
AnnotationValue. createStringValue
#
catalog
defaults getCatalog( )
9;
schemaDefined 66 StringHelper.isNotEmpty( defaults getSchema()
if
23
newAnnotationValueList.add
AnnotationValue. createStringValue
25
schema
defaults.getSchema()
26
28
return MockHelper.create(
29
30
annotationInstance
name ( )
annotationInstance targeti)
32
MockHelper toArrayi newAnnotationValueList
33
34",ok,,0.7704195737701355,4.68536114692688,"private
AnnotationInstance overrideSchemaCatalogByDefault (AnnotationInstance ann
EntityMappingsMocker.Default defaults)
otationInstance
2
List AnnotationValue
neWAnnotationValueList
new ArrayList AnnotationV
alue  ( ) ;
5
newAnnotationValueList.addAll( annotationInstance.values ( )
) ;
boolean
schemaDefined
false
boolean
catalogDefined
false
if
annotationInstance
'schema
null )
6
value
1=
schemaDefined
true
8
if
annotationInstance.value
'catalog""
9
!=
null ) {
10
catalogDefined
true;
1
}
if
schemaDefined &G catalogDefined
return annotationInstance;
15
if
!catalogDefined
S StringHelper.isNotEmpty( defaults.getCatalog ( )
16
newAnnotationValueList.add
AnnotationValue. createStringValue
'catalog""
defaults getCatalog( )
%
22
s6 StringHelper.isNotEmpty( defaults.getSchema()
if
IschemaDefined
23
newAnnotationValueList.add
AnnotationValue. createStringValue
24
25
'schema
defaults.getSchema()
26
27
28
29
return MockHelper
create
30
annotationInstance
name
annotationInstance  target()
33
3
MockHelper.toArray
newAnnotationValueList
3
34",0.1344860710854947,0.8164556962025317
easyocr,rq0_0309,java,7,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/rq0_0309.png,"Drivoto Araotoricalostonco Ovoteddoschorocotolobutdotouicinanotorioalastonco Oan
Foror toniattonco
seaeionvadoina
Ieochor Dotouig Ootouicoh
Cocarnorortonvolceldor
Lor Arcororjorvo
Arrorljot Arnotorioav
aiue
(db
J
Mraanotorjoavoltolior. Oddatlu Ornoror toa[abtonco.Woluebud0;
1
Dooiodr Ocrancootnad
C
bool
n coroiorortinad
Onnotor ioniattonco.Voicoi
Jchono
ull
(
Echeecoatned
I
1
anotatioa[astance valoet #catalod""
uli
Katalogdatnd
Ttld
recura Oanotof ,OAIcsea cod-tined ) (
cotolorootind & Sttineolooe. Ionoteroty( cotovlto.Dercorolobu)
I
Keeantotationvaltetaaaddd
Maotorioavoild crcdrosrturovoluee
Katalod
Ooiolto Dorcorolodu)
Dcrnootiaed & Stfinerolooe. Ionotecory( cotoults Dorscharb()
L
Keeantototionvaltetaaaeddi
Maotorjoavoild crodrosrtinavolcei
Ochono
atoulte Ootschatd
Tetura Mocnotucioainst
Insteacs
Un
cnnotor ioniadtonco rotdor
ochoidor toltt
Aeeannotationvaltetant",ok,,0.05192747887402444,5.70540189743042,"private
AnnotationInstance overrideSchemaCatalogByDefault (AnnotationInstance ann
EntityMappingsMocker.Default defaults)
otationInstance
2
List AnnotationValue
neWAnnotationValueList
new ArrayList AnnotationV
alue  ( ) ;
5
newAnnotationValueList.addAll( annotationInstance.values ( )
) ;
boolean
schemaDefined
false
boolean
catalogDefined
false
if
annotationInstance
'schema
null )
6
value
1=
schemaDefined
true
8
if
annotationInstance.value
'catalog""
9
!=
null ) {
10
catalogDefined
true;
1
}
if
schemaDefined &G catalogDefined
return annotationInstance;
15
if
!catalogDefined
S StringHelper.isNotEmpty( defaults.getCatalog ( )
16
newAnnotationValueList.add
AnnotationValue. createStringValue
'catalog""
defaults getCatalog( )
%
22
s6 StringHelper.isNotEmpty( defaults.getSchema()
if
IschemaDefined
23
newAnnotationValueList.add
AnnotationValue. createStringValue
24
25
'schema
defaults.getSchema()
26
27
28
29
return MockHelper
create
30
annotationInstance
name
annotationInstance  target()
33
3
MockHelper.toArray
newAnnotationValueList
3
34",0.6551392891450528,0.15498154981549817
easyocr,rq0_0309,java,7,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/rq0_0309.png,,empty,,,1.7945425510406494,"private
AnnotationInstance overrideSchemaCatalogByDefault (AnnotationInstance ann
EntityMappingsMocker.Default defaults)
otationInstance
2
List AnnotationValue
neWAnnotationValueList
new ArrayList AnnotationV
alue  ( ) ;
5
newAnnotationValueList.addAll( annotationInstance.values ( )
) ;
boolean
schemaDefined
false
boolean
catalogDefined
false
if
annotationInstance
'schema
null )
6
value
1=
schemaDefined
true
8
if
annotationInstance.value
'catalog""
9
!=
null ) {
10
catalogDefined
true;
1
}
if
schemaDefined &G catalogDefined
return annotationInstance;
15
if
!catalogDefined
S StringHelper.isNotEmpty( defaults.getCatalog ( )
16
newAnnotationValueList.add
AnnotationValue. createStringValue
'catalog""
defaults getCatalog( )
%
22
s6 StringHelper.isNotEmpty( defaults.getSchema()
if
IschemaDefined
23
newAnnotationValueList.add
AnnotationValue. createStringValue
24
25
'schema
defaults.getSchema()
26
27
28
29
return MockHelper
create
30
annotationInstance
name
annotationInstance  target()
33
3
MockHelper.toArray
newAnnotationValueList
3
34",1.0,0.0
easyocr,rq0_0183,java,8,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/rq0_0183.png,"public class ComponentTag extends BaseComponentTag
;
{
protected void setAttributes (HttpServletRequest request)
{
Map String
Object
options
getOptions()
{
HashMap String; Object > optionsJSON
new HashMap String, Object () ;
_proccessAttributes(options, optionsJSON) ;
9
super. setAttributes ( request) ;
K
setNamespacedAttribute(request;
'optionsJsoQF
optiopflonsJSON) ;
15
private boolean
isEventAttribute(String
'REGKX
16
Matcher afterMatcher
EVENT AFTER
matcher(key)
Matcher onMatcher
EVENT_ON_REGEX  matcher(key) ;
18
19
return (afterMatcher.find( )
[ onMatcher.find() ) ;
20
3
isValidAttribute(String key)
private boolean
List String
Collections. EMPTY_LIST;
excludeAttributes
24
25
if (getExcludeAttributes ()
s null)
26 
excludeAttributes
Arrays.asList (
getExcludeAttributes() . split(StringPool . COMMA) ) ;
28
29
(excludeAttributes_contains(key)
30
return
I
31
key.equals(_DYNAMIC_ATTRIBUTES) ) ;
32
33
private void _proccessAttributes (Map String, Object
34
options
35
Map String, Object
newOptions)
36
37
Map String, String
afterEventOptionsMap
39
HashMap String, String () ;
new
40
Map String, String
onEventOptionsMap
HashMap String, String () ;
new
43
for (String
""9sVe{idAOptioute(eese} (!
options.keySet
{
43
1f
44
continue;
45
46
Object value
options
get
(key) ;
48
49
String originalKey
50
ReservedAttributeUtil getOriginalName (getName ( ) , key) ;",ok,,0.8184742049326857,6.0889177322387695,"public
class ComponentTag
extends BaseComponentTag
3
protected
void setAttributes (HttpServletRequest
request)
{
getoptions()
Map-String
Obje
ect>
options
5
HashMap String,
Object
optionsJSON
new HashMap-String ,
Object>() ;
6
_proccessAttributes(options, optionsJSON)
setAttributes
request) ;
9
super
10
1
options)
setNamespacedAttribute(request ,
options
optionsJSON'
optionsJSON)
setNamespacedAttribute(request,
15
private
boolean
isEventAttribute(String key)
16
Matcher afterMatcher
EVENT
AFTER_REGEX.matcher(key)
17
Matcher onMatcher
EVENT_ON_REGEX  matcher(key)
18
19
return
(afterMatcher. find()
onMatcher. find() ) ;
M
20
3
private boolean
isValidAttribute(String key)
Collections.EMPTY_LIST
2
List String
excludeAttributes
24
25
if (getExcludeAttributes ( )
V=
null)
26
excludeAttributes
Arrays
asList
2
getExcludeAttributes(
split(StringPool . COMMA) ) ;
28
29
(excludeAttributes
contains(key)
30
return
M
key.equals(_DYNAMIC_ATTRIBUTES) ) ;
3
3
3
void _proccessAttributes (Map String, Object > options_
34
private
35
Map-String,
Object
newOptions)
36
3
Map<String, String
afterEventOptionsMap
38
new HashMap
<String, String  () ;
39
Map String, String
onEventOptionsMap
HashMap-String, String-() ;
40
new
43
for (String
ringsVayic
options
keySet
()
if
dAttribute(key) )
44
continue
45
46
Object
value
options
get
key) ;
48
49
String originalKey
ReservedAttributeUtil getOriginalName(getName( ) ,
50
key) ;",0.21923620933521923,0.8305400372439479
easyocr,rq0_0183,java,8,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/rq0_0183.png,"public cians Corcoreatted #atends Barecorcoreatto (
Drotogtod V01d Borareetourod (Cttosorvlotaoeodt Tornodt) (
35751
Fa
objest
Oortort
Cotcortoattd
oot iorns04
Vatanad
objest
MotaidSrting; Oojokt (0;
5
~DtoccodtattfIcutob (CdtIoa8 ,ODt 100*Jso41 ;
1
Iuprr. torareetoutobitorrodt);
Setesdncedatttiouteineoveata
ootiona
Tootiona
Toot ionas04
Oor iortJso4i;
Sete esdacedaeeeoutc troventa
Orivoto Coolood
aetentaeefibutetstting
XIb Utcher(toy)
Satchanronatchat
eveniAnttr
Watchen ortatgaa
IM_O atcur edrcretidov);
Totura (ofroriotcaoe tindi) Ii crotcaot
Jirdidd;
(Strcoltections,ExpTY_LIST;
Orivoto cooloon
Jovolicafecicutol
ietStting
Ouc iodearet Ioutot
Hoeteacludeatttidutenu
utt
Oacicooarrt butot
Looretctuorifrrigutest; #olittStringpcol, C07u)):
ObcJor
eacludeatttioutena contalas(]
Toturr
Dvuric ATTrIbutES)1 ;
Cor.couoiu
#
Orivoto
Foid
proccortareetbutorinto  Sef1nd; Oojort
Rootiont
Fop Srting; Oojoct
Daroprtoad)
Vd Stting
String
Dtoteteatootionaiad
Toino Stting
Stinga(a
Ui
Aad
String: Stting
ConetentootionaNad
Marnad Stting: Sttinga(da
1
#roiuarreti
tor
ootiont Maset
coyid
coa
Oojoct Voles
Cbt1oa8. detinoy
Sttino
roloriodartrib teutit Getoriginalmasa (Getiaee(]",ok,,0.03249573340148605,7.589452505111694,"public
class ComponentTag
extends BaseComponentTag
3
protected
void setAttributes (HttpServletRequest
request)
{
getoptions()
Map-String
Obje
ect>
options
5
HashMap String,
Object
optionsJSON
new HashMap-String ,
Object>() ;
6
_proccessAttributes(options, optionsJSON)
setAttributes
request) ;
9
super
10
1
options)
setNamespacedAttribute(request ,
options
optionsJSON'
optionsJSON)
setNamespacedAttribute(request,
15
private
boolean
isEventAttribute(String key)
16
Matcher afterMatcher
EVENT
AFTER_REGEX.matcher(key)
17
Matcher onMatcher
EVENT_ON_REGEX  matcher(key)
18
19
return
(afterMatcher. find()
onMatcher. find() ) ;
M
20
3
private boolean
isValidAttribute(String key)
Collections.EMPTY_LIST
2
List String
excludeAttributes
24
25
if (getExcludeAttributes ( )
V=
null)
26
excludeAttributes
Arrays
asList
2
getExcludeAttributes(
split(StringPool . COMMA) ) ;
28
29
(excludeAttributes
contains(key)
30
return
M
key.equals(_DYNAMIC_ATTRIBUTES) ) ;
3
3
3
void _proccessAttributes (Map String, Object > options_
34
private
35
Map-String,
Object
newOptions)
36
3
Map<String, String
afterEventOptionsMap
38
new HashMap
<String, String  () ;
39
Map String, String
onEventOptionsMap
HashMap-String, String-() ;
40
new
43
for (String
ringsVayic
options
keySet
()
if
dAttribute(key) )
44
continue
45
46
Object
value
options
get
key) ;
48
49
String originalKey
ReservedAttributeUtil getOriginalName(getName( ) ,
50
key) ;",0.6442715700141443,0.1862527716186253
easyocr,rq0_0183,java,8,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/rq0_0183.png,,empty,,,2.3646018505096436,"public
class ComponentTag
extends BaseComponentTag
3
protected
void setAttributes (HttpServletRequest
request)
{
getoptions()
Map-String
Obje
ect>
options
5
HashMap String,
Object
optionsJSON
new HashMap-String ,
Object>() ;
6
_proccessAttributes(options, optionsJSON)
setAttributes
request) ;
9
super
10
1
options)
setNamespacedAttribute(request ,
options
optionsJSON'
optionsJSON)
setNamespacedAttribute(request,
15
private
boolean
isEventAttribute(String key)
16
Matcher afterMatcher
EVENT
AFTER_REGEX.matcher(key)
17
Matcher onMatcher
EVENT_ON_REGEX  matcher(key)
18
19
return
(afterMatcher. find()
onMatcher. find() ) ;
M
20
3
private boolean
isValidAttribute(String key)
Collections.EMPTY_LIST
2
List String
excludeAttributes
24
25
if (getExcludeAttributes ( )
V=
null)
26
excludeAttributes
Arrays
asList
2
getExcludeAttributes(
split(StringPool . COMMA) ) ;
28
29
(excludeAttributes
contains(key)
30
return
M
key.equals(_DYNAMIC_ATTRIBUTES) ) ;
3
3
3
void _proccessAttributes (Map String, Object > options_
34
private
35
Map-String,
Object
newOptions)
36
3
Map<String, String
afterEventOptionsMap
38
new HashMap
<String, String  () ;
39
Map String, String
onEventOptionsMap
HashMap-String, String-() ;
40
new
43
for (String
ringsVayic
options
keySet
()
if
dAttribute(key) )
44
continue
45
46
Object
value
options
get
key) ;
48
49
String originalKey
ReservedAttributeUtil getOriginalName(getName( ) ,
50
key) ;",1.0,0.0
easyocr,rq0_0135,java,9,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/rq0_0135.png,"com.liferay.portal
kernel.exception.PortalException,
;
throws
liferay portal.kernel exception. SystemException;
com
public void deleteEntry(
long
entryId)
{
throws
com. liferay.portal.kernel exception.PortalException,
liferay portal.kernel exception.SystemException;
com
@Transactional (propagation
Propagation . SUPPORTS
readOnly
9
true
public Java.util.List com.liferay.portlet.bookmarks
model
BookmarksEntry
ge
tEntries(
H
Tong groupId
long folderId ,
int start,
int end)
throws
liferay portal.kernel exception. SystemException;
com .
@Transactional (propagation
Propagation . SUPPORTS
readOnly
true)
public Java.util.List com.liferay.portlet.bookmarks
model. BookmarksEntry
ge
tEntries (
15
long groupId, long folderId_
int start
int
end
16
com
liferay portal
kernel.util
OrderByComparator orderByComparator)
throws
liferay.portal.kernel.exception. SystemException;
com .
18
19
Propagation . SUPPORTS
readOnly
@Transactional (propagation
foiderId)
true)
3
public int getEntriesCount (
long
groupId ,
long
throws
com.liferay portal.kernel exception. SystemException;
23
@Transactional (propagation
Propagation . SUPPORTS ,
readOnly
true
24
public
liferay.portlet.bookmarks.model.BookmarksEntry getEntry
com
25
long entryId)
26
throws
liferay portal.kernel exception.PortalException,
com
com.liferay.portal.kernel.exception. SystemException;
28
Propagation . SUPPORTS,
readOnly
29
@Transactional (propagation
true
public int getFoldersEntriesCount(i
30
folderfan]
groupId ,
31
Java.util List jJava. lang.Long
32
throws
com
liferay portal.kernel exception. SystemException;
33
34
@Transactional (propagation
Propagation . SUPPORTS
readOnly
true
35
public Java.util.List com.liferay.portlet.bookmarks
model. BookmarksEntry
ge
tGroupEntries
36
long groupId_
int start,
int
end)
liferay portal.kernel exception.SystemException;
throws
com
38
readOnly
39
@Transactional (propagation
Propagation . SUPPORTS
true)
bookmarks.model . BookmarksEntry
40
public Java.util.List com.liferay.portlet
ge
tGroupEntries(
41
long groupId
long userId
int start,
int
end)
42
throws
liferay.portal
kernel.exception. SystemException;
com
43
44
@Transactional (propagation
Propagation . SUPPORTS;
readOnly
true)
45
public int getGroupEntriesCount (long groupId)
46
throws
iferay portal kernel exception.SystemException;
com
48
@Transactional (propagation
Propagation . SUPPORTS;
readOnly
true)
public int getGroupEntriesCount(iong groupId _
49
long userId)
liferay portal kernel exception.SystemException;
50
throws
com .",ok,,0.8397321768736397,6.547605991363525,"com. liferay.portal
3
throws
kernel
exception
PortalException
liferay.portal
com
kernel.exception.SystemException
void deleteEntry(long entryId)
public
5
throws
com. liferay.portal
kernel.exception.PortalException,
6
liferay.portal.kernel exception. SystemException;
com
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true)
public java
util.List com.liferay.portlet.bookmarks
model.BookmarksEntry-
ge
tEntries
iong groupId ,
long folderId 
10
int
start,
int
end)
liferay.portal.kernel exception.SystemException;
#
throws
com
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
public java.util List com.liferay.portlet
bookmarks
model.BookmarksEntry>
ge
tEntries
15
long groupId, long folderId_
int
start,
int
end
16
liferay.portal
kernel.util.OrderByComparator orderByComparator)
com
throws
com. liferay.portal
kernel.exception.SystemException
18
Propagation. SUPPORTS
readOnly
19
@Transactional (propagation
true)
public
getEntriescount(long groupId ,
long
folderId)
3
int
throws
com .
liferay.portal
kernel.exception.SystemException;
2
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
24
public
liferay.portlet
bookmarks
model
Bookma
rksEntry getEntry
com
25
long entryId)
liferay.portal
kernel.exception.PortalException,
26
throws
com
com. liferay.portal.kernel.exception.SystemException;
2
28
Propagation. SUPPORTS
readOnly
29
@Transactional (propagation
true)
public
getFoldersEntriesCount(
{oolderodp)
30
int
groupId
3
2
java
util.List java.lang.Long
throws
com
iferay.portal
kernel.exception. SystemException;
33
34
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
35
public java
util.List com.liferay.portlet
bookmarks
model
BookmarksEntry
ge
tGroupEntries
36
Long groupId_
int start,
int end)
liferay.portal.kernel exception.SystemException;
throws
com-
38
@Transactional (propagation
readOnly
39
Propagation . SUPPORTS
true)
40
public java
util.List com.liferay.portlet
bookmarks
model.BookmarksEntry-
ge
tGroupEntries
42
long
groupId
long userId ,
int
start,
int
end)
throws
liferay.portal
kernel exception. SystemException;
com
43
44
@Transactional (propagation
Propagation . SUPPORTS 
readOnly
true)
45
public
int getGroupEntriesCount(long groupId)
45
liferay.portal
kernel.exception.SystemException;
throws
com
readOnly
48
@Transactional (propagation
Propagation. SUPPORTS
true)
49
public
int getGroupEntriesCount(long groupId , long userId)
exception.SystemException;
50
throws
com-
liferay.portal
kernel",0.17920711974110032,0.9312977099236641
easyocr,rq0_0135,java,9,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/rq0_0135.png,"Faroot Cod. [itoroyccortol.hortol. orccorjon cortolerccorjong
;
Cod utoroy.cortol Loraol. orcoordon. Syotonencodr1on;
Dlolic Vold colototatry(lord Chtoyloi
1
Carott Cod Utoroycbortoi
Dorol Ouccotjon cortolenccotjon,
Cod utoroy cortol  Doraol. oncodrdon. Syotorencodr1on;
Mnllesnsttstatty
8
Wicortogt torbl(orcaccotion
rodrgation Suproats,
Ro
Drouic Joro Uul lgi t65. [itoroy Dortiot. Cooarott
odl
Fcatojot
K
Hong Orololo
Jong foldorio;
ditecod Doroot Oataal Jictotioa S7oon eacedtion;
Jatdrort,
Jat Gadi
Aano
o
Mnllosnsrstatty
Drcrodotion. suppoats,
Wicortogt torbl(orcaccotion
[
Dlouc Joro Vuil ldi(93. Uitoroy cortior  Cooarotat
Ccol
Fcatcjod
1
Hong Orololo,
Jore
JoldorIo;Jat Jtort
ordtro cotnt
Hntend
C itooy Dorto
l
Gtl
Gror ordeto coroatatori
carort (o5 utoroy Dortol.Horaol. Onccdrion. Syororeaccorion;
Dusine Entens"" (oroenac8tor(io958o7o""sia , Supaoteiaeridjoaly
Ttto
Mtoroy cortol. Loraol Orccotion. Syotortnccption;
Carotd
o
Drcocrotioa. Suppoais, rolldaly
Wicortogttordliorcrcdotion
S[
Drouic o Utor
Dortior. Cooarotud
Cool Cooanorttlatty  Ooteatty
Tond Cntoloi
Fard
Mitoroycbortol tortol. Onccotjon cortolerccotjon,
o
Mtoroy Dortol. Loraol. Ouccot dor. Syotorencodtdcn;
o
1
Witortogt tordl(orcocdorjor
Droncaotion. Supports , roccoaly
Ttto
Drouic Int OorrolcorolattJorcolat
6natorololo;
Jov
Otjl Ljot
JendLora
Coldori0d
Raror Cod  Utoroy ortol.Dorrol. Orcoorion. Systoreaccdtion;
Talloor
Wicortogt torbliorcaccotion
rodrgation Suproats
A
btolic
Vuil li (93. Utoroy cortior  Cocarottt
Ccol
paoeatty
TororecatrJot
I
Tong]Orotold
Jat drort,
Jnt Oadi
iterey Dortol Retrad ercedtioa Syateseacedtion;
Aano
o
Talloor
rodrgation Suproats
Wicortogt torbliorcaccotion
[
Vullidito5  Uitoroy borrior Coonrottt
paoeatty
oublie
Ccol
TororecatrJot
Jlond Orovold
1
Hond
Jbor Io,Jat Brort,
Jnt Oadi
itetoy Dortad Ketrel Oncrotion Svateseacedtion;
Farotttod
Wicortogt torblorcacootion
Droaoborioa . sundorts; Todroaly
A
Beblinren} Corctitera} Borcsl edraat Orovotdon SystesExceetion;
Drcacootion . Supports
Oicortogr Horbl(Orcaccotion
Keadoaly
A
ouolic Jar gatgrovorattieacouat
Iroat 9rcepldon1578.828TIdd
Carott (o3. Utofoy.Dortol.tott
Oucopt1on. Sy8torencCotion;",ok,,0.054581940805175,7.918899297714233,"com. liferay.portal
3
throws
kernel
exception
PortalException
liferay.portal
com
kernel.exception.SystemException
void deleteEntry(long entryId)
public
5
throws
com. liferay.portal
kernel.exception.PortalException,
6
liferay.portal.kernel exception. SystemException;
com
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true)
public java
util.List com.liferay.portlet.bookmarks
model.BookmarksEntry-
ge
tEntries
iong groupId ,
long folderId 
10
int
start,
int
end)
liferay.portal.kernel exception.SystemException;
#
throws
com
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
public java.util List com.liferay.portlet
bookmarks
model.BookmarksEntry>
ge
tEntries
15
long groupId, long folderId_
int
start,
int
end
16
liferay.portal
kernel.util.OrderByComparator orderByComparator)
com
throws
com. liferay.portal
kernel.exception.SystemException
18
Propagation. SUPPORTS
readOnly
19
@Transactional (propagation
true)
public
getEntriescount(long groupId ,
long
folderId)
3
int
throws
com .
liferay.portal
kernel.exception.SystemException;
2
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
24
public
liferay.portlet
bookmarks
model
Bookma
rksEntry getEntry
com
25
long entryId)
liferay.portal
kernel.exception.PortalException,
26
throws
com
com. liferay.portal.kernel.exception.SystemException;
2
28
Propagation. SUPPORTS
readOnly
29
@Transactional (propagation
true)
public
getFoldersEntriesCount(
{oolderodp)
30
int
groupId
3
2
java
util.List java.lang.Long
throws
com
iferay.portal
kernel.exception. SystemException;
33
34
@Transactional (propagation
Propagation. SUPPORTS
readOnly
true
35
public java
util.List com.liferay.portlet
bookmarks
model
BookmarksEntry
ge
tGroupEntries
36
Long groupId_
int start,
int end)
liferay.portal.kernel exception.SystemException;
throws
com-
38
@Transactional (propagation
readOnly
39
Propagation . SUPPORTS
true)
40
public java
util.List com.liferay.portlet
bookmarks
model.BookmarksEntry-
ge
tGroupEntries
42
long
groupId
long userId ,
int
start,
int
end)
throws
liferay.portal
kernel exception. SystemException;
com
43
44
@Transactional (propagation
Propagation . SUPPORTS 
readOnly
true)
45
public
int getGroupEntriesCount(long groupId)
45
liferay.portal
kernel.exception.SystemException;
throws
com
readOnly
48
@Transactional (propagation
Propagation. SUPPORTS
true)
49
public
int getGroupEntriesCount(long groupId , long userId)
exception.SystemException;
50
throws
com-
liferay.portal
kernel",0.6856796116504854,0.16645962732919256
