pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,abs_z_diff,image_x_path,image_y_path
ext_dorn_cuda_easy_00070,cuda,easy,dorn_cuda_017,dorn_cuda_033,dorn_cuda_017,1.0804945397454186,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_017.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png
ext_dorn_cuda_easy_00071,cuda,easy,dorn_cuda_027,dorn_cuda_067,dorn_cuda_027,1.6698770561786729,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_027.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_067.png
ext_dorn_cuda_easy_00072,cuda,easy,dorn_cuda_078,dorn_cuda_096,dorn_cuda_096,3.438319102800377,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_078.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_096.png
ext_dorn_cuda_easy_00073,cuda,easy,dorn_cuda_004,dorn_cuda_094,dorn_cuda_004,1.2608766393925317,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_004.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_094.png
ext_dorn_cuda_easy_00074,cuda,easy,dorn_cuda_059,dorn_cuda_072,dorn_cuda_059,1.5213753339173084,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_059.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_072.png
ext_dorn_cuda_easy_00075,cuda,easy,dorn_cuda_005,dorn_cuda_113,dorn_cuda_005,1.1309784248574666,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_005.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png
ext_dorn_cuda_easy_00076,cuda,easy,dorn_cuda_113,dorn_cuda_116,dorn_cuda_116,1.5062053887729436,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_116.png
ext_dorn_cuda_easy_00077,cuda,easy,dorn_cuda_029,dorn_cuda_064,dorn_cuda_029,1.4561431597485717,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_029.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_064.png
ext_dorn_cuda_easy_00078,cuda,easy,dorn_cuda_040,dorn_cuda_064,dorn_cuda_040,3.3421452622056407,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_040.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_064.png
ext_dorn_cuda_easy_00079,cuda,easy,dorn_cuda_007,dorn_cuda_057,dorn_cuda_057,1.308518223165176,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_007.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_057.png
ext_dorn_cuda_easy_00080,cuda,easy,dorn_cuda_088,dorn_cuda_097,dorn_cuda_088,1.7228866408967622,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_088.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_097.png
ext_dorn_cuda_easy_00081,cuda,easy,dorn_cuda_034,dorn_cuda_040,dorn_cuda_040,3.23564372516403,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_040.png
ext_dorn_cuda_easy_00082,cuda,easy,dorn_cuda_109,dorn_cuda_113,dorn_cuda_109,2.196149897571389,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_109.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png
ext_dorn_cuda_easy_00083,cuda,easy,dorn_cuda_027,dorn_cuda_093,dorn_cuda_027,2.350600652636152,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_027.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_093.png
ext_dorn_cuda_easy_00084,cuda,easy,dorn_cuda_056,dorn_cuda_100,dorn_cuda_100,1.6126122355015546,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_056.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_100.png
ext_dorn_cuda_easy_00085,cuda,easy,dorn_cuda_026,dorn_cuda_066,dorn_cuda_026,1.720788240510564,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_026.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_066.png
ext_dorn_cuda_easy_00086,cuda,easy,dorn_cuda_078,dorn_cuda_104,dorn_cuda_104,2.096321774473883,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_078.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_104.png
ext_dorn_cuda_easy_00087,cuda,easy,dorn_cuda_033,dorn_cuda_093,dorn_cuda_033,1.2080956185991103,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_093.png
ext_dorn_cuda_easy_00088,cuda,easy,dorn_cuda_041,dorn_cuda_104,dorn_cuda_041,1.8721289066670057,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_041.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_104.png
ext_dorn_cuda_easy_00089,cuda,easy,dorn_cuda_098,dorn_cuda_101,dorn_cuda_101,1.6697416131778773,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_098.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_101.png
ext_dorn_cuda_easy_00090,cuda,easy,dorn_cuda_025,dorn_cuda_033,dorn_cuda_033,1.3145162984644851,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_025.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png
ext_dorn_cuda_easy_00091,cuda,easy,dorn_cuda_003,dorn_cuda_078,dorn_cuda_003,1.4187101083498734,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_078.png
ext_dorn_cuda_easy_00092,cuda,easy,dorn_cuda_102,dorn_cuda_111,dorn_cuda_111,1.0087230589302845,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_102.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_111.png
ext_dorn_cuda_easy_00093,cuda,easy,dorn_cuda_025,dorn_cuda_096,dorn_cuda_096,3.220471379741492,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_025.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_096.png
ext_dorn_cuda_easy_00094,cuda,easy,dorn_cuda_077,dorn_cuda_078,dorn_cuda_077,2.366266695766651,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_077.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_078.png
ext_dorn_cuda_easy_00095,cuda,easy,dorn_cuda_028,dorn_cuda_109,dorn_cuda_109,1.1863360480453662,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_028.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_109.png
ext_dorn_cuda_easy_00096,cuda,easy,dorn_cuda_031,dorn_cuda_036,dorn_cuda_031,1.5056117187188534,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_036.png
ext_dorn_cuda_easy_00097,cuda,easy,dorn_cuda_099,dorn_cuda_118,dorn_cuda_099,1.3930289937178206,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_099.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_118.png
ext_dorn_cuda_easy_00098,cuda,easy,dorn_cuda_050,dorn_cuda_118,dorn_cuda_118,1.1076043879336102,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_050.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_118.png
ext_dorn_cuda_easy_00099,cuda,easy,dorn_cuda_034,dorn_cuda_100,dorn_cuda_100,1.5441845593133696,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_100.png
ext_dorn_cuda_medium_01000,cuda,medium,dorn_cuda_007,dorn_cuda_018,dorn_cuda_018,0.6386356672241369,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_007.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_018.png
ext_dorn_cuda_medium_01001,cuda,medium,dorn_cuda_012,dorn_cuda_033,dorn_cuda_012,0.8674019774682912,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_012.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png
ext_dorn_cuda_medium_01002,cuda,medium,dorn_cuda_021,dorn_cuda_113,dorn_cuda_021,0.7609844269002707,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png
ext_dorn_cuda_medium_01003,cuda,medium,dorn_cuda_021,dorn_cuda_080,dorn_cuda_021,0.5080279948888629,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_080.png
ext_dorn_cuda_medium_01004,cuda,medium,dorn_cuda_082,dorn_cuda_114,dorn_cuda_082,0.6775629591038432,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_082.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_114.png
ext_dorn_cuda_medium_01005,cuda,medium,dorn_cuda_029,dorn_cuda_046,dorn_cuda_029,0.524453388276503,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_029.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_046.png
ext_dorn_cuda_medium_01006,cuda,medium,dorn_cuda_059,dorn_cuda_068,dorn_cuda_068,0.6161999968536023,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_059.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_068.png
ext_dorn_cuda_medium_01007,cuda,medium,dorn_cuda_049,dorn_cuda_102,dorn_cuda_049,0.6667186015026628,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_049.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_102.png
ext_dorn_cuda_medium_01008,cuda,medium,dorn_cuda_060,dorn_cuda_104,dorn_cuda_060,0.79959197358344,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_060.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_104.png
ext_dorn_cuda_medium_01009,cuda,medium,dorn_cuda_096,dorn_cuda_107,dorn_cuda_107,0.7227021647062349,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_096.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_107.png
ext_dorn_cuda_medium_01010,cuda,medium,dorn_cuda_024,dorn_cuda_025,dorn_cuda_025,0.9707524751167562,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_024.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_025.png
ext_dorn_cuda_medium_01011,cuda,medium,dorn_cuda_035,dorn_cuda_054,dorn_cuda_054,0.7776757480246456,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_035.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_054.png
ext_dorn_cuda_medium_01012,cuda,medium,dorn_cuda_041,dorn_cuda_062,dorn_cuda_041,0.7866704067884127,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_041.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_062.png
ext_dorn_cuda_medium_01013,cuda,medium,dorn_cuda_003,dorn_cuda_056,dorn_cuda_003,0.7080287685942799,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_056.png
ext_dorn_cuda_medium_01014,cuda,medium,dorn_cuda_014,dorn_cuda_070,dorn_cuda_070,0.9632082448919076,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_014.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_070.png
ext_dorn_cuda_medium_01015,cuda,medium,dorn_cuda_052,dorn_cuda_095,dorn_cuda_052,0.7950685213643243,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_052.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_095.png
ext_dorn_cuda_medium_01016,cuda,medium,dorn_cuda_007,dorn_cuda_049,dorn_cuda_049,0.8846210598647352,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_007.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_049.png
ext_dorn_cuda_medium_01017,cuda,medium,dorn_cuda_033,dorn_cuda_034,dorn_cuda_033,0.7532550055795921,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_034.png
ext_dorn_cuda_medium_01018,cuda,medium,dorn_cuda_020,dorn_cuda_105,dorn_cuda_105,0.979799690931586,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_020.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_105.png
ext_dorn_cuda_medium_01019,cuda,medium,dorn_cuda_000,dorn_cuda_072,dorn_cuda_000,0.5677750034014539,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_072.png
ext_dorn_cuda_medium_01020,cuda,medium,dorn_cuda_001,dorn_cuda_083,dorn_cuda_083,0.9668569563751108,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_083.png
ext_dorn_cuda_medium_01021,cuda,medium,dorn_cuda_042,dorn_cuda_082,dorn_cuda_042,0.8971780936320511,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_042.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_082.png
ext_dorn_cuda_medium_01022,cuda,medium,dorn_cuda_006,dorn_cuda_075,dorn_cuda_075,0.531294521276447,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_006.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_075.png
ext_dorn_cuda_medium_01023,cuda,medium,dorn_cuda_043,dorn_cuda_077,dorn_cuda_077,0.8729143149206818,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_043.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_077.png
ext_dorn_cuda_medium_01024,cuda,medium,dorn_cuda_033,dorn_cuda_048,dorn_cuda_048,0.5716581288474896,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_048.png
ext_dorn_cuda_medium_01025,cuda,medium,dorn_cuda_013,dorn_cuda_014,dorn_cuda_013,0.742304829556119,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_013.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_014.png
ext_dorn_cuda_medium_01026,cuda,medium,dorn_cuda_074,dorn_cuda_080,dorn_cuda_074,0.5041418593825394,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_074.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_080.png
ext_dorn_cuda_medium_01027,cuda,medium,dorn_cuda_076,dorn_cuda_113,dorn_cuda_076,0.6990926032947447,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_076.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png
ext_dorn_cuda_medium_01028,cuda,medium,dorn_cuda_079,dorn_cuda_102,dorn_cuda_102,0.5936311582769095,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_079.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_102.png
ext_dorn_cuda_medium_01029,cuda,medium,dorn_cuda_019,dorn_cuda_074,dorn_cuda_019,0.63782799118444,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_019.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_074.png
ext_dorn_cuda_medium_01030,cuda,medium,dorn_cuda_063,dorn_cuda_098,dorn_cuda_063,0.6611253981048453,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_063.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_098.png
ext_dorn_cuda_medium_01031,cuda,medium,dorn_cuda_068,dorn_cuda_090,dorn_cuda_090,0.8119833590169401,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_068.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_090.png
ext_dorn_cuda_medium_01032,cuda,medium,dorn_cuda_034,dorn_cuda_038,dorn_cuda_034,0.7725427139397165,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_038.png
ext_dorn_cuda_medium_01033,cuda,medium,dorn_cuda_000,dorn_cuda_059,dorn_cuda_059,0.9536003305158544,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_059.png
ext_dorn_cuda_medium_01034,cuda,medium,dorn_cuda_030,dorn_cuda_084,dorn_cuda_030,0.591877382400968,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_030.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_084.png
ext_dorn_cuda_medium_01035,cuda,medium,dorn_cuda_032,dorn_cuda_047,dorn_cuda_032,0.6920604100482537,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_032.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_047.png
ext_dorn_cuda_medium_01036,cuda,medium,dorn_cuda_090,dorn_cuda_106,dorn_cuda_090,0.6551865724481519,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_090.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_106.png
ext_dorn_cuda_medium_01037,cuda,medium,dorn_cuda_097,dorn_cuda_118,dorn_cuda_097,0.9171489006926876,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_097.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_118.png
ext_dorn_cuda_medium_01038,cuda,medium,dorn_cuda_103,dorn_cuda_110,dorn_cuda_103,0.691748300542365,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_103.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_110.png
ext_dorn_cuda_medium_01039,cuda,medium,dorn_cuda_013,dorn_cuda_044,dorn_cuda_013,0.7897915286033964,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_013.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_044.png
ext_dorn_cuda_medium_01040,cuda,medium,dorn_cuda_030,dorn_cuda_113,dorn_cuda_113,0.9524882025107833,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_030.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_113.png
ext_dorn_cuda_medium_01041,cuda,medium,dorn_cuda_077,dorn_cuda_119,dorn_cuda_119,0.5965587353826238,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_077.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_119.png
ext_dorn_cuda_medium_01042,cuda,medium,dorn_cuda_066,dorn_cuda_080,dorn_cuda_080,0.73781539471626,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_066.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_080.png
ext_dorn_cuda_medium_01043,cuda,medium,dorn_cuda_007,dorn_cuda_034,dorn_cuda_007,0.8890963360658443,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_007.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_034.png
ext_dorn_cuda_medium_01044,cuda,medium,dorn_cuda_003,dorn_cuda_044,dorn_cuda_044,0.7843606824303344,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_044.png
ext_dorn_cuda_medium_01045,cuda,medium,dorn_cuda_003,dorn_cuda_042,dorn_cuda_042,0.6632446837208287,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_042.png
ext_dorn_cuda_medium_01046,cuda,medium,dorn_cuda_027,dorn_cuda_048,dorn_cuda_027,0.5708469051895517,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_027.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_048.png
ext_dorn_cuda_medium_01047,cuda,medium,dorn_cuda_000,dorn_cuda_061,dorn_cuda_061,0.5739949924489408,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_061.png
ext_dorn_cuda_medium_01048,cuda,medium,dorn_cuda_022,dorn_cuda_039,dorn_cuda_039,0.5146772200021021,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_022.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_039.png
ext_dorn_cuda_medium_01049,cuda,medium,dorn_cuda_077,dorn_cuda_111,dorn_cuda_111,0.5285641735353286,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_077.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_111.png
ext_dorn_cuda_medium_01050,cuda,medium,dorn_cuda_052,dorn_cuda_109,dorn_cuda_109,0.98096006389299,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_052.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_109.png
ext_dorn_cuda_medium_01051,cuda,medium,dorn_cuda_029,dorn_cuda_082,dorn_cuda_029,0.9439739402120886,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_029.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_082.png
ext_dorn_cuda_medium_01052,cuda,medium,dorn_cuda_093,dorn_cuda_118,dorn_cuda_118,0.8284404339061828,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_093.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_118.png
ext_dorn_cuda_medium_01053,cuda,medium,dorn_cuda_032,dorn_cuda_036,dorn_cuda_036,0.6398223448857736,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_032.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_036.png
ext_dorn_cuda_medium_01054,cuda,medium,dorn_cuda_026,dorn_cuda_109,dorn_cuda_109,0.9602206197656772,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_026.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_109.png
ext_dorn_cuda_medium_01055,cuda,medium,dorn_cuda_071,dorn_cuda_074,dorn_cuda_074,0.9356376653721844,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_071.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_074.png
ext_dorn_cuda_medium_01056,cuda,medium,dorn_cuda_021,dorn_cuda_087,dorn_cuda_021,0.9494921557436788,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_087.png
ext_dorn_cuda_medium_01057,cuda,medium,dorn_cuda_018,dorn_cuda_045,dorn_cuda_018,0.7213599084409508,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_018.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_cuda_045.png
