visual_image_width,visual_image_height,visual_aspect_ratio,visual_non_background_pixel_density,visual_code_bounding_box_width,visual_code_bounding_box_height,visual_code_bounding_box_area_ratio,visual_left_margin_mean,visual_left_margin_std,visual_left_margin_min,visual_left_margin_max,visual_indentation_depth_proxy,visual_horizontal_whitespace_ratio,visual_vertical_whitespace_ratio,visual_number_of_visual_text_lines,visual_estimated_line_height,visual_line_spacing_mean,visual_line_length_mean,visual_line_length_max,visual_line_length_std,visual_dense_block_ratio,visual_empty_vertical_gap_count,visual_color_diversity,visual_contrast_score,visual_clutter_score,visual_error,rq0_id,dataset_name,image_path
779.0,795.0,0.979874213836478,0.9946633726516014,779.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0053366273483985704,0.0,1.0,795.0,0.0,779.0,779.0,0.0,1.0,0.0,41.0,57.94192337463726,40.78119827871566,0.0,rq0_0227,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0227.png
778.0,795.0,0.9786163522012579,0.9975521818563968,778.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0024478181436031754,0.0,1.0,795.0,0.0,778.0,778.0,0.0,1.0,0.0,68.0,53.33691678811367,67.83354836623498,0.0,rq0_0228,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0228.png
778.0,670.0,1.1611940298507464,0.9954264666385297,778.0,670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004573533361470261,0.0,1.0,670.0,0.0,778.0,778.0,0.0,1.0,0.0,58.0,53.80872088768639,57.73473506503473,0.0,rq0_0229,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0229.png
779.0,945.0,0.8243386243386244,0.9960986477032691,779.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003901352296730942,0.0,1.0,945.0,0.0,779.0,779.0,0.0,1.0,0.0,52.0,51.21350716893833,51.79712968056999,0.0,rq0_0230,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0230.png
803.0,770.0,1.042857142857143,0.9976759230806553,803.0,770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002324076919344664,0.0,1.0,770.0,0.0,803.0,803.0,0.0,1.0,0.0,63.0,53.21339523264448,62.853583154081285,0.0,rq0_0231,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0231.png
780.0,895.0,0.8715083798882681,0.9955507806904454,780.0,895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004449219309554553,0.0,1.0,895.0,0.0,780.0,780.0,0.0,1.0,0.0,60.0,53.241179470832,59.73304684142673,0.0,rq0_0232,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0232.png
779.0,1070.0,0.72803738317757,0.9893153215841062,779.0,1070.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010684678415893822,0.0,1.0,1070.0,0.0,779.0,779.0,0.0,1.0,0.0,63.0,51.641958100561595,62.32686525979869,0.0,rq0_0233,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0233.png
780.0,545.0,1.4311926605504588,0.9892048929663608,780.0,545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010795107033639173,0.0,1.0,545.0,0.0,780.0,780.0,0.0,1.0,0.0,47.0,58.657332522808524,46.49262996941896,0.0,rq0_0234,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0234.png
780.0,795.0,0.9811320754716981,0.9945283018867924,780.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005471698113207579,0.0,1.0,795.0,0.0,780.0,780.0,0.0,1.0,0.0,58.0,56.809665575687205,57.682641509433964,0.0,rq0_0235,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0235.png
778.0,420.0,1.8523809523809525,0.9922695556371649,778.0,420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007730444362835098,0.0,1.0,420.0,0.0,778.0,778.0,0.0,1.0,0.0,47.0,54.15058502576772,46.63666911494675,0.0,rq0_0236,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0236.png
887.0,1595.0,0.5561128526645768,0.9979678603867074,887.0,1595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020321396132926273,0.0,1.0,1595.0,0.0,887.0,887.0,0.0,1.0,0.0,67.0,51.0616521070037,66.86384664590939,0.0,rq0_0237,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0237.png
778.0,945.0,0.8232804232804233,0.9946165041280722,778.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005383495871927768,0.0,1.0,945.0,0.0,778.0,778.0,0.0,1.0,0.0,42.0,60.64441492235122,41.77389317337904,0.0,rq0_0238,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0238.png
776.0,370.0,2.097297297297297,0.9978893842295904,776.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0021106157704096074,0.0,1.0,370.0,0.0,776.0,776.0,0.0,1.0,0.0,46.0,52.4832755795861,45.90291167456116,0.0,rq0_0239,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0239.png
778.0,1095.0,0.7105022831050228,0.9983930227371436,778.0,1095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0016069772628564127,0.0,1.0,1095.0,0.0,778.0,778.0,0.0,1.0,0.0,50.0,50.464575147392786,49.919651136857176,0.0,rq0_0240,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0240.png
779.0,720.0,1.0819444444444444,0.9861485522749964,779.0,720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013851447725003574,0.0,1.0,720.0,0.0,779.0,779.0,0.0,1.0,0.0,48.0,53.97109227333332,47.33513050919983,0.0,rq0_0241,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0241.png
911.0,470.0,1.9382978723404256,0.9987738515075788,911.0,470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012261484924211974,0.0,1.0,470.0,0.0,911.0,911.0,0.0,1.0,0.0,47.0,52.40702670068685,46.94237102085621,0.0,rq0_0242,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0242.png
790.0,495.0,1.595959595959596,0.995343306482547,790.0,495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004656693517453014,0.0,1.0,495.0,0.0,790.0,790.0,0.0,1.0,0.0,53.0,54.046081154404014,52.75319524357499,0.0,rq0_0243,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0243.png
779.0,320.0,2.434375,0.9912467907573813,779.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008753209242618687,0.0,1.0,320.0,0.0,779.0,779.0,0.0,1.0,0.0,43.0,52.14307471644354,42.6236120025674,0.0,rq0_0244,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0244.png
875.0,1195.0,0.7322175732217573,0.9875949790794979,875.0,1195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012405020920502108,0.0,1.0,1195.0,0.0,875.0,875.0,0.0,1.0,0.0,55.0,52.65811622524791,54.317723849372385,0.0,rq0_0245,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0245.png
779.0,495.0,1.5737373737373737,0.9861516318512468,779.0,495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013848368148753232,0.0,1.0,495.0,0.0,779.0,779.0,0.0,1.0,0.0,40.0,51.10931651045965,39.44606527404987,0.0,rq0_0246,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png
777.0,370.0,2.1,0.9977703572298167,777.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022296427701833377,0.0,1.0,370.0,0.0,777.0,777.0,0.0,1.0,0.0,46.0,54.56299887203795,45.89743643257157,0.0,rq0_0247,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0247.png
779.0,470.0,1.6574468085106382,0.9927512085871139,779.0,470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007248791412886146,0.0,1.0,470.0,0.0,779.0,779.0,0.0,1.0,0.0,41.0,48.58271481634343,40.70279955207167,0.0,rq0_0248,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0248.png
861.0,1320.0,0.6522727272727272,0.9954915003695491,861.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004508499630450857,0.0,1.0,1320.0,0.0,861.0,861.0,0.0,1.0,0.0,60.0,52.459907103215976,59.729490022172946,0.0,rq0_0249,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0249.png
669.0,895.0,0.7474860335195531,0.9976317525532146,669.0,895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002368247446785432,0.0,1.0,895.0,0.0,669.0,669.0,0.0,1.0,0.0,47.0,56.787685230385755,46.88869237000108,0.0,rq0_0250,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0250.png
803.0,1370.0,0.5861313868613138,0.987274908872749,803.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012725091127250954,0.0,1.0,1370.0,0.0,803.0,803.0,0.0,1.0,0.0,57.0,55.0570632844283,56.2746698057467,0.0,rq0_0251,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0251.png
779.0,345.0,2.2579710144927536,0.996766571784711,779.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003233428215289047,0.0,1.0,345.0,0.0,779.0,779.0,0.0,1.0,0.0,43.0,51.48973221479291,42.86096258674257,0.0,rq0_0252,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0252.png
814.0,920.0,0.8847826086956522,0.9972492255100951,814.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002750774489904906,0.0,1.0,920.0,0.0,814.0,814.0,0.0,1.0,0.0,48.0,53.27297063717292,47.867962824484565,0.0,rq0_0253,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0253.png
887.0,1420.0,0.6246478873239436,0.9841164234561824,887.0,1420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015883576543817557,0.0,1.0,1420.0,0.0,887.0,887.0,0.0,1.0,0.0,50.0,51.04839268208578,49.205821172809124,0.0,rq0_0254,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0254.png
839.0,770.0,1.0896103896103897,0.9882420321037723,839.0,770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011757967896227739,0.0,1.0,770.0,0.0,839.0,839.0,0.0,1.0,0.0,43.0,49.92917117723106,42.494407380462206,0.0,rq0_0255,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0255.png
779.0,445.0,1.750561797752809,0.99266994562317,779.0,445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007330054376829986,0.0,1.0,445.0,0.0,779.0,779.0,0.0,1.0,0.0,60.0,55.821636722139296,59.5601967373902,0.0,rq0_0256,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0256.png
923.0,370.0,2.4945945945945946,0.9952387924218911,923.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004761207578108939,0.0,1.0,370.0,0.0,923.0,923.0,0.0,1.0,0.0,56.0,56.43739685782843,55.7333723756259,0.0,rq0_0257,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0257.png
864.0,1145.0,0.754585152838428,0.9899128659226912,864.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010087134077308768,0.0,1.0,1145.0,0.0,864.0,864.0,0.0,1.0,0.0,69.0,52.50951249311736,68.30398774866569,0.0,rq0_0258,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0258.png
876.0,1220.0,0.7180327868852459,0.9863509618983457,876.0,1220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013649038101654298,0.0,1.0,1220.0,0.0,876.0,876.0,0.0,1.0,0.0,48.0,52.584740992159354,47.344846171120594,0.0,rq0_0259,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0259.png
876.0,1595.0,0.5492163009404388,0.9956735517670804,876.0,1595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004326448232919611,0.0,1.0,1595.0,0.0,876.0,876.0,0.0,1.0,0.0,68.0,54.621132799149855,67.70580152016147,0.0,rq0_0260,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0260.png
875.0,1170.0,0.7478632478632479,0.9972971916971917,875.0,1170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002702808302808335,0.0,1.0,1170.0,0.0,875.0,875.0,0.0,1.0,0.0,55.0,54.08056547560185,54.851345543345545,0.0,rq0_0261,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0261.png
827.0,1345.0,0.6148698884758365,0.9869713165784872,827.0,1345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013028683421512754,0.0,1.0,1345.0,0.0,827.0,827.0,0.0,1.0,0.0,59.0,50.27016926705586,58.23130767813075,0.0,rq0_0262,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0262.png
779.0,870.0,0.8954022988505748,0.9947265135083293,779.0,870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005273486491670698,0.0,1.0,870.0,0.0,779.0,779.0,0.0,1.0,0.0,53.0,56.0760089499979,52.72050521594145,0.0,rq0_0263,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0263.png
779.0,745.0,1.0456375838926175,0.9957457073687657,779.0,745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004254292631234335,0.0,1.0,745.0,0.0,779.0,779.0,0.0,1.0,0.0,62.0,54.61459237748092,61.73623385686347,0.0,rq0_0264,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0264.png
728.0,495.0,1.4707070707070706,0.9895965145965145,728.0,495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010403485403485457,0.0,1.0,495.0,0.0,728.0,728.0,0.0,1.0,0.0,61.0,53.71844919162657,60.36538739038739,0.0,rq0_0265,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0265.png
779.0,795.0,0.979874213836478,0.9933328489193531,779.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00666715108064686,0.0,1.0,795.0,0.0,779.0,779.0,0.0,1.0,0.0,44.0,46.89841734367538,43.70664535245154,0.0,rq0_0266,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0266.png
777.0,445.0,1.746067415730337,0.9986811851980392,777.0,445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013188148019608326,0.0,1.0,445.0,0.0,777.0,777.0,0.0,1.0,0.0,44.0,48.677034589434484,43.941972148713724,0.0,rq0_0267,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0267.png
779.0,620.0,1.2564516129032257,0.9916394053583999,779.0,620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008360594641600105,0.0,1.0,620.0,0.0,779.0,779.0,0.0,1.0,0.0,44.0,54.82932059783251,43.632133835769594,0.0,rq0_0268,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0268.png
824.0,1095.0,0.7525114155251141,0.9981735159817352,824.0,1095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0018264840182647957,0.0,1.0,1095.0,0.0,824.0,824.0,0.0,1.0,0.0,63.0,50.55440483412822,62.88493150684932,0.0,rq0_0269,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0269.png
814.0,945.0,0.8613756613756614,0.9968214968214968,814.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031785031785032114,0.0,1.0,945.0,0.0,814.0,814.0,0.0,1.0,0.0,63.0,54.04848694310032,62.7997542997543,0.0,rq0_0270,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0270.png
778.0,1120.0,0.6946428571428571,0.9974889827396254,778.0,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002511017260374615,0.0,1.0,1120.0,0.0,778.0,778.0,0.0,1.0,0.0,49.0,53.36967804735365,48.876960154241644,0.0,rq0_0271,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0271.png
801.0,445.0,1.8,0.9954130370744435,801.0,445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0045869629255564925,0.0,1.0,445.0,0.0,801.0,801.0,0.0,1.0,0.0,41.0,52.35836134413078,40.81193452005218,0.0,rq0_0272,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0272.png
779.0,1195.0,0.6518828451882845,0.9859684930256041,779.0,1195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014031506974395924,0.0,1.0,1195.0,0.0,779.0,779.0,0.0,1.0,0.0,59.0,51.9171255254976,58.17214108851064,0.0,rq0_0273,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0273.png
755.0,645.0,1.1705426356589148,0.9921453873402125,755.0,645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007854612659787485,0.0,1.0,645.0,0.0,755.0,755.0,0.0,1.0,0.0,49.0,55.39976841608973,48.615123979670415,0.0,rq0_0274,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0274.png
777.0,545.0,1.4256880733944954,0.9977424344396821,777.0,545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022575655603178646,0.0,1.0,545.0,0.0,777.0,777.0,0.0,1.0,0.0,39.0,55.0900972328716,38.911954943147606,0.0,rq0_0275,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0275.png
780.0,695.0,1.1223021582733812,0.996233167312304,780.0,695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0037668326876959535,0.0,1.0,695.0,0.0,780.0,780.0,0.0,1.0,0.0,55.0,57.59967762163676,54.792824202176725,0.0,rq0_0276,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0276.png
791.0,845.0,0.936094674556213,0.9765318412016847,791.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02346815879831532,0.0,1.0,845.0,0.0,791.0,791.0,0.0,1.0,0.0,48.0,54.73697288612068,46.87352837768086,0.0,rq0_0277,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0277.png
780.0,945.0,0.8253968253968254,0.9970194003527337,780.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002980599647266269,0.0,1.0,945.0,0.0,780.0,780.0,0.0,1.0,0.0,42.0,55.11670361706077,41.87481481481482,0.0,rq0_0278,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0278.png
780.0,945.0,0.8253968253968254,0.9945339845339846,780.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005466015466015439,0.0,1.0,945.0,0.0,780.0,780.0,0.0,1.0,0.0,39.0,60.9962350542598,38.7868253968254,0.0,rq0_0279,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0279.png
513.0,320.0,1.603125,0.9981907894736842,513.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0018092105263157743,0.0,1.0,320.0,0.0,513.0,513.0,0.0,1.0,0.0,56.0,59.42689149880961,55.89868421052632,0.0,rq0_0280,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0280.png
779.0,395.0,1.9721518987341773,0.9957914236037764,779.0,395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004208576396223629,0.0,1.0,395.0,0.0,779.0,779.0,0.0,1.0,0.0,39.0,57.99327329857813,38.83586552054728,0.0,rq0_0281,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0281.png
779.0,570.0,1.3666666666666667,0.9979460847240051,779.0,570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020539152759948553,0.0,1.0,570.0,0.0,779.0,779.0,0.0,1.0,0.0,48.0,53.93509557762791,47.90141206675224,0.0,rq0_0282,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0282.png
923.0,1320.0,0.6992424242424242,0.9976886962802456,923.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023113037197544095,0.0,1.0,1320.0,0.0,923.0,923.0,0.0,1.0,0.0,45.0,51.965768141347944,44.895991332611054,0.0,rq0_0283,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0283.png
982.0,995.0,0.9869346733668342,0.995220501693805,982.0,995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004779498306194951,0.0,1.0,995.0,0.0,982.0,982.0,0.0,1.0,0.0,58.0,49.373190306577094,57.722789098240696,0.0,rq0_0284,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0284.png
864.0,420.0,2.057142857142857,0.9949404761904762,864.0,420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0050595238095237915,0.0,1.0,420.0,0.0,864.0,864.0,0.0,1.0,0.0,46.0,59.28814872023058,45.7672619047619,0.0,rq0_0285,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0285.png
923.0,1445.0,0.6387543252595156,0.987391798220786,923.0,1445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012608201779213957,0.0,1.0,1445.0,0.0,923.0,923.0,0.0,1.0,0.0,56.0,55.43899365077792,55.29394070036402,0.0,rq0_0286,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0286.png
489.0,295.0,1.6576271186440679,0.9982045682991924,489.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0017954317008076481,0.0,1.0,295.0,0.0,489.0,489.0,0.0,1.0,0.0,39.0,58.60071435449742,38.9299781636685,0.0,rq0_0287,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0287.png
779.0,895.0,0.870391061452514,0.9890663434714324,779.0,895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010933656528567592,0.0,1.0,895.0,0.0,779.0,779.0,0.0,1.0,0.0,59.0,49.64766650375983,58.35491426481451,0.0,rq0_0288,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0288.png
910.0,1270.0,0.7165354330708661,0.9976438522107813,910.0,1270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023561477892186655,0.0,1.0,1270.0,0.0,910.0,910.0,0.0,1.0,0.0,53.0,51.18515760743007,52.875124167171414,0.0,rq0_0289,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0289.png
621.0,570.0,1.0894736842105264,0.9981015340283075,621.0,570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00189846597169252,0.0,1.0,570.0,0.0,621.0,621.0,0.0,1.0,0.0,58.0,53.10654500414989,57.88988897364183,0.0,rq0_0290,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0290.png
779.0,1270.0,0.6133858267716535,0.9913456581727027,779.0,1270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008654341827297296,0.0,1.0,1270.0,0.0,779.0,779.0,0.0,1.0,0.0,57.0,50.93645297119922,56.506702515844054,0.0,rq0_0291,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0291.png
779.0,1345.0,0.579182156133829,0.9934784372300777,779.0,1345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006521562769922329,0.0,1.0,1345.0,0.0,779.0,779.0,0.0,1.0,0.0,49.0,51.93111760780622,48.680443424273804,0.0,rq0_0292,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0292.png
538.0,645.0,0.834108527131783,0.9954871617532636,538.0,645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004512838246736428,0.0,1.0,645.0,0.0,538.0,538.0,0.0,1.0,0.0,42.0,63.19860144202049,41.81046079363707,0.0,rq0_0293,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0293.png
804.0,795.0,1.0113207547169811,0.9975061797928596,804.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002493820207140396,0.0,1.0,795.0,0.0,804.0,804.0,0.0,1.0,0.0,42.0,52.987702974382934,41.8952595513001,0.0,rq0_0294,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0294.png
780.0,1095.0,0.7123287671232876,0.994655192600398,780.0,1095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00534480739960197,0.0,1.0,1095.0,0.0,780.0,780.0,0.0,1.0,0.0,50.0,56.08701074643042,49.7327596300199,0.0,rq0_0295,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0295.png
864.0,770.0,1.122077922077922,0.9933742183742184,864.0,770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006625781625781646,0.0,1.0,770.0,0.0,864.0,864.0,0.0,1.0,0.0,41.0,47.635871342448354,40.72834295334295,0.0,rq0_0296,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0296.png
778.0,620.0,1.2548387096774194,0.9980719794344473,778.0,620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001928020565552746,0.0,1.0,620.0,0.0,778.0,778.0,0.0,1.0,0.0,42.0,51.3635619222032,41.919023136246786,0.0,rq0_0297,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0297.png
815.0,1195.0,0.6820083682008368,0.9911297071129707,815.0,1195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00887029288702934,0.0,1.0,1195.0,0.0,815.0,815.0,0.0,1.0,0.0,56.0,55.272336593780075,55.503263598326356,0.0,rq0_0298,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0298.png
778.0,595.0,1.307563025210084,0.9950227906072455,778.0,595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004977209392754478,0.0,1.0,595.0,0.0,778.0,778.0,0.0,1.0,0.0,46.0,62.13237477717613,45.7710483679333,0.0,rq0_0299,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0299.png
780.0,1145.0,0.6812227074235808,0.9919023625573844,780.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008097637442615602,0.0,1.0,1145.0,0.0,780.0,780.0,0.0,1.0,0.0,63.0,49.688541463159105,62.48984884111522,0.0,rq0_0300,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0300.png
1346.0,1170.0,1.1504273504273503,0.9980327910491358,1346.0,1170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0019672089508642188,0.0,1.0,1170.0,0.0,1346.0,1346.0,0.0,1.0,0.0,37.0,41.633551196428904,36.92721326881802,0.0,rq0_0301,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0301.png
