language,pair_id,order,parsed_choice,old_choice,margin,abs_margin
python,ext_dorn_python_easy_06725,BA,A,B,6.25,6.25
python,ext_dorn_python_easy_06727,AB,A,B,11.5,11.5
python,ext_dorn_python_easy_06729,AB,A,B,11.0,11.0
python,ext_dorn_python_easy_06730,AB,B,A,-4.0,4.0
python,ext_dorn_python_easy_06731,AB,B,A,-11.25,11.25
python,ext_dorn_python_easy_06731,BA,A,B,4.25,4.25
python,ext_dorn_python_easy_06733,AB,A,B,7.75,7.75
python,ext_dorn_python_easy_06736,BA,A,B,3.0,3.0
python,ext_dorn_python_easy_06738,BA,B,A,-5.0,5.0
python,ext_dorn_python_easy_06739,AB,A,B,10.25,10.25
python,ext_dorn_python_easy_06740,BA,A,B,4.5,4.5
python,ext_dorn_python_easy_06748,BA,A,B,6.75,6.75
python,ext_dorn_python_easy_06750,BA,A,B,3.0,3.0
python,ext_dorn_python_easy_06753,BA,A,B,6.5,6.5
python,ext_dorn_python_easy_06754,AB,B,A,-3.0,3.0
python,ext_dorn_python_easy_06759,AB,A,B,1.75,1.75
python,ext_dorn_python_easy_06761,BA,B,A,-7.5,7.5
python,ext_dorn_python_easy_06763,BA,A,B,3.25,3.25
python,ext_dorn_python_easy_06765,AB,A,B,2.0,2.0
python,ext_dorn_python_easy_06765,BA,A,B,8.0,8.0
python,ext_dorn_python_easy_06766,AB,B,A,-4.25,4.25
python,ext_dorn_python_easy_06769,AB,A,B,3.25,3.25
python,ext_dorn_python_easy_06771,AB,A,B,5.5,5.5
python,ext_dorn_python_easy_06772,AB,A,B,7.5,7.5
python,ext_dorn_python_easy_06774,AB,A,B,0.5,0.5
python,ext_dorn_python_easy_06776,AB,B,A,-2.0,2.0
python,ext_dorn_python_easy_06776,BA,A,B,0.5,0.5
python,ext_dorn_python_easy_06777,AB,A,B,5.5,5.5
python,ext_dorn_python_easy_06778,AB,A,B,0.5,0.5
python,ext_dorn_python_easy_06778,BA,A,B,3.25,3.25
python,ext_dorn_python_easy_06780,BA,A,B,7.75,7.75
python,ext_dorn_python_easy_06782,AB,A,B,2.0,2.0
python,ext_dorn_python_easy_06783,AB,A,B,1.5,1.5
python,ext_dorn_python_easy_06784,BA,B,A,-2.0,2.0
python,ext_dorn_python_easy_06786,BA,B,A,-7.0,7.0
python,ext_dorn_python_easy_06787,AB,B,A,-0.5,0.5
python,ext_dorn_python_easy_06787,BA,A,B,4.5,4.5
python,ext_dorn_python_easy_06790,AB,A,B,9.5,9.5
python,ext_dorn_python_easy_06794,AB,A,B,10.0,10.0
python,ext_dorn_python_easy_06795,AB,A,B,12.25,12.25
python,ext_dorn_python_easy_06797,AB,A,B,0.0,0.0
python,ext_dorn_python_easy_06797,BA,B,A,-1.75,1.75
python,ext_dorn_python_easy_06800,AB,A,B,10.5,10.5
python,ext_dorn_python_easy_06800,BA,A,B,1.75,1.75
python,ext_dorn_python_easy_06802,AB,A,B,7.25,7.25
python,ext_dorn_python_easy_06803,AB,A,B,8.5,8.5
python,ext_dorn_python_easy_06804,BA,A,B,2.5,2.5
python,ext_dorn_python_easy_06805,AB,A,B,0.0,0.0
python,ext_dorn_python_easy_06807,AB,A,B,0.25,0.25
python,ext_dorn_python_easy_06808,AB,A,B,2.25,2.25
python,ext_dorn_python_easy_06808,BA,A,B,0.0,0.0
python,ext_dorn_python_easy_06809,AB,A,B,11.5,11.5
python,ext_dorn_python_easy_06810,AB,A,B,6.5,6.5
python,ext_dorn_python_easy_06813,BA,A,B,3.75,3.75
python,ext_dorn_python_easy_06815,BA,A,B,8.0,8.0
python,ext_dorn_python_easy_06817,BA,A,B,0.0,0.0
python,ext_dorn_python_easy_06821,AB,A,B,1.25,1.25
python,ext_dorn_python_easy_06821,BA,A,B,0.75,0.75
python,ext_dorn_python_easy_06822,AB,B,A,-11.75,11.75
python,ext_dorn_python_easy_06822,BA,A,B,9.75,9.75
python,ext_dorn_python_easy_06824,AB,A,B,11.75,11.75
python,ext_dorn_python_easy_06826,AB,A,B,6.5,6.5
python,ext_dorn_python_easy_06829,BA,A,B,9.75,9.75
python,ext_dorn_python_easy_06830,BA,A,B,6.0,6.0
python,ext_dorn_python_easy_06833,BA,A,B,0.0,0.0
python,ext_dorn_python_easy_06835,AB,A,B,2.0,2.0
python,ext_dorn_python_easy_06836,AB,A,B,1.0,1.0
python,ext_dorn_python_easy_06837,AB,B,A,-5.0,5.0
python,ext_dorn_python_easy_06837,BA,A,B,1.5,1.5
python,ext_dorn_python_easy_06838,BA,B,A,-4.5,4.5
python,ext_dorn_python_easy_06841,AB,A,B,6.25,6.25
python,ext_dorn_python_easy_06842,AB,A,B,7.5,7.5
python,ext_dorn_python_easy_06843,BA,A,B,0.0,0.0
python,ext_dorn_python_easy_06846,AB,A,B,5.0,5.0
python,ext_dorn_python_easy_06848,BA,B,A,-2.5,2.5
python,ext_dorn_python_easy_06849,AB,A,B,4.25,4.25
python,ext_dorn_python_easy_06853,AB,B,A,-2.25,2.25
python,ext_dorn_python_easy_06856,BA,B,A,-0.75,0.75
python,ext_dorn_python_easy_06857,BA,A,B,6.25,6.25
python,ext_dorn_python_easy_06858,BA,A,B,4.5,4.5
python,ext_dorn_python_easy_06859,AB,A,B,6.25,6.25
python,ext_dorn_python_easy_06866,AB,A,B,2.25,2.25
python,ext_dorn_python_easy_06866,BA,A,B,7.25,7.25
python,ext_dorn_python_easy_06868,BA,A,B,12.5,12.5
python,ext_dorn_python_easy_06869,AB,B,A,-8.75,8.75
python,ext_dorn_python_easy_06871,BA,A,B,12.25,12.25
python,ext_dorn_python_easy_06875,BA,A,B,5.75,5.75
python,ext_dorn_python_easy_06876,AB,A,B,1.75,1.75
python,ext_dorn_python_easy_06876,BA,B,A,-14.5,14.5
python,ext_dorn_python_easy_06881,AB,A,B,0.75,0.75
python,ext_dorn_python_easy_06881,BA,A,B,3.5,3.5
python,ext_dorn_python_easy_06882,AB,A,B,5.0,5.0
python,ext_dorn_python_easy_06882,BA,A,B,0.75,0.75
python,ext_dorn_python_easy_06884,AB,A,B,7.75,7.75
python,ext_dorn_python_easy_06886,BA,B,A,-3.0,3.0
python,ext_dorn_python_easy_06887,AB,A,B,7.0,7.0
python,ext_dorn_python_easy_06887,BA,B,A,-10.25,10.25
python,ext_dorn_python_easy_06888,BA,B,A,-5.5,5.5
python,ext_dorn_python_easy_06891,BA,A,B,3.5,3.5
python,ext_dorn_python_easy_06892,AB,A,B,2.5,2.5
python,ext_dorn_python_easy_06892,BA,A,B,1.75,1.75
python,ext_dorn_python_easy_06897,BA,A,B,4.25,4.25
python,ext_dorn_python_easy_06901,AB,B,A,-0.75,0.75
python,ext_dorn_python_easy_06902,AB,A,B,8.25,8.25
python,ext_dorn_python_easy_06902,BA,B,A,-12.25,12.25
python,ext_dorn_python_easy_06904,BA,A,B,5.75,5.75
python,ext_dorn_python_easy_06909,AB,A,B,0.5,0.5
python,ext_dorn_python_easy_06910,BA,A,B,12.75,12.75
python,ext_dorn_python_easy_06911,AB,B,A,-11.0,11.0
python,ext_dorn_python_easy_06911,BA,A,B,0.5,0.5
python,ext_dorn_python_easy_06912,BA,A,B,6.5,6.5
python,ext_dorn_python_easy_06915,BA,A,B,7.5,7.5
python,ext_dorn_python_easy_06919,AB,A,B,2.5,2.5
python,ext_dorn_python_easy_06920,AB,A,B,0.25,0.25
python,ext_dorn_python_easy_06920,BA,A,B,7.75,7.75
python,ext_dorn_python_easy_06923,BA,A,B,7.25,7.25
python,ext_dorn_python_easy_06926,BA,A,B,10.25,10.25
python,ext_dorn_python_easy_06927,BA,A,B,2.0,2.0
python,ext_dorn_python_easy_06928,AB,A,B,11.5,11.5
python,ext_dorn_python_easy_06930,AB,A,B,5.0,5.0
python,ext_dorn_python_easy_06930,BA,A,B,7.25,7.25
python,ext_dorn_python_easy_06932,BA,A,B,5.25,5.25
python,ext_dorn_python_easy_06934,AB,A,B,10.25,10.25
python,ext_dorn_python_easy_06936,AB,A,B,1.25,1.25
python,ext_dorn_python_easy_06937,AB,A,B,11.75,11.75
python,ext_dorn_python_easy_06939,BA,A,B,7.5,7.5
python,ext_dorn_python_easy_06940,AB,A,B,8.25,8.25
python,ext_dorn_python_easy_06942,AB,A,B,0.25,0.25
python,ext_dorn_python_easy_06943,BA,A,B,8.0,8.0
python,ext_dorn_python_easy_06944,BA,A,B,7.75,7.75
python,ext_dorn_python_easy_06948,AB,A,B,7.75,7.75
python,ext_dorn_python_easy_06949,AB,A,B,9.5,9.5
python,ext_dorn_python_easy_06951,AB,A,B,11.25,11.25
python,ext_dorn_python_easy_06953,BA,A,B,8.75,8.75
python,ext_dorn_python_easy_06955,BA,A,B,4.75,4.75
python,ext_dorn_python_easy_06957,AB,A,B,2.0,2.0
python,ext_dorn_python_easy_06958,AB,B,A,-10.5,10.5
python,ext_dorn_python_easy_06959,AB,A,B,15.5,15.5
python,ext_dorn_python_easy_06960,BA,A,B,1.25,1.25
python,ext_dorn_python_easy_06961,AB,A,B,5.0,5.0
python,ext_dorn_python_easy_06966,BA,A,B,6.25,6.25
python,ext_dorn_python_easy_06967,BA,B,A,-2.25,2.25
python,ext_dorn_python_easy_06968,BA,A,B,2.5,2.5
python,ext_dorn_python_easy_06969,BA,A,B,5.25,5.25
python,ext_dorn_python_easy_06973,AB,A,B,13.25,13.25
python,ext_dorn_python_easy_06974,AB,B,A,-0.75,0.75
python,ext_dorn_python_easy_06974,BA,A,B,10.25,10.25
python,ext_dorn_python_easy_06978,BA,A,B,0.5,0.5
python,ext_dorn_python_easy_06979,AB,A,B,14.25,14.25
python,ext_dorn_python_easy_06980,AB,B,A,-1.25,1.25
python,ext_dorn_python_easy_06984,AB,B,A,-11.25,11.25
python,ext_dorn_python_easy_06985,AB,A,B,10.0,10.0
python,ext_dorn_python_easy_06988,AB,A,B,10.25,10.25
python,ext_dorn_python_easy_06989,AB,B,A,-5.5,5.5
python,ext_dorn_python_easy_06989,BA,A,B,3.0,3.0
python,ext_dorn_python_easy_06990,BA,A,B,15.25,15.25
python,ext_dorn_python_easy_06991,AB,A,B,5.75,5.75
python,ext_dorn_python_easy_06991,BA,B,A,-9.75,9.75
python,ext_dorn_python_easy_06994,BA,A,B,11.0,11.0
python,ext_dorn_python_easy_06995,AB,A,B,10.5,10.5
python,ext_dorn_python_easy_06995,BA,B,A,-4.25,4.25
python,ext_dorn_python_easy_06996,BA,A,B,1.5,1.5
python,ext_dorn_python_easy_06997,BA,A,B,8.25,8.25
python,ext_dorn_python_easy_06998,BA,A,B,5.25,5.25
python,ext_dorn_python_easy_06999,BA,A,B,5.5,5.5
python,ext_dorn_python_medium_07000,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07002,BA,A,B,4.5,4.5
python,ext_dorn_python_medium_07003,AB,A,B,1.75,1.75
python,ext_dorn_python_medium_07005,BA,A,B,3.0,3.0
python,ext_dorn_python_medium_07008,AB,A,B,2.5,2.5
python,ext_dorn_python_medium_07009,BA,A,B,11.5,11.5
python,ext_dorn_python_medium_07011,AB,A,B,5.5,5.5
python,ext_dorn_python_medium_07013,AB,B,A,-10.25,10.25
python,ext_dorn_python_medium_07014,BA,A,B,0.75,0.75
python,ext_dorn_python_medium_07015,AB,B,A,-14.25,14.25
python,ext_dorn_python_medium_07016,BA,A,B,4.0,4.0
python,ext_dorn_python_medium_07018,BA,A,B,10.75,10.75
python,ext_dorn_python_medium_07020,AB,A,B,9.75,9.75
python,ext_dorn_python_medium_07021,AB,A,B,0.25,0.25
python,ext_dorn_python_medium_07021,BA,A,B,3.25,3.25
python,ext_dorn_python_medium_07022,AB,A,B,1.0,1.0
python,ext_dorn_python_medium_07022,BA,B,A,-7.75,7.75
python,ext_dorn_python_medium_07026,AB,A,B,3.5,3.5
python,ext_dorn_python_medium_07027,AB,A,B,7.0,7.0
python,ext_dorn_python_medium_07028,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07029,BA,A,B,1.25,1.25
python,ext_dorn_python_medium_07031,AB,A,B,0.0,0.0
python,ext_dorn_python_medium_07031,BA,A,B,2.25,2.25
python,ext_dorn_python_medium_07035,AB,A,B,3.5,3.5
python,ext_dorn_python_medium_07036,BA,A,B,10.5,10.5
python,ext_dorn_python_medium_07038,AB,A,B,2.25,2.25
python,ext_dorn_python_medium_07040,AB,A,B,0.25,0.25
python,ext_dorn_python_medium_07040,BA,B,A,-4.25,4.25
python,ext_dorn_python_medium_07041,AB,A,B,7.5,7.5
python,ext_dorn_python_medium_07042,AB,A,B,13.25,13.25
python,ext_dorn_python_medium_07043,AB,A,B,4.75,4.75
python,ext_dorn_python_medium_07045,AB,A,B,2.0,2.0
python,ext_dorn_python_medium_07045,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07047,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07048,BA,A,B,7.0,7.0
python,ext_dorn_python_medium_07049,BA,A,B,12.0,12.0
python,ext_dorn_python_medium_07054,AB,A,B,2.25,2.25
python,ext_dorn_python_medium_07055,BA,A,B,5.75,5.75
python,ext_dorn_python_medium_07056,AB,A,B,0.25,0.25
python,ext_dorn_python_medium_07056,BA,A,B,1.25,1.25
python,ext_dorn_python_medium_07057,AB,A,B,6.0,6.0
python,ext_dorn_python_medium_07059,BA,A,B,0.25,0.25
python,ext_dorn_python_medium_07062,AB,B,A,-6.25,6.25
python,ext_dorn_python_medium_07062,BA,A,B,1.25,1.25
python,ext_dorn_python_medium_07063,AB,A,B,3.25,3.25
python,ext_dorn_python_medium_07063,BA,B,A,-4.0,4.0
python,ext_dorn_python_medium_07064,BA,A,B,1.25,1.25
python,ext_dorn_python_medium_07070,BA,A,B,6.0,6.0
python,ext_dorn_python_medium_07071,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07072,BA,A,B,13.5,13.5
python,ext_dorn_python_medium_07077,AB,A,B,9.5,9.5
python,ext_dorn_python_medium_07077,BA,A,B,3.5,3.5
python,ext_dorn_python_medium_07078,BA,A,B,11.0,11.0
python,ext_dorn_python_medium_07080,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07081,BA,A,B,8.5,8.5
python,ext_dorn_python_medium_07082,BA,A,B,0.0,0.0
python,ext_dorn_python_medium_07085,BA,B,A,-1.0,1.0
python,ext_dorn_python_medium_07087,AB,B,A,-6.75,6.75
python,ext_dorn_python_medium_07088,AB,A,B,15.0,15.0
python,ext_dorn_python_medium_07088,BA,B,A,-11.75,11.75
python,ext_dorn_python_medium_07089,BA,A,B,5.25,5.25
python,ext_dorn_python_medium_07090,BA,A,B,12.75,12.75
python,ext_dorn_python_medium_07091,BA,A,B,0.0,0.0
python,ext_dorn_python_medium_07092,AB,B,A,-2.25,2.25
python,ext_dorn_python_medium_07093,AB,B,A,-11.75,11.75
python,ext_dorn_python_medium_07094,AB,A,B,5.75,5.75
python,ext_dorn_python_medium_07095,BA,A,B,2.75,2.75
python,ext_dorn_python_medium_07096,AB,A,B,2.25,2.25
python,ext_dorn_python_medium_07096,BA,A,B,12.75,12.75
python,ext_dorn_python_medium_07097,AB,A,B,5.75,5.75
python,ext_dorn_python_medium_07098,AB,A,B,5.75,5.75
python,ext_dorn_python_medium_07099,BA,A,B,14.0,14.0
python,ext_dorn_python_medium_07100,BA,A,B,6.75,6.75
python,ext_dorn_python_medium_07101,BA,A,B,8.0,8.0
python,ext_dorn_python_medium_07105,AB,A,B,6.75,6.75
python,ext_dorn_python_medium_07106,AB,B,A,-2.25,2.25
python,ext_dorn_python_medium_07106,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07107,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07108,AB,A,B,9.0,9.0
python,ext_dorn_python_medium_07108,BA,A,B,4.5,4.5
python,ext_dorn_python_medium_07109,BA,A,B,8.75,8.75
python,ext_dorn_python_medium_07110,BA,A,B,11.5,11.5
python,ext_dorn_python_medium_07114,AB,B,A,-10.25,10.25
python,ext_dorn_python_medium_07114,BA,A,B,16.75,16.75
python,ext_dorn_python_medium_07116,BA,B,A,-9.0,9.0
python,ext_dorn_python_medium_07119,BA,B,A,-13.0,13.0
python,ext_dorn_python_medium_07120,BA,B,A,-8.25,8.25
python,ext_dorn_python_medium_07121,BA,B,A,-3.0,3.0
python,ext_dorn_python_medium_07123,BA,A,B,14.75,14.75
python,ext_dorn_python_medium_07133,BA,B,A,-9.75,9.75
python,ext_dorn_python_medium_07134,BA,B,A,-7.75,7.75
python,ext_dorn_python_medium_07135,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07138,AB,B,A,-5.5,5.5
python,ext_dorn_python_medium_07140,BA,A,B,1.5,1.5
python,ext_dorn_python_medium_07142,AB,B,A,-0.75,0.75
python,ext_dorn_python_medium_07144,BA,A,B,13.75,13.75
python,ext_dorn_python_medium_07145,AB,B,A,-0.5,0.5
python,ext_dorn_python_medium_07145,BA,A,B,3.75,3.75
python,ext_dorn_python_medium_07147,BA,A,B,9.25,9.25
python,ext_dorn_python_medium_07150,BA,A,B,15.5,15.5
python,ext_dorn_python_medium_07155,AB,B,A,-10.5,10.5
python,ext_dorn_python_medium_07155,BA,A,B,9.5,9.5
python,ext_dorn_python_medium_07157,AB,A,B,12.75,12.75
python,ext_dorn_python_medium_07159,BA,A,B,6.25,6.25
python,ext_dorn_python_medium_07161,AB,A,B,6.75,6.75
python,ext_dorn_python_medium_07162,AB,A,B,1.0,1.0
python,ext_dorn_python_medium_07163,AB,A,B,9.75,9.75
python,ext_dorn_python_medium_07166,BA,A,B,12.25,12.25
python,ext_dorn_python_medium_07168,BA,A,B,10.25,10.25
python,ext_dorn_python_medium_07170,BA,A,B,1.5,1.5
python,ext_dorn_python_medium_07172,AB,A,B,1.75,1.75
python,ext_dorn_python_medium_07172,BA,A,B,6.25,6.25
python,ext_dorn_python_medium_07173,AB,B,A,-2.75,2.75
python,ext_dorn_python_medium_07174,AB,A,B,5.25,5.25
python,ext_dorn_python_medium_07175,AB,A,B,7.0,7.0
python,ext_dorn_python_medium_07176,BA,A,B,2.75,2.75
python,ext_dorn_python_medium_07177,BA,A,B,0.5,0.5
python,ext_dorn_python_medium_07181,AB,A,B,9.75,9.75
python,ext_dorn_python_medium_07182,BA,A,B,0.5,0.5
python,ext_dorn_python_medium_07184,AB,A,B,1.75,1.75
python,ext_dorn_python_medium_07185,BA,A,B,12.25,12.25
python,ext_dorn_python_medium_07186,AB,B,A,-1.75,1.75
python,ext_dorn_python_medium_07189,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07193,AB,A,B,4.0,4.0
python,ext_dorn_python_medium_07193,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07194,AB,A,B,7.5,7.5
python,ext_dorn_python_medium_07196,BA,B,A,-0.75,0.75
python,ext_dorn_python_medium_07198,AB,B,A,-7.5,7.5
python,ext_dorn_python_medium_07198,BA,A,B,3.5,3.5
python,ext_dorn_python_medium_07199,AB,B,A,-4.75,4.75
python,ext_dorn_python_medium_07200,AB,A,B,2.0,2.0
python,ext_dorn_python_medium_07200,BA,B,A,-6.75,6.75
python,ext_dorn_python_medium_07201,BA,A,B,7.0,7.0
python,ext_dorn_python_medium_07202,BA,A,B,9.25,9.25
python,ext_dorn_python_medium_07204,AB,A,B,12.0,12.0
python,ext_dorn_python_medium_07206,AB,B,A,-8.0,8.0
python,ext_dorn_python_medium_07206,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07208,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07209,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07210,BA,A,B,6.75,6.75
python,ext_dorn_python_medium_07212,AB,A,B,0.75,0.75
python,ext_dorn_python_medium_07213,AB,B,A,-7.25,7.25
python,ext_dorn_python_medium_07213,BA,A,B,3.0,3.0
python,ext_dorn_python_medium_07214,AB,A,B,0.25,0.25
python,ext_dorn_python_medium_07216,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07217,AB,A,B,2.75,2.75
python,ext_dorn_python_medium_07221,AB,A,B,13.75,13.75
python,ext_dorn_python_medium_07224,AB,A,B,9.0,9.0
python,ext_dorn_python_medium_07228,AB,A,B,0.0,0.0
python,ext_dorn_python_medium_07230,BA,A,B,9.0,9.0
python,ext_dorn_python_medium_07231,AB,A,B,4.5,4.5
python,ext_dorn_python_medium_07239,AB,B,A,-5.75,5.75
python,ext_dorn_python_medium_07239,BA,A,B,4.0,4.0
python,ext_dorn_python_medium_07242,AB,A,B,7.75,7.75
python,ext_dorn_python_medium_07244,AB,A,B,10.25,10.25
python,ext_dorn_python_medium_07246,BA,A,B,9.75,9.75
python,ext_dorn_python_medium_07247,BA,A,B,0.25,0.25
python,ext_dorn_python_medium_07248,AB,B,A,-11.0,11.0
python,ext_dorn_python_medium_07248,BA,A,B,11.5,11.5
python,ext_dorn_python_medium_07249,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07252,AB,A,B,4.75,4.75
python,ext_dorn_python_medium_07257,AB,A,B,14.0,14.0
python,ext_dorn_python_medium_07257,BA,B,A,-3.5,3.5
python,ext_dorn_python_medium_07259,AB,A,B,12.0,12.0
python,ext_dorn_python_medium_07260,AB,A,B,2.0,2.0
python,ext_dorn_python_medium_07260,BA,A,B,3.0,3.0
python,ext_dorn_python_medium_07261,BA,A,B,3.25,3.25
python,ext_dorn_python_medium_07262,AB,B,A,-8.5,8.5
python,ext_dorn_python_medium_07262,BA,A,B,7.75,7.75
python,ext_dorn_python_medium_07263,BA,B,A,-19.25,19.25
python,ext_dorn_python_medium_07266,AB,B,A,-10.25,10.25
python,ext_dorn_python_medium_07267,AB,A,B,7.5,7.5
python,ext_dorn_python_medium_07268,BA,A,B,4.75,4.75
python,ext_dorn_python_medium_07269,BA,A,B,8.0,8.0
python,ext_dorn_python_medium_07270,BA,A,B,0.75,0.75
python,ext_dorn_python_medium_07272,AB,B,A,-4.75,4.75
python,ext_dorn_python_medium_07272,BA,A,B,3.0,3.0
python,ext_dorn_python_medium_07273,AB,A,B,13.5,13.5
python,ext_dorn_python_medium_07277,BA,A,B,1.0,1.0
python,ext_dorn_python_medium_07278,AB,A,B,9.5,9.5
python,ext_dorn_python_medium_07278,BA,A,B,0.25,0.25
python,ext_dorn_python_medium_07279,BA,B,A,-2.75,2.75
python,ext_dorn_python_medium_07280,AB,A,B,1.75,1.75
python,ext_dorn_python_medium_07280,BA,A,B,6.5,6.5
python,ext_dorn_python_medium_07281,BA,A,B,11.25,11.25
python,ext_dorn_python_medium_07285,BA,A,B,1.25,1.25
python,ext_dorn_python_medium_07286,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07290,AB,A,B,6.0,6.0
python,ext_dorn_python_medium_07291,AB,A,B,8.75,8.75
python,ext_dorn_python_medium_07294,AB,B,A,-12.75,12.75
python,ext_dorn_python_medium_07295,AB,A,B,4.5,4.5
python,ext_dorn_python_medium_07298,AB,B,A,-6.25,6.25
python,ext_dorn_python_medium_07298,BA,A,B,6.25,6.25
python,ext_dorn_python_medium_07299,AB,A,B,7.75,7.75
python,ext_dorn_python_medium_07299,BA,B,A,-16.5,16.5
python,ext_dorn_python_medium_07303,BA,A,B,2.0,2.0
python,ext_dorn_python_medium_07304,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07305,AB,A,B,5.5,5.5
python,ext_dorn_python_medium_07305,BA,A,B,4.25,4.25
python,ext_dorn_python_medium_07306,AB,A,B,10.25,10.25
python,ext_dorn_python_medium_07307,AB,A,B,12.5,12.5
python,ext_dorn_python_medium_07311,AB,A,B,1.0,1.0
python,ext_dorn_python_medium_07311,BA,A,B,8.75,8.75
python,ext_dorn_python_medium_07312,AB,A,B,13.25,13.25
python,ext_dorn_python_medium_07312,BA,B,A,-16.25,16.25
python,ext_dorn_python_medium_07313,AB,A,B,12.25,12.25
python,ext_dorn_python_medium_07314,AB,A,B,9.0,9.0
python,ext_dorn_python_medium_07315,BA,A,B,14.75,14.75
python,ext_dorn_python_medium_07317,BA,A,B,11.25,11.25
python,ext_dorn_python_medium_07318,BA,A,B,9.0,9.0
python,ext_dorn_python_medium_07319,BA,A,B,7.25,7.25
python,ext_dorn_python_medium_07322,AB,B,A,-14.5,14.5
python,ext_dorn_python_medium_07323,AB,A,B,15.0,15.0
python,ext_dorn_python_medium_07323,BA,B,A,-17.5,17.5
python,ext_dorn_python_medium_07325,AB,A,B,9.0,9.0
python,ext_dorn_python_medium_07327,AB,A,B,5.0,5.0
python,ext_dorn_python_medium_07327,BA,B,A,-5.0,5.0
python,ext_dorn_python_medium_07328,BA,B,A,-5.0,5.0
python,ext_dorn_python_medium_07330,BA,A,B,10.5,10.5
python,ext_dorn_python_medium_07332,AB,A,B,11.75,11.75
python,ext_dorn_python_medium_07333,BA,B,A,-14.5,14.5
python,ext_dorn_python_medium_07334,BA,A,B,9.75,9.75
python,ext_dorn_python_medium_07337,AB,A,B,11.25,11.25
python,ext_dorn_python_medium_07339,AB,A,B,12.25,12.25
python,ext_dorn_python_medium_07340,BA,A,B,0.75,0.75
python,ext_dorn_python_medium_07342,BA,A,B,7.75,7.75
python,ext_dorn_python_medium_07343,BA,A,B,7.25,7.25
python,ext_dorn_python_medium_07344,AB,A,B,10.25,10.25
python,ext_dorn_python_medium_07344,BA,B,A,-3.0,3.0
python,ext_dorn_python_medium_07345,BA,A,B,10.5,10.5
python,ext_dorn_python_medium_07347,AB,A,B,3.0,3.0
python,ext_dorn_python_medium_07350,AB,B,A,-7.5,7.5
python,ext_dorn_python_medium_07351,AB,B,A,-4.5,4.5
python,ext_dorn_python_medium_07352,AB,A,B,1.25,1.25
python,ext_dorn_python_medium_07356,BA,A,B,11.75,11.75
python,ext_dorn_python_medium_07357,BA,A,B,14.5,14.5
python,ext_dorn_python_medium_07359,BA,A,B,4.75,4.75
python,ext_dorn_python_medium_07362,AB,B,A,-13.0,13.0
python,ext_dorn_python_medium_07363,AB,A,B,2.25,2.25
python,ext_dorn_python_medium_07363,BA,A,B,11.0,11.0
python,ext_dorn_python_medium_07364,AB,A,B,6.75,6.75
python,ext_dorn_python_medium_07367,AB,B,A,-6.25,6.25
python,ext_dorn_python_medium_07368,AB,A,B,4.5,4.5
python,ext_dorn_python_medium_07371,AB,B,A,-5.25,5.25
python,ext_dorn_python_medium_07372,AB,A,B,9.25,9.25
python,ext_dorn_python_medium_07375,BA,B,A,-3.0,3.0
python,ext_dorn_python_medium_07380,BA,A,B,9.75,9.75
python,ext_dorn_python_medium_07381,BA,A,B,3.0,3.0
python,ext_dorn_python_medium_07382,AB,A,B,0.25,0.25
python,ext_dorn_python_medium_07382,BA,A,B,2.25,2.25
python,ext_dorn_python_medium_07383,BA,A,B,2.5,2.5
python,ext_dorn_python_medium_07384,BA,A,B,11.25,11.25
python,ext_dorn_python_medium_07387,BA,A,B,5.25,5.25
python,ext_dorn_python_medium_07390,AB,A,B,13.25,13.25
python,ext_dorn_python_medium_07391,BA,B,A,-4.0,4.0
python,ext_dorn_python_medium_07399,BA,A,B,6.5,6.5
python,ext_dorn_python_medium_07400,AB,A,B,6.25,6.25
python,ext_dorn_python_medium_07401,AB,B,A,-9.75,9.75
python,ext_dorn_python_medium_07401,BA,A,B,5.0,5.0
python,ext_dorn_python_medium_07402,AB,A,B,11.5,11.5
python,ext_dorn_python_medium_07402,BA,A,B,4.5,4.5
python,ext_dorn_python_medium_07403,BA,A,B,10.75,10.75
python,ext_dorn_python_medium_07405,AB,B,A,-1.75,1.75
python,ext_dorn_python_medium_07406,AB,A,B,2.0,2.0
python,ext_dorn_python_medium_07407,AB,A,B,1.5,1.5
python,ext_dorn_python_medium_07407,BA,B,A,-8.0,8.0
python,ext_dorn_python_medium_07408,AB,A,B,8.5,8.5
python,ext_dorn_python_medium_07409,BA,B,A,-0.5,0.5
