snippet_id,language,image_path,image_sha256,width,height,pixel_std_mean,nonconstant
rq0_0095,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0095.png,9420ab461cc5f9b7054f5bfef9717e881c147909a0f1590036c68930a8f27580,1028,251,38.20575751926479,True
rq0_0096,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0096.png,666b82697cea064183b4908c7a8d24c95afe90d2be88f5c49c399332bfe14aac,1028,104,42.38538581938219,True
rq0_0097,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0097.png,7a661070405cfa5d0749c6ee5147d5f7e37e48bdf7d1a3c88a35fd974d17b151,1028,251,39.596139717315886,True
rq0_0098,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0098.png,50cef47af39317f7197ee1822adbf30e13298a5e7e0daef90154e70ef631dc42,1028,230,43.48854935401102,True
rq0_0099,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0099.png,33c67d565b6adae5235e942e535a69c66af16b08924a61053f71b96e0aba4359,1028,1070,31.60654442477593,True
rq0_0100,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0100.png,81e085da54718978b129fe6b4e05153818327ef5d6788595e6732f67002a95cf,1028,1070,39.476713478436274,True
rq0_0101,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0101.png,aa98db48bfcf1a69a7c58057746f8ee1118739d87e7e70b70bd6581c4f925621,1028,230,42.906642927980045,True
rq0_0102,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0102.png,e38475f139f07e8e21fefb834cfaafe47a060b1cfe200e74f650df038f2186b3,1028,230,23.477328270705275,True
rq0_0103,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0103.png,3542e83576c659b87321d2adcf0f61698e28c4d724431856febf3c1a99a73d72,1028,1280,42.53793243431033,True
rq0_0104,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0104.png,561fa58f3017415a8734448460a88ee521d0f4d912ed50a8b6bfea86e58471c9,1028,1091,30.41599693142216,True
rq0_0105,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0105.png,fd5a1a421c3d15d5a107fb0624bd9acb8262737483285d7c8f4fc231d8c60677,1028,230,29.6040247306795,True
rq0_0106,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0106.png,79096de239873710cd9f2c0742176991b9b41eb9fd51850031cbba9f16030eff,1028,1049,36.96234974677629,True
rq0_0107,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0107.png,5bef902bd2fddf78a1776fcc811b3de9c45d9e60abe3346ffc3cbb0450e651f0,1028,650,36.04661069552677,True
rq0_0108,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0108.png,92627f169b56df22653bc6649ef30c7fa77d630d8efbb0e5993718dacd55860a,1028,692,26.12932002657689,True
rq0_0109,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0109.png,02ab1879df62ac1cd1823180c2cac947cad7638910cd6555c96d18cbc09f15a6,1028,1070,35.48754862029696,True
rq0_0110,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0110.png,d727cdaa59be50f5df1c637e60b8b00edd771ae4884628c42209b1c7955d49c3,1028,230,21.334184287848803,True
rq0_0111,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0111.png,8119cc501852c07518b5e4aada87c96a7b14da20e352a09226f35bf9882aaf9e,1028,209,25.46197508623185,True
rq0_0112,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0112.png,6a3953d44601994af04517b993c7fba452132a337e8915fc85afbe869a03c18b,1028,629,36.22077912117819,True
rq0_0113,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0113.png,0ad68ea6b1b4fe57840d4492b0dcb5a7c327dbef4c12a41d64f0ab5a0229496d,1028,1028,31.79190357203394,True
rq0_0114,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0114.png,81fa2e0b85483c7c0c7f151329b2ba8f1f392a9c461d6686995f2831d768aeac,1028,650,38.80964966423676,True
rq0_0115,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0115.png,1dfa6e2c76a50aa40bed43cbe680f0fbfbf923906d8f7270470f8698f8878bce,1028,230,25.64825637697864,True
rq0_0116,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0116.png,86cf36323c95a5bf913c81a4e5fea00cf3aa9f3ba436c01a74601bdbae1faa0d,1028,1070,36.61847543512793,True
rq0_0117,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0117.png,2fdee1a25321ba8a4480ad7759263a8fdd5521c6607a79a6fc5cba3b40668fcf,1028,251,21.02428485524966,True
rq0_0118,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0118.png,0e20f71ddbaa5969021dcd28e6617b96ced4868ec49a8d2300cadd4dcb10913a,1028,1070,38.42478614095135,True
rq0_0119,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0119.png,c7fd8333d0195c16b117ed0d9320e85817aa3585fe64745507474fc6c0082b61,1028,188,32.336132496481966,True
rq0_0120,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0120.png,e42274428df7c68dc07c23a57ba7d5cffac21059d157e846f63e3203fb90c3c9,1028,230,30.454288913327115,True
rq0_0121,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0121.png,1440748a9f41bfc999f504ef1ef9065a8424b98daf0fddb0064848a18a03dd21,1028,650,26.39850713135172,True
rq0_0122,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0122.png,fe603d6fd38e46d29e25b33b7c8ea3a0978d5990e7b67bc89527404c953bb548,1028,650,39.32255833215236,True
rq0_0123,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0123.png,d63448734dc5105205dd1c95bfc4e91c946bb7f9eaf8d0added39f9388033d91,1028,230,30.83750600932017,True
rq0_0124,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0124.png,c60731607d858de91229b0fba7bd5ca7f853844a3ff15fbdafac2af6cbe08c50,1028,230,36.5166073271787,True
rq0_0125,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0125.png,c9e6504d69fad1f00d3d344413b1e596ffc22db11ca3d6c2b39e47ca366c52b3,1028,671,42.44220226507704,True
rq0_0126,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0126.png,ce53eb09c7d7dba1b410fc6479d90fd1bb48e698eec0bfe53cad2dabae8e4eaf,1028,209,50.02721878695161,True
rq0_0127,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0127.png,70ec11f095b131073c63f8945a9b377c7a8b72fb38260d816bb60abae265acab,1028,1070,29.757247702575246,True
rq0_0128,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0128.png,9d4a7cb9e0e93fa057ea2f21e891036bc9f7157ae34c3fd8c2a4e0f91de1aca5,1028,692,35.11870299920194,True
rq0_0129,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0129.png,a08732e2d09ae5ab707b6eee10cb525a808555959eff435d3d239008440f2aa4,1028,1070,29.013423133296566,True
rq0_0130,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0130.png,d216d3c442edcb7819d74481e4d3090bae904e490acefd9ac0c3e43a6d051509,1028,650,36.79636645166236,True
rq0_0131,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0131.png,1fd2ae931a29d7714c416380f3a3f53768eac6212e44bca3e442b5be9b6eac85,1028,650,31.41449903606878,True
rq0_0132,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0132.png,5b7b246966ef00e80b9d265d546b9851421538a82e293f8fcb64168072e51c68,1028,230,23.54348895395955,True
rq0_0133,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0133.png,da2fd208624da1af887ccfcba8095952cd3169eaeec02481d9cba4d3a3d7d8cf,1028,629,39.09061919097662,True
rq0_0134,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0134.png,907c75bd959ab4db87622836a9ff3643e1f07ffbcedab33104abe8de3c1d7136,1028,230,25.7492881155958,True
rq0_0135,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0135.png,6e923aec97873ec6d841192e60e8487533154c6fbfc609da4099a60db93b4711,1028,1154,43.21396207602134,True
rq0_0136,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0136.png,7b663e311d8a8140011b1beff13e50095d482717ec4c142ab0e666cf47ad88c8,1028,1091,30.935737412516335,True
rq0_0137,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0137.png,531bd60100672bde483ac8064c67eb290e62b62ee105356ff3b93a66a4afbde2,1028,650,47.00184867136718,True
rq0_0138,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0138.png,34c72994acd4535fde7a2c17881be5fceba9e4c29767849aeca766e9ab0391d8,1028,230,37.228527999479425,True
rq0_0139,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0139.png,694d675dad326a3446a5b84b8fe9ad67468aef0234577e6d90358fec932957ac,1028,1070,29.151848204862386,True
rq0_0140,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0140.png,75d7c83b24c47252a655bc20a1cfc66d4059dbd5284d732bd0f385ea384f4655,1028,1091,38.08221459990767,True
rq0_0141,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0141.png,805b94956915bfa8e93e2423a8831c51354f2ca229439b86b2c7d4cb2823c1eb,1028,650,39.67849024925667,True
rq0_0142,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0142.png,0f55444f2e2ec1c9a6ebe642c5743bfd95e628beab733013a903ae082f3889ea,1028,650,33.68309975136824,True
rq0_0143,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0143.png,ed752f313d04f0788701f9af5f6ac69675b57ac96ff1aaf769320d156912e17f,1028,230,52.96617405012631,True
rq0_0144,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0144.png,78b236607314837d663e6aacad9e06d532b86342ad9ce1b11a69595e290b9fbd,1028,230,43.7546254608096,True
rq0_0145,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0145.png,068eed20258534a75a322e1cea677e241ca2068463f6ac0a9c2fff3dbde905c9,1028,209,20.647590892580155,True
rq0_0146,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0146.png,f3cead82f97d85d4179ce805a3caa621497324ceb3d2a0ac44f9cd453eb3ddf0,1028,608,26.89101023826336,True
rq0_0147,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0147.png,b47b1b33fb6bd52c54e9b36cd1aa70e8814dfbefef6091222dd59f5a65cf535e,1028,209,33.15374389269464,True
rq0_0148,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0148.png,7c5960cdaf54204f6eda7064bd08148b54fac07f29f3bd027137b49bb25cc657,1028,1238,38.875976720925706,True
rq0_0149,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0149.png,6a652171ebdfe3bbe61c1747d6f6298351b94aaff2a6654dcda812ba9d0e2680,1028,1049,28.86783680218989,True
rq0_0150,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0150.png,2a78a2f8c96605899f93e89c7cba3ea6008ef5b1beecfc4d3c5d4cf2deb79eb6,1028,650,22.950335820990194,True
rq0_0151,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0151.png,9a55f6707979b43f21eae76cad6104426d82716dafcf719cffeb575053c0cb4a,1028,1154,35.61982309851151,True
rq0_0152,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0152.png,477eefa205262f46637ef8d9f21181bd6720a889a6e43b70c4ed480a951a8361,1028,1175,31.267998323846218,True
rq0_0153,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0153.png,724f7ad709599ef0bd2a81217948edbdd299184b2acab785b80b3e4e3b78587f,1028,230,24.84297180610966,True
rq0_0154,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0154.png,ddc6fbdadb32182330571e0ee13e5edfa0161a868cf6b2abc9fd163af398f3fc,1028,209,28.90986025852763,True
rq0_0155,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0155.png,918940f56208e7c1b2dace8d9b88fb2c00c1ca71aee70303460e40fcb074b5d0,1028,650,30.69709904725613,True
rq0_0156,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0156.png,27c0e0e541627daf1e3cce0258926fe266d9bf43f1e1ca8ce1eda2e2c69be36e,1028,209,33.22073382367662,True
rq0_0157,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0157.png,9e7695120d323285d65c928ceac336e1cf35841611f5ea1130f16a0eecbd89b7,1028,713,42.728252578842955,True
rq0_0158,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0158.png,12e577868565affab3a7a342ae28388db9b8406a3e7b323dabb1136b8adf89bb,1028,230,27.92867029889698,True
rq0_0159,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0159.png,5ee4f1000096745d001aa715f09b2b7383551507196b12f794c39bb38052ee45,1028,1070,43.25615138333688,True
rq0_0160,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0160.png,b466299fa392ae8962be60c667018a943c8c3ab7f4e4723af2ac1c48255c1fbd,1028,230,34.48020421128694,True
rq0_0161,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0161.png,0e62de6c95528366f7ca199e28ae39897b501591ac7e9d230528116a90ad25b7,1028,1091,31.08007041286248,True
rq0_0162,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0162.png,06d253541f8f47755db90e5f6883104c6b8dc5c791f2848e61fd8dc6ad4059fc,1028,230,41.21314123150335,True
rq0_0163,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0163.png,0bee69b3e6b0d81083d6ca936bb564835ffd2915ead831f632dba1c1e2bd3814,1028,1070,35.54395998609968,True
rq0_0164,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0164.png,579052d1a573dc556c9b34e33d925fc34e527c266211bfa9b5627e0d3efc9d14,1028,230,34.27421891472833,True
rq0_0165,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0165.png,cdb0d8879a5a36215654b6a646ea728f0d84b0447e7fe0fe91c3515526aea956,1028,230,29.47664158774114,True
rq0_0166,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0166.png,7bc56cdfa6ce020c966eca64ab8f630f1efea06b72797e76344b7eb8b35df41d,1028,650,40.65847171532436,True
rq0_0167,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0167.png,758a1eb5f6cee77f84fcd46a43872a690260485294e713b14e52191110911086,1028,1070,30.255728021067977,True
rq0_0168,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0168.png,f1dffeed381291501d9d007af241d5f019a1ce3aefb47d54f3ac836d5ff6b7d2,1028,230,28.08482954404211,True
rq0_0169,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0169.png,8c0584f663e7bc32d5adf5c25e84cbcdffc87c4622a78b35af3bb3107747ebb7,1028,650,40.76492213309302,True
rq0_0170,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0170.png,99d6b4ee81457353b248182a357427d72f167c1d256730aa3e5572274a380690,1028,776,37.73083019757359,True
rq0_0171,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0171.png,585d314757b66c143be15e910acc52a81a84a461e173d69fec6e0d20d5a0b220,1028,1112,28.21601707318854,True
rq0_0172,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0172.png,0f9a72d983c90dd323f1f4cdc17d1a46544a7daa4fd184031da6e293922250fa,1028,209,27.97445415798006,True
rq0_0173,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0173.png,072529290006306a3510d70378da1fa717da80fea41b20f0e207e1b8319ff27c,1028,650,29.35577801444631,True
rq0_0174,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0174.png,37aee98fae688e191a5dea816f39d539fb4c55ac71ba36c98225c8ea22cdbe06,1028,230,42.82615843104501,True
rq0_0175,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0175.png,5b6adbac19ef57dcc517f2033835f59fbd158b483682c77c0eb244ccb0334dde,1028,209,41.25285172419739,True
rq0_0176,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0176.png,8dd441f13942995a8b69fb525bfc7b5986fdc9b115ee8b4446be719979088bd8,1028,1091,37.67649904377301,True
rq0_0177,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0177.png,b6003b8aa6f57cf99a8cd2be44766a1fc4e80b6b7d7e5ca0da87dfdb54c62ef0,1028,1049,34.1355689306774,True
rq0_0178,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0178.png,a64cc084581e34baa5df75693e7d11efa43ba6423313c49c84a49b1a71886473,1028,1070,27.268242914232314,True
rq0_0179,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0179.png,a665d61f36a0b84da45aa33e70fdb61abdd04272cdc601258b7017fa43028e89,1028,671,34.81327445866541,True
rq0_0180,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0180.png,c986788edd8da9ed702efe9a804a557700e9f23ee3fc68aa719c2183899d7757,1028,629,46.39134343626339,True
rq0_0181,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0181.png,5807d134336a999400fc285e3cfc100154834f8ec30c5f5ea9682f902762defd,1028,230,34.63756803584292,True
rq0_0182,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0182.png,4fe25896e3b48bdd6e2c2d5788b2be8fc3ff1284535363afb59c9fb061de90b1,1028,209,47.46127644480879,True
rq0_0183,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0183.png,108caa04939e10a3831b24662ebf6e33cd7ed3eec039f792f85ab5cd6563f5a0,1028,1070,42.19952899847032,True
rq0_0184,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0184.png,59adb40b179abed16e304246a5cbb8dbead559f435a7a5978cbe42be2bd9dc31,1028,209,25.853116472955623,True
rq0_0185,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0185.png,14318a9357bb7df7c0a9a367598ff4d812d83251f7a4a702bafac268b0352173,1028,251,40.23699445538325,True
rq0_0186,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0186.png,53201a61b53d6ebf5de9ba3191a09a19d35c89489e69b8777bc9ec12c733c8b1,1028,650,27.996839177576998,True
rq0_0187,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0187.png,bb40104191e8be6fc72006e5f00572484c0e6fd76d158923f7f22edfe3955e7e,1028,230,24.688667315977494,True
rq0_0188,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0188.png,ae11c8965d66f3ef6a29b8b295d2885a9164c7ae1c812440f9d72321ec339dfb,1028,1091,31.6128598650988,True
rq0_0189,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0189.png,9e25ce85e123fc88ae7f9f4264d3ea05047ee762179ee0cf1088bed2dbf5127d,1028,356,28.49514355442062,True
rq0_0190,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0190.png,4e83d1c1654721b2af82929be8dd087e3052b5dafa957f597bfc03bf1b0893af,1028,734,39.88939157769289,True
rq0_0191,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0191.png,b2158d438b6d6c21ac93f4d0521c4ac7387f90599ea90fdb70f8ed72d88539aa,1028,713,45.854449710211554,True
rq0_0192,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0192.png,6c5d6d8f5413da82f7bbcca59739a71e7a5b8c92bcd6f180a67154517208a3a5,1028,524,31.565776295420545,True
rq0_0193,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0193.png,38a092518d1177cd9a8ae098035c7b5cba35a1417c86a0316995be4eb287173b,1028,587,41.411122828245844,True
rq0_0194,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0194.png,897ffef1213fd060112166d5ac6e1eac125dcd27b682439f1129c99bede39b9f,1028,398,21.43307577283093,True
rq0_0195,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0195.png,996f272c35c6b9c35ae32349a0bf03aa7bfd97e753fe86bab6a7e008ecfdbbbd,1028,776,35.547422501259696,True
rq0_0196,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0196.png,c2f1ffacc539bcf3e2002d6615f98336beb29018b106eeb9ec9f942ce6884ca0,1028,713,33.30167827607743,True
rq0_0197,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0197.png,de398e7b8c879406c27614f08c70e078211f92dfdedfd5ba33d9f078279f6e20,1028,692,31.827748553311025,True
rq0_0198,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0198.png,d7d873a86cf70f2865245514f3c97cdf7864d859a8fcdcdf1955bd5c29d377f7,1028,545,35.0665387182791,True
rq0_0199,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0199.png,4ef6301da184cbe74cb1a716176520401663e85b45413b48c2ced53601f3c593,1028,314,35.68171527709436,True
rq0_0200,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0200.png,875eeee6a1e861d267777f5c9fa89d996f1ed56bb850116390f8cbca98549b95,1028,608,45.204854471332226,True
rq0_0201,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0201.png,7e88a90631c5bb8d8771d6b2b8e2543b593171637c808e94a02f7c229f8faa0f,1028,776,40.57823548789459,True
rq0_0202,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0202.png,6ec64e45ec3382d1f2e854ea5384bc55f9f8c5671c35cd1a87a121ffa5153b0a,1028,902,33.97207525820394,True
rq0_0203,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0203.png,9fa742fdd0610dbd5c530609fa71eb29746bcb9c75cc3356619fac22551c44c3,1028,356,44.78529469708244,True
rq0_0204,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0204.png,4143d8e74c1d846dc0aaaee8e77061c57781c11e8b4e5d831416a6c3b10c5d9b,1028,923,49.65501856125365,True
rq0_0205,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0205.png,38b2d7c2fe9bc4eac0c9d917a2a445962e85d25de35f4d1ac6608d7e638e7acb,1028,293,38.5450792888986,True
rq0_0206,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0206.png,44e2b3665f59e13e2b6d09c83b24047d539b321ebadc35c8a9ec5751e66109de,1028,671,45.494365574867345,True
rq0_0207,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0207.png,238cefac4556b9fcab713383c626f9597bd43c71c47fffaf36d2604df0cc41a2,1028,419,45.22362384893622,True
rq0_0208,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0208.png,8d0e4cec81ba7d0e0bacc3f25276801cdf31720ebedbcea0b7a68f20bf4052fb,1028,587,36.95806416077314,True
rq0_0209,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0209.png,f4be8050370dd5b633cad89e6c816d0ff7e785e2af537106b4ec9a5b48f33b1e,1028,503,44.055718401693355,True
