snippet_id,dataset_name,ocr_engine,feature_loc_total,feature_loc_nonempty,feature_blank_line_ratio,feature_comment_line_ratio,feature_avg_line_length,feature_avg_nonempty_line_length,feature_max_line_length,feature_token_count,feature_avg_token_length,feature_token_entropy,feature_identifier_count,feature_identifier_unique_count,feature_avg_identifier_length,feature_keyword_count,feature_operator_count,feature_literal_count,feature_indent_mean,feature_indent_max,feature_indent_std,feature_nesting_mean,feature_nesting_max,feature_cyclomatic_estimate,feature_halstead_distinct_operators,feature_halstead_distinct_operands,feature_halstead_vocabulary,feature_halstead_length,feature_halstead_volume
dorn_cuda_118,Dorn,easyocr,48.0,48.0,0.0,0.041666666666666664,9.895833333333334,9.895833333333334,59.0,122.0,3.6885245901639343,5.276110420653314,47.0,37.0,7.0638297872340425,13.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,46.0,54.0,109.0,627.282737735818
dorn_cuda_119,Dorn,easyocr,89.0,89.0,0.0,0.0,4.887640449438202,4.887640449438202,20.0,167.0,2.4850299401197606,5.656760222164634,55.0,30.0,4.127272727272727,20.0,56.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,59.0,69.0,147.0,897.9530951463909
dorn_cuda_012,Dorn,easyocr,21.0,21.0,0.0,0.0,8.476190476190476,8.476190476190476,26.0,46.0,3.782608695652174,4.61108003320838,19.0,15.0,7.368421052631579,1.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,22.0,29.0,45.0,218.60914478074073
dorn_cuda_013,Dorn,easyocr,128.0,128.0,0.0,0.0,6.0703125,6.0703125,58.0,232.0,3.2198275862068964,6.287242208543334,124.0,70.0,4.758064516129032,5.0,63.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,104.0,115.0,227.0,1553.9262415643732
dorn_cuda_014,Dorn,easyocr,144.0,144.0,0.0,0.0,7.1875,7.1875,22.0,305.0,3.259016393442623,6.248010514224412,132.0,70.0,5.356060606060606,23.0,101.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,104.0,118.0,282.0,1940.9053399200393
dorn_cuda_015,Dorn,easyocr,103.0,103.0,0.0,0.0,7.815533980582524,7.815533980582524,45.0,211.0,3.6445497630331753,5.974127746062722,80.0,46.0,7.2125,14.0,74.0,43.0,0.0,0.0,0.0,0.912621359223301,2.0,2.0,14.0,78.0,92.0,197.0,1285.1417053432315
dorn_cuda_016,Dorn,easyocr,154.0,154.0,0.0,0.0,7.792207792207792,7.792207792207792,47.0,313.0,3.4536741214057507,5.737437197036732,170.0,101.0,5.364705882352941,0.0,105.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,132.0,137.0,313.0,2221.6840419666446
dorn_cuda_017,Dorn,easyocr,124.0,124.0,0.0,0.0,7.032258064516129,7.032258064516129,27.0,219.0,3.904109589041096,6.112372059620448,83.0,56.0,6.156626506024097,15.0,77.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,97.0,108.0,204.0,1377.9970504413475
dorn_cuda_018,Dorn,easyocr,102.0,102.0,0.0,0.0,7.431372549019608,7.431372549019608,27.0,176.0,4.2102272727272725,5.580147379131649,68.0,33.0,8.705882352941176,11.0,62.0,35.0,0.0,0.0,0.0,0.47058823529411764,1.0,6.0,9.0,61.0,70.0,165.0,1011.3316977959195
dorn_cuda_019,Dorn,easyocr,174.0,174.0,0.0,0.0,5.82183908045977,5.82183908045977,26.0,229.0,4.379912663755459,6.444132978945972,122.0,76.0,4.885245901639344,8.0,61.0,38.0,0.0,0.0,0.0,0.8275862068965517,2.0,5.0,12.0,104.0,116.0,221.0,1515.6137999231935
dorn_cuda_002,Dorn,easyocr,16.0,16.0,0.0,0.0,9.5625,9.5625,43.0,45.0,3.3777777777777778,4.508193929518777,15.0,10.0,7.466666666666667,1.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,25.0,44.0,204.32967235008786
dorn_cuda_020,Dorn,easyocr,204.0,204.0,0.0,0.0,9.754901960784315,9.754901960784315,58.0,132.0,15.93939393939394,6.0408181830961745,74.0,55.0,7.256756756756757,3.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,78.0,86.0,129.0,828.9881533565706
dorn_cuda_021,Dorn,easyocr,63.0,63.0,0.0,0.0,6.7936507936507935,6.7936507936507935,21.0,163.0,2.4723926380368098,4.497341749497013,58.0,9.0,4.758620689655173,8.0,73.0,24.0,0.0,0.0,0.0,0.9365079365079365,2.0,7.0,9.0,22.0,31.0,155.0,767.9004281099656
dorn_cuda_022,Dorn,easyocr,92.0,92.0,0.0,0.0,6.195652173913044,6.195652173913044,33.0,102.0,5.950980392156863,5.0413801195824295,27.0,17.0,4.777777777777778,8.0,49.0,18.0,0.0,0.0,0.0,1.0978260869565217,2.0,4.0,13.0,30.0,43.0,94.0,510.0688869419972
dorn_cuda_023,Dorn,easyocr,178.0,178.0,0.0,0.033707865168539325,11.685393258426966,11.685393258426966,52.0,471.0,4.292993630573249,6.256304055130599,178.0,105.0,8.702247191011235,15.0,209.0,69.0,0.0,0.0,0.0,0.5898876404494382,1.0,4.0,15.0,149.0,164.0,456.0,3355.043714105846
dorn_cuda_024,Dorn,easyocr,246.0,246.0,0.0,0.0,6.337398373983739,6.337398373983739,42.0,453.0,3.1346578366445916,5.956877726624561,224.0,102.0,4.924107142857143,14.0,164.0,51.0,0.0,0.0,0.0,1.2764227642276422,2.0,2.0,11.0,145.0,156.0,439.0,3198.291574080527
dorn_cuda_025,Dorn,easyocr,133.0,133.0,0.0,0.0,12.25563909774436,12.25563909774436,59.0,352.0,4.375,6.032779752965992,137.0,86.0,9.167883211678832,12.0,146.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,126.0,139.0,340.0,2420.4399647259925
dorn_cuda_026,Dorn,easyocr,242.0,242.0,0.0,0.008264462809917356,7.301652892561983,7.301652892561983,45.0,399.0,4.468671679197995,5.897705284545989,167.0,83.0,5.862275449101796,18.0,159.0,55.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,129.0,141.0,381.0,2720.1690652639404
dorn_cuda_027,Dorn,easyocr,86.0,86.0,0.0,0.0,9.13953488372093,9.13953488372093,31.0,241.0,3.1535269709543567,5.551878033061798,100.0,47.0,5.73,14.0,104.0,23.0,0.0,0.0,0.0,0.8837209302325582,1.0,9.0,12.0,68.0,80.0,227.0,1435.0776775394313
dorn_cuda_028,Dorn,easyocr,208.0,208.0,0.0,0.0,6.6875,6.6875,25.0,426.0,3.1267605633802815,6.346727246180697,193.0,83.0,4.937823834196891,25.0,138.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,137.0,149.0,401.0,2894.8865767053267
dorn_cuda_029,Dorn,easyocr,29.0,29.0,0.0,0.0,4.413793103448276,4.413793103448276,13.0,50.0,2.48,4.763535941154655,13.0,12.0,5.3076923076923075,6.0,22.0,9.0,0.0,0.0,0.0,0.9310344827586207,1.0,1.0,12.0,20.0,32.0,44.0,220.0
dorn_cuda_003,Dorn,easyocr,108.0,108.0,0.0,0.0,9.083333333333334,9.083333333333334,39.0,192.0,4.958333333333333,5.990630497753943,96.0,53.0,8.322916666666666,8.0,52.0,36.0,0.0,0.0,0.0,0.6203703703703703,1.0,3.0,8.0,85.0,93.0,184.0,1203.2052212438778
dorn_cuda_030,Dorn,easyocr,251.0,251.0,0.0,0.0,9.50597609561753,9.50597609561753,53.0,512.0,4.48828125,6.2805875355946945,220.0,101.0,8.572727272727272,25.0,207.0,60.0,0.0,0.0,0.0,0.7888446215139442,2.0,4.0,15.0,159.0,174.0,487.0,3624.7134824783307
dorn_cuda_031,Dorn,easyocr,125.0,125.0,0.0,0.0,7.968,7.968,30.0,96.0,11.0,5.417888542207534,36.0,24.0,6.583333333333333,7.0,36.0,17.0,0.0,0.0,0.0,2.432,5.0,1.0,11.0,39.0,50.0,89.0,502.30320088995046
dorn_cuda_032,Dorn,easyocr,46.0,46.0,0.0,0.0,12.869565217391305,12.869565217391305,57.0,178.0,3.0730337078651684,4.989941104153479,69.0,31.0,6.202898550724638,0.0,95.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,44.0,54.0,178.0,1024.3699753850974
dorn_cuda_033,Dorn,easyocr,125.0,125.0,0.0,0.0,9.64,9.64,47.0,288.0,4.048611111111111,5.729665729537769,113.0,60.0,8.336283185840708,10.0,131.0,34.0,0.0,0.0,0.0,0.168,1.0,5.0,13.0,93.0,106.0,278.0,1870.3618863685692
dorn_cuda_034,Dorn,easyocr,212.0,212.0,0.0,0.018867924528301886,10.93867924528302,10.93867924528302,60.0,511.0,4.311154598825832,6.470937985398439,187.0,121.0,8.925133689839573,32.0,201.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,186.0,201.0,479.0,3664.853760074707
dorn_cuda_035,Dorn,easyocr,19.0,19.0,0.0,0.0,6.052631578947368,6.052631578947368,21.0,26.0,4.346153846153846,4.517559429596343,14.0,14.0,7.142857142857143,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,24.0,26.0,119.20902501875005
dorn_cuda_036,Dorn,easyocr,211.0,211.0,0.0,0.0,8.037914691943127,8.037914691943127,36.0,421.0,3.8859857482185274,5.854842458581342,162.0,44.0,7.512345679012346,26.0,151.0,82.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,112.0,122.0,395.0,2737.64124833734
dorn_cuda_037,Dorn,easyocr,132.0,132.0,0.0,0.0,8.643939393939394,8.643939393939394,39.0,273.0,4.0366300366300365,6.102859395465701,105.0,54.0,7.923809523809524,17.0,99.0,52.0,0.0,0.0,0.0,1.5,2.0,3.0,10.0,103.0,113.0,256.0,1745.965814378288
dorn_cuda_038,Dorn,easyocr,265.0,265.0,0.0,0.007547169811320755,9.233962264150943,9.233962264150943,57.0,627.0,3.727272727272727,6.272313624393981,303.0,116.0,6.382838283828383,12.0,241.0,71.0,0.0,0.0,0.0,1.920754716981132,5.0,5.0,16.0,169.0,185.0,615.0,4631.799598217532
dorn_cuda_039,Dorn,easyocr,84.0,84.0,0.0,0.0,7.928571428571429,7.928571428571429,25.0,118.0,5.694915254237288,5.344898657656181,45.0,26.0,7.177777777777778,8.0,46.0,19.0,0.0,0.0,0.0,2.3333333333333335,4.0,4.0,10.0,43.0,53.0,110.0,630.0712500019519
dorn_cuda_004,Dorn,easyocr,119.0,119.0,0.0,0.0,7.647058823529412,7.647058823529412,31.0,119.0,7.949579831932773,5.671389401636159,49.0,27.0,5.469387755102041,7.0,38.0,25.0,0.0,0.0,0.0,2.764705882352941,5.0,2.0,11.0,49.0,60.0,112.0,661.5717467081541
dorn_cuda_040,Dorn,easyocr,13.0,13.0,0.0,0.0,15.76923076923077,15.76923076923077,36.0,53.0,3.4339622641509435,4.030297749433698,26.0,14.0,5.923076923076923,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,25.0,53.0,246.1243780580604
dorn_cuda_041,Dorn,easyocr,82.0,82.0,0.0,0.012195121951219513,6.182926829268292,6.182926829268292,23.0,130.0,3.8153846153846156,5.7411582648051604,58.0,32.0,4.655172413793103,6.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,55.0,67.0,124.0,752.1950596167637
dorn_cuda_042,Dorn,easyocr,158.0,158.0,0.0,0.006329113924050633,8.113924050632912,8.113924050632912,37.0,312.0,3.871794871794872,6.754478830912793,157.0,96.0,6.031847133757962,14.0,92.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,139.0,152.0,298.0,2159.8823990061883
dorn_cuda_043,Dorn,easyocr,49.0,49.0,0.0,0.0,10.326530612244898,10.326530612244898,51.0,82.0,5.939024390243903,5.408606425006802,42.0,35.0,10.095238095238095,6.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,45.0,51.0,76.0,431.1043259898336
dorn_cuda_044,Dorn,easyocr,61.0,61.0,0.0,0.0,5.901639344262295,5.901639344262295,17.0,144.0,2.3194444444444446,5.462581486059145,61.0,30.0,3.8524590163934427,3.0,60.0,20.0,0.0,0.0,0.0,0.11475409836065574,1.0,3.0,12.0,48.0,60.0,141.0,832.8715739808011
dorn_cuda_045,Dorn,easyocr,25.0,25.0,0.0,0.0,15.36,15.36,42.0,53.0,7.037735849056604,4.194743455201286,26.0,9.0,13.038461538461538,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,25.0,53.0,246.1243780580604
dorn_cuda_046,Dorn,easyocr,143.0,143.0,0.0,0.0,7.944055944055944,7.944055944055944,55.0,293.0,3.7474402730375425,6.568980386147383,124.0,76.0,6.524193548387097,22.0,99.0,48.0,0.0,0.0,0.0,0.13986013986013987,1.0,6.0,15.0,124.0,139.0,271.0,1929.2330307080706
dorn_cuda_047,Dorn,easyocr,301.0,301.0,0.0,0.0,9.67109634551495,9.67109634551495,57.0,338.0,8.71301775147929,6.846181409316792,178.0,108.0,9.258426966292134,21.0,84.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,160.0,171.0,317.0,2351.4592472188297
dorn_cuda_048,Dorn,easyocr,94.0,94.0,0.0,0.0,7.5212765957446805,7.5212765957446805,35.0,198.0,3.393939393939394,6.084205408287062,84.0,50.0,6.309523809523809,5.0,75.0,34.0,0.0,0.0,0.0,0.8829787234042553,2.0,5.0,15.0,78.0,93.0,193.0,1262.05765054385
dorn_cuda_049,Dorn,easyocr,42.0,42.0,0.0,0.0,10.80952380952381,10.80952380952381,34.0,84.0,5.154761904761905,5.560480482529626,56.0,42.0,7.160714285714286,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,50.0,56.0,84.0,487.8178134528387
dorn_cuda_005,Dorn,easyocr,102.0,102.0,0.0,0.00980392156862745,6.078431372549019,6.078431372549019,22.0,153.0,3.980392156862745,5.953297728736244,63.0,47.0,6.523809523809524,18.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,76.0,87.0,135.0,869.7973719395783
dorn_cuda_050,Dorn,easyocr,99.0,99.0,0.0,0.0,9.070707070707071,9.070707070707071,39.0,228.0,3.9166666666666665,4.829366753966259,109.0,30.0,6.926605504587156,0.0,86.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,54.0,61.0,228.0,1352.2081129643382
dorn_cuda_051,Dorn,easyocr,206.0,206.0,0.0,0.0,8.616504854368932,8.616504854368932,42.0,478.0,3.5564853556485354,5.7768994420931525,166.0,47.0,7.343373493975903,27.0,197.0,88.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,118.0,129.0,451.0,3162.0634921958876
dorn_cuda_052,Dorn,easyocr,28.0,28.0,0.0,0.0,6.321428571428571,6.321428571428571,19.0,60.0,2.8333333333333335,4.849791896188176,21.0,14.0,5.666666666666667,5.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,22.0,31.0,55.0,272.4807970712781
dorn_cuda_053,Dorn,easyocr,245.0,245.0,0.0,0.06938775510204082,5.497959183673469,5.497959183673469,31.0,437.0,2.860411899313501,6.257016012690172,194.0,96.0,4.845360824742268,3.0,147.0,93.0,0.0,0.0,0.0,0.061224489795918366,1.0,1.0,12.0,145.0,157.0,434.0,3165.865405018966
dorn_cuda_054,Dorn,easyocr,26.0,26.0,0.0,0.038461538461538464,6.538461538461538,6.538461538461538,24.0,62.0,2.5483870967741935,4.97334560211053,21.0,20.0,5.380952380952381,2.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,29.0,39.0,60.0,317.12413313173494
dorn_cuda_055,Dorn,easyocr,22.0,22.0,0.0,0.0,11.818181818181818,11.818181818181818,51.0,67.0,3.7313432835820897,4.879376130691699,27.0,27.0,7.518518518518518,2.0,28.0,10.0,0.0,0.0,0.0,1.4545454545454546,2.0,2.0,7.0,36.0,43.0,65.0,352.7072090556364
dorn_cuda_056,Dorn,easyocr,33.0,33.0,0.0,0.0,9.818181818181818,9.818181818181818,46.0,97.0,3.1443298969072164,5.1606681882427505,35.0,26.0,6.857142857142857,1.0,45.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,34.0,46.0,96.0,530.2619477814733
dorn_cuda_057,Dorn,easyocr,20.0,20.0,0.0,0.0,10.45,10.45,27.0,20.0,10.8,3.9841837197791894,7.0,7.0,14.285714285714286,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,15.0,18.0,70.32403072095333
dorn_cuda_058,Dorn,easyocr,30.0,30.0,0.0,0.03333333333333333,8.866666666666667,8.866666666666667,53.0,58.0,4.396551724137931,5.086790375244804,34.0,26.0,6.382352941176471,6.0,12.0,6.0,0.0,0.0,0.0,0.4,1.0,1.0,6.0,32.0,38.0,52.0,272.89223069906643
dorn_cuda_059,Dorn,easyocr,133.0,133.0,0.0,0.0,8.721804511278195,8.721804511278195,28.0,371.0,3.018867924528302,4.9072825336058745,127.0,16.0,6.15748031496063,16.0,161.0,67.0,0.0,0.0,0.0,1.9473684210526316,5.0,14.0,11.0,56.0,67.0,355.0,2153.461662612509
dorn_cuda_006,Dorn,easyocr,46.0,46.0,0.0,0.06521739130434782,7.8478260869565215,7.8478260869565215,34.0,67.0,5.164179104477612,4.938275417184083,38.0,23.0,8.078947368421053,2.0,16.0,11.0,0.0,0.0,0.0,0.30434782608695654,1.0,1.0,7.0,34.0,41.0,65.0,348.24088030017543
dorn_cuda_060,Dorn,easyocr,158.0,158.0,0.0,0.006329113924050633,6.158227848101266,6.158227848101266,35.0,230.0,4.091304347826087,6.98717109927219,144.0,106.0,4.9375,8.0,43.0,35.0,0.0,0.0,0.0,0.17721518987341772,1.0,2.0,11.0,140.0,151.0,222.0,1606.9258521301674
dorn_cuda_061,Dorn,easyocr,99.0,99.0,0.0,0.0,7.575757575757576,7.575757575757576,43.0,218.0,3.2889908256880735,5.736967591322796,90.0,48.0,6.133333333333334,8.0,87.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,76.0,86.0,210.0,1349.5155984874405
dorn_cuda_062,Dorn,easyocr,10.0,10.0,0.0,0.0,3.7,3.7,15.0,17.0,2.1176470588235294,3.572469458770135,4.0,4.0,5.75,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,13.0,17.0,62.907475208398566
dorn_cuda_063,Dorn,easyocr,26.0,26.0,0.0,0.0,10.423076923076923,10.423076923076923,42.0,80.0,3.225,4.771439344671016,26.0,20.0,7.269230769230769,4.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0,36.0,76.0,392.91430010961574
dorn_cuda_064,Dorn,easyocr,212.0,212.0,0.0,0.018867924528301886,10.93867924528302,10.93867924528302,60.0,511.0,4.311154598825832,6.470937985398439,187.0,121.0,8.925133689839573,32.0,201.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,186.0,201.0,479.0,3664.853760074707
dorn_cuda_065,Dorn,easyocr,29.0,29.0,0.0,0.0,5.896551724137931,5.896551724137931,22.0,60.0,2.683333333333333,5.128072996388509,21.0,18.0,5.0,5.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,27.0,37.0,55.0,286.51993510959227
dorn_cuda_066,Dorn,easyocr,26.0,26.0,0.0,0.0,4.6923076923076925,4.6923076923076925,17.0,68.0,1.5441176470588236,4.548562798396013,24.0,11.0,2.375,2.0,36.0,6.0,0.0,0.0,0.0,0.7692307692307693,1.0,3.0,12.0,16.0,28.0,66.0,317.28542485580186
dorn_cuda_067,Dorn,easyocr,42.0,42.0,0.0,0.0,15.404761904761905,15.404761904761905,56.0,115.0,5.417391304347826,4.922710804509617,44.0,33.0,12.0,7.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,42.0,48.0,108.0,603.1759500778849
dorn_cuda_068,Dorn,easyocr,127.0,127.0,0.0,0.023622047244094488,7.346456692913386,7.346456692913386,53.0,230.0,3.9478260869565216,6.240461216375153,93.0,58.0,7.247311827956989,23.0,69.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,93.0,105.0,207.0,1389.8488221568873
dorn_cuda_069,Dorn,easyocr,170.0,170.0,0.0,0.0,9.623529411764705,9.623529411764705,57.0,325.0,4.833846153846154,6.079773777417404,137.0,71.0,9.693430656934307,4.0,117.0,67.0,0.0058823529411764705,1.0,0.07647058823529414,1.6058823529411765,3.0,4.0,11.0,129.0,140.0,321.0,2288.499848439334
dorn_cuda_007,Dorn,easyocr,178.0,178.0,0.0,0.0,7.202247191011236,7.202247191011236,33.0,524.0,2.265267175572519,5.642566250412849,202.0,55.0,3.8465346534653464,16.0,236.0,70.0,0.0,0.0,0.0,1.6179775280898876,3.0,5.0,15.0,99.0,114.0,508.0,3471.1081271956887
dorn_cuda_070,Dorn,easyocr,29.0,29.0,0.0,0.0,7.379310344827586,7.379310344827586,23.0,46.0,4.456521739130435,5.097265424004039,26.0,24.0,6.6923076923076925,3.0,10.0,7.0,0.0,0.0,0.0,0.1724137931034483,1.0,1.0,5.0,31.0,36.0,43.0,222.30677506201943
dorn_cuda_071,Dorn,easyocr,122.0,122.0,0.0,0.0,10.163934426229508,10.163934426229508,51.0,320.0,3.78125,5.828713266181716,148.0,51.0,6.70945945945946,5.0,119.0,48.0,0.0,0.0,0.0,1.3278688524590163,2.0,2.0,16.0,84.0,100.0,315.0,2092.814699779038
dorn_cuda_072,Dorn,easyocr,29.0,29.0,0.0,0.06896551724137931,12.068965517241379,12.068965517241379,44.0,84.0,4.0,5.309058869687201,33.0,30.0,8.393939393939394,2.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,37.0,48.0,82.0,457.9669250591348
dorn_cuda_073,Dorn,easyocr,112.0,112.0,0.0,0.017857142857142856,8.473214285714286,8.473214285714286,49.0,231.0,4.012987012987013,6.027222797731722,84.0,53.0,6.559523809523809,9.0,94.0,44.0,0.0,0.0,0.0,2.1339285714285716,3.0,4.0,14.0,94.0,108.0,222.0,1499.58502548029
dorn_cuda_074,Dorn,easyocr,94.0,94.0,0.0,0.02127659574468085,5.851063829787234,5.851063829787234,23.0,140.0,3.7928571428571427,5.874999757821367,58.0,46.0,6.603448275862069,17.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,72.0,79.0,123.0,775.3650320257836
dorn_cuda_075,Dorn,easyocr,211.0,211.0,0.0,0.0,7.38388625592417,7.38388625592417,50.0,448.0,3.2232142857142856,6.819512684923942,225.0,143.0,5.071111111111111,8.0,153.0,62.0,0.0,0.0,0.0,0.38388625592417064,1.0,3.0,12.0,200.0,212.0,440.0,3400.2850000078074
dorn_cuda_076,Dorn,easyocr,134.0,134.0,0.0,0.014925373134328358,7.932835820895522,7.932835820895522,34.0,254.0,4.169291338582677,5.651029601747687,81.0,54.0,6.037037037037037,16.0,118.0,39.0,0.0,0.0,0.0,2.8805970149253732,3.0,4.0,13.0,90.0,103.0,238.0,1591.387125469606
dorn_cuda_077,Dorn,easyocr,24.0,24.0,0.0,0.0,12.25,12.25,42.0,49.0,5.775510204081633,4.573494537816149,21.0,12.0,11.476190476190476,4.0,16.0,8.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.0,9.0,19.0,28.0,45.0,216.33097149259217
dorn_cuda_078,Dorn,easyocr,187.0,187.0,0.0,0.0374331550802139,10.438502673796792,10.438502673796792,53.0,427.0,4.466042154566745,6.012424877222849,134.0,56.0,10.649253731343284,36.0,170.0,87.0,0.0,0.0,0.0,0.9197860962566845,2.0,9.0,15.0,119.0,134.0,391.0,2762.840873468989
dorn_cuda_079,Dorn,easyocr,111.0,111.0,0.0,0.036036036036036036,11.756756756756756,11.756756756756756,58.0,330.0,3.772727272727273,5.928884062998483,117.0,70.0,8.162393162393162,16.0,148.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,104.0,116.0,314.0,2153.4060324700577
dorn_cuda_008,Dorn,easyocr,28.0,28.0,0.0,0.0,10.25,10.25,35.0,52.0,5.403846153846154,4.624013401774994,26.0,17.0,9.692307692307692,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,26.0,30.0,52.0,255.15831097164298
dorn_cuda_080,Dorn,easyocr,22.0,22.0,0.0,0.0,4.636363636363637,4.636363636363637,15.0,54.0,1.7962962962962963,4.513784724225434,16.0,9.0,3.0,5.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,17.0,25.0,49.0,227.5489532989615
dorn_cuda_081,Dorn,easyocr,194.0,194.0,0.0,0.005154639175257732,9.412371134020619,9.412371134020619,42.0,406.0,4.275862068965517,6.535203097745109,177.0,92.0,7.745762711864407,29.0,126.0,74.0,0.0,0.0,0.0,2.6288659793814433,6.0,9.0,15.0,146.0,161.0,377.0,2763.7556630492104
dorn_cuda_082,Dorn,easyocr,144.0,144.0,0.0,0.020833333333333332,7.756944444444445,7.756944444444445,36.0,490.0,2.1877551020408164,5.379005980819198,218.0,58.0,3.532110091743119,1.0,218.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,90.0,101.0,489.0,3255.8654150656275
dorn_cuda_083,Dorn,easyocr,161.0,161.0,0.0,0.0,5.329192546583851,5.329192546583851,28.0,198.0,4.191919191919192,4.653319700150943,130.0,11.0,5.469230769230769,0.0,11.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,56.0,60.0,198.0,1169.5643379304868
dorn_cuda_084,Dorn,easyocr,275.0,275.0,0.0,0.0,8.447272727272727,8.447272727272727,52.0,538.0,4.137546468401487,6.474101827175053,246.0,107.0,7.532520325203252,11.0,195.0,86.0,0.0,0.0,0.0,2.5090909090909093,4.0,5.0,12.0,171.0,183.0,527.0,3960.7738147756904
dorn_cuda_085,Dorn,easyocr,32.0,32.0,0.0,0.0,8.65625,8.65625,36.0,100.0,2.68,4.860930402149347,42.0,21.0,4.880952380952381,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,32.0,41.0,100.0,535.7552004618084
dorn_cuda_086,Dorn,easyocr,162.0,162.0,0.0,0.0,5.981481481481482,5.981481481481482,37.0,392.0,2.298469387755102,6.027992481240694,158.0,87.0,3.7531645569620253,20.0,157.0,57.0,0.0,0.0,0.0,0.37037037037037035,1.0,9.0,15.0,124.0,139.0,372.0,2648.246079053145
dorn_cuda_087,Dorn,easyocr,112.0,112.0,0.0,0.0,7.892857142857143,7.892857142857143,42.0,178.0,4.764044943820225,6.119439785119601,93.0,52.0,7.720430107526882,9.0,43.0,33.0,0.0,0.0,0.0,0.6160714285714286,1.0,4.0,10.0,81.0,91.0,169.0,1099.8172941935798
dorn_cuda_088,Dorn,easyocr,22.0,22.0,0.0,0.0,8.318181818181818,8.318181818181818,26.0,59.0,2.7966101694915255,4.436876524850862,29.0,15.0,4.655172413793103,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,21.0,29.0,59.0,286.62087871252675
dorn_cuda_089,Dorn,easyocr,143.0,143.0,0.0,0.0,11.146853146853147,11.146853146853147,59.0,340.0,4.452941176470588,5.984408810870208,132.0,77.0,9.098484848484848,23.0,129.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,118.0,129.0,317.0,2222.5590399691714
dorn_cuda_009,Dorn,easyocr,85.0,85.0,0.0,0.011764705882352941,7.741176470588235,7.741176470588235,24.0,204.0,3.1372549019607843,5.820039508147463,76.0,38.0,6.065789473684211,12.0,81.0,35.0,0.0,0.0,0.0,1.9294117647058824,3.0,4.0,15.0,64.0,79.0,192.0,1210.3259036500037
