protocol_pair_id,language,benchmark,difficulty,snippet_i,snippet_j,available,unavailable_reason,k1_agreement,panel_agreement,k1_tie_probability,panel_tie_probability,panel_size_i,panel_size_j
rq1_7403,python,Dorn,medium,dorn_python_005,dorn_python_080,True,,0.6338820613968543,1.0,0.294113184645729,0.0,234.0,169.0
rq1_7404,python,Dorn,medium,dorn_python_056,dorn_python_110,True,,0.6243738977072311,1.0,0.22572604350382128,0.0,243.0,175.0
rq1_7405,python,Dorn,medium,dorn_python_067,dorn_python_087,True,,0.6258976339656109,1.0,0.29056161130661173,0.0,191.0,183.0
rq1_7406,python,Dorn,medium,dorn_python_100,dorn_python_104,True,,0.6639134031991175,1.0,0.2534749034749035,0.0,196.0,185.0
rq1_7407,python,Dorn,medium,dorn_python_064,dorn_python_101,True,,0.6471214769499672,1.0,0.25480664190517804,0.0,184.0,199.0
rq1_7408,python,Dorn,medium,dorn_python_080,dorn_python_099,True,,0.6266330775089344,1.0,0.24828636709824828,0.0,169.0,202.0
rq1_7409,python,Dorn,medium,dorn_python_057,dorn_python_092,True,,0.6309624888424444,1.0,0.27004550105588576,0.0,251.0,183.0
rq1_7410,python,Dorn,medium,dorn_python_046,dorn_python_097,True,,0.6393862967633459,1.0,0.28007566204287515,0.0,244.0,195.0
rq1_7411,python,Dorn,medium,dorn_python_030,dorn_python_057,True,,0.6118590155507004,1.0,0.2924431307029945,0.0,248.0,251.0
rq1_7412,python,Dorn,medium,dorn_python_036,dorn_python_096,True,,0.6385905407951762,1.0,0.260552100998681,0.0,232.0,183.0
rq1_7413,python,Dorn,medium,dorn_python_024,dorn_python_048,True,,0.6025358606557377,1.0,0.26962090163934427,0.0,240.0,244.0
rq1_7414,python,Dorn,medium,dorn_python_005,dorn_python_118,True,,0.6442711942711943,1.0,0.25227535227535225,0.0,234.0,185.0
rq1_7415,python,Dorn,medium,dorn_python_047,dorn_python_118,True,,0.6338903218571268,1.0,0.2433105304474599,0.0,241.0,185.0
rq1_7416,python,Dorn,medium,dorn_python_074,dorn_python_099,True,,0.5947849095254353,0.9992,0.2145499032661887,0.0,174.0,202.0
rq1_7417,python,Dorn,medium,dorn_python_017,dorn_python_069,True,,0.6290302377433173,1.0,0.24626099155748177,0.0,223.0,179.0
rq1_7418,python,Dorn,medium,dorn_python_057,dorn_python_067,True,,0.6381281158090153,1.0,0.2737740138920757,0.0,251.0,191.0
rq1_7419,python,Dorn,medium,dorn_python_024,dorn_python_052,True,,0.5932568027210884,0.9997,0.27960884353741494,0.0,240.0,245.0
rq1_7420,python,Dorn,medium,dorn_python_023,dorn_python_105,True,,0.6212231244910984,1.0,0.22895622895622897,0.0,243.0,187.0
rq1_7421,python,Dorn,medium,dorn_python_023,dorn_python_065,True,,0.6463876235118066,1.0,0.22281639928698752,0.0,243.0,187.0
rq1_7422,python,Dorn,medium,dorn_python_035,dorn_python_106,True,,0.6218408384314512,1.0,0.24428342192357838,0.0,236.0,169.0
rq1_7423,python,Dorn,medium,dorn_python_000,dorn_python_057,True,,0.5967642036894439,1.0,0.2582443335900097,0.0,238.0,251.0
rq1_7424,python,Dorn,medium,dorn_python_022,dorn_python_098,True,,0.6775300889586604,1.0,0.26884353741496597,0.0,245.0,195.0
rq1_7425,python,Dorn,medium,dorn_python_062,dorn_python_087,True,,0.5815457504941286,0.9992,0.27563655388908265,0.0,188.0,183.0
rq1_7426,python,Dorn,medium,dorn_python_004,dorn_python_053,True,,0.5939150357253805,1.0,0.26964895930413174,0.0,222.0,232.0
rq1_7427,python,Dorn,medium,dorn_python_086,dorn_python_087,True,,0.6516824849007765,1.0,0.3022720736266897,0.0,190.0,183.0
rq1_7428,python,Dorn,medium,dorn_python_031,dorn_python_085,True,,0.6221844595495135,1.0,0.23486161091119107,0.0,246.0,183.0
rq1_7429,python,Dorn,medium,dorn_python_022,dorn_python_083,True,,0.611202778983934,1.0,0.29544072948328265,0.0,245.0,188.0
rq1_7430,python,Dorn,medium,dorn_python_047,dorn_python_086,True,,0.6171653199388513,0.9999,0.3125573269272767,0.0,241.0,190.0
rq1_7431,python,Dorn,medium,dorn_python_044,dorn_python_094,True,,0.6385015742466106,1.0,0.25950438004669196,0.0,237.0,197.0
rq1_7432,python,Dorn,medium,dorn_python_061,dorn_python_103,True,,0.6682699489140501,1.0,0.29468526872404627,0.0,179.0,187.0
rq1_7433,python,Dorn,medium,dorn_python_016,dorn_python_080,True,,0.6066421451036835,0.9999,0.2798656644810491,0.0,222.0,169.0
rq1_7434,python,Dorn,medium,dorn_python_037,dorn_python_101,True,,0.6572842184490736,1.0,0.2444601863945277,0.0,227.0,199.0
rq1_7435,python,Dorn,medium,dorn_python_090,dorn_python_099,True,,0.6059761664789234,0.9999,0.23726803818106362,0.0,167.0,202.0
rq1_7436,python,Dorn,medium,dorn_python_041,dorn_python_094,True,,0.6040178955519229,0.9997,0.2402994063494795,0.0,236.0,197.0
rq1_7437,python,Dorn,medium,dorn_python_080,dorn_python_114,True,,0.6054108460928445,0.9998,0.2659061794668456,0.0,169.0,194.0
rq1_7438,python,Dorn,medium,dorn_python_061,dorn_python_072,True,,0.6571229050279329,1.0,0.2445464219207236,0.0,179.0,168.0
rq1_7439,python,Dorn,medium,dorn_python_058,dorn_python_116,True,,0.6027551942186089,1.0,0.27732610659439927,0.0,246.0,198.0
rq1_7440,python,Dorn,medium,dorn_python_057,dorn_python_063,True,,0.6088941531172607,0.9998,0.2844406159147195,0.0,251.0,185.0
rq1_7441,python,Dorn,medium,dorn_python_044,dorn_python_090,True,,0.6440536648222542,1.0,0.2502842416432957,0.0,237.0,167.0
rq1_7442,python,Dorn,medium,dorn_python_033,dorn_python_036,True,,0.5899763016897925,0.9999,0.2475443055364748,0.0,251.0,232.0
rq1_7443,python,Dorn,medium,dorn_python_041,dorn_python_088,True,,0.5761125713767787,0.9976,0.28799963745128254,0.0,236.0,187.0
rq1_7444,python,Dorn,medium,dorn_python_060,dorn_python_065,True,,0.5875632703251451,0.99975,0.2595727644485115,0.0001,187.0,187.0
rq1_7445,python,Dorn,medium,dorn_python_060,dorn_python_080,True,,0.6184223016802203,1.0,0.27592317185077364,0.0,187.0,169.0
rq1_7446,python,Dorn,medium,dorn_python_056,dorn_python_101,True,,0.6496680935541908,1.0,0.2505118183510143,0.0,243.0,199.0
rq1_7447,python,Dorn,medium,dorn_python_034,dorn_python_040,True,,0.6491296038018493,1.0,0.2567109182636844,0.0,243.0,239.0
rq1_7448,python,Dorn,medium,dorn_python_084,dorn_python_108,True,,0.6594796650717704,1.0,0.2908492822966507,0.0,190.0,176.0
rq1_7449,python,Dorn,medium,dorn_python_026,dorn_python_055,True,,0.6041279443073908,1.0,0.27155216113007336,0.0,254.0,233.0
rq1_7450,python,Dorn,medium,dorn_python_012,dorn_python_090,True,,0.6468005692650574,1.0,0.25211460487097553,0.0,223.0,167.0
rq1_7451,python,Dorn,medium,dorn_python_052,dorn_python_064,True,,0.6631543921916593,1.0,0.2558562555456965,0.0,245.0,184.0
rq1_7452,python,Dorn,medium,dorn_python_001,dorn_python_016,True,,0.6052546190258055,1.0,0.24639257901969766,0.0,236.0,222.0
rq1_7453,python,Dorn,medium,dorn_python_014,dorn_python_076,True,,0.576632160110421,0.9964,0.23561076604554865,0.0,225.0,161.0
rq1_7454,python,Dorn,medium,dorn_python_051,dorn_python_063,True,,0.624438362413046,1.0,0.27745466985973316,0.0,237.0,185.0
rq1_7455,python,Dorn,medium,dorn_python_025,dorn_python_048,True,,0.6380280580075662,1.0,0.2523486759142497,0.0,260.0,244.0
rq1_7456,python,Dorn,medium,dorn_python_031,dorn_python_058,True,,0.5933720007931786,0.9999,0.24947121422433738,0.0,246.0,246.0
rq1_7457,python,Dorn,medium,dorn_python_038,dorn_python_087,True,,0.6474938760128133,1.0,0.23841153193894857,0.0,232.0,183.0
rq1_7458,python,Dorn,medium,dorn_python_018,dorn_python_108,True,,0.6242929292929293,1.0,0.2993939393939394,0.0,225.0,176.0
rq1_7459,python,Dorn,medium,dorn_python_075,dorn_python_092,True,,0.6051430408228865,0.9997,0.28389585342333656,0.0,170.0,183.0
rq1_7460,python,Dorn,medium,dorn_python_033,dorn_python_061,True,,0.6074027910703554,0.9999,0.2722072603440985,0.0,251.0,179.0
rq1_7461,python,Dorn,medium,dorn_python_002,dorn_python_108,True,,0.6709529505582137,1.0,0.3024322169059011,0.0,228.0,176.0
rq1_7462,python,Dorn,medium,dorn_python_047,dorn_python_103,True,,0.6198105043601748,1.0,0.31570772405529546,0.0,241.0,187.0
rq1_7463,python,Dorn,medium,dorn_python_009,dorn_python_115,True,,0.5893824044294264,0.9994,0.26381142368603183,0.0,242.0,203.0
rq1_7464,python,Dorn,medium,dorn_python_048,dorn_python_090,True,,0.6541548051438107,1.0,0.24396289388436243,0.0,244.0,167.0
rq1_7465,python,Dorn,medium,dorn_python_000,dorn_python_114,True,,0.6230074504028416,1.0,0.24657801264835832,0.0,238.0,194.0
rq1_7466,python,Dorn,medium,dorn_python_069,dorn_python_093,True,,0.5948949041637087,0.9992,0.26241550665143987,0.0,179.0,181.0
rq1_7467,python,Dorn,medium,dorn_python_020,dorn_python_077,True,,0.584017049794269,0.9985,0.2388695887845862,0.0,249.0,163.0
rq1_7468,python,Dorn,medium,dorn_python_042,dorn_python_112,True,,0.6323864186767413,1.0,0.26947108398721303,0.0,222.0,186.0
rq1_7469,python,Dorn,medium,dorn_python_037,dorn_python_055,True,,0.6257680890888809,1.0,0.25302981603675484,0.0,227.0,233.0
rq1_7470,python,Dorn,medium,dorn_python_069,dorn_python_094,True,,0.6306326744746619,1.0,0.26384595751921275,0.0,179.0,197.0
rq1_7471,python,Dorn,medium,dorn_python_008,dorn_python_009,True,,0.5802020945561616,0.9994,0.28457188744270084,0.0,247.0,242.0
rq1_7472,python,Dorn,medium,dorn_python_067,dorn_python_109,True,,0.6273298429319372,1.0,0.27353777112939415,0.0,191.0,175.0
rq1_7473,python,Dorn,medium,dorn_python_082,dorn_python_112,True,,0.6591141833077317,1.0,0.257694714683962,0.0,189.0,186.0
rq1_7474,python,Dorn,medium,dorn_python_017,dorn_python_018,True,,0.5880717488789238,0.9996,0.2452416542102641,0.0,223.0,225.0
rq1_7475,python,Dorn,medium,dorn_python_059,dorn_python_078,True,,0.5820833134285578,0.9982,0.2743753881431233,0.0,242.0,173.0
rq1_7476,python,Dorn,medium,dorn_python_044,dorn_python_103,True,,0.6047744759583925,1.0,0.32383402152575647,0.0,237.0,187.0
rq1_7477,python,Dorn,medium,dorn_python_020,dorn_python_056,True,,0.5860148412580363,0.9996,0.23544383294494853,0.0,249.0,243.0
rq1_7478,python,Dorn,medium,dorn_python_017,dorn_python_082,True,,0.6370204285002491,1.0,0.2463995064891926,0.0,223.0,189.0
rq1_7479,python,Dorn,medium,dorn_python_000,dorn_python_059,True,,0.5912997430377109,0.9999,0.2595145496215015,0.0,238.0,242.0
rq1_7480,python,Dorn,medium,dorn_python_090,dorn_python_114,True,,0.6122754491017964,0.9996,0.2535650348786962,0.0,167.0,194.0
rq1_7481,python,Dorn,medium,dorn_python_011,dorn_python_068,True,,0.6514597690445149,1.0,0.2524911529148817,0.0,236.0,182.0
rq1_7482,python,Dorn,medium,dorn_python_024,dorn_python_039,True,,0.6577850877192982,1.0,0.28771929824561404,0.0,240.0,228.0
rq1_7483,python,Dorn,medium,dorn_python_009,dorn_python_022,True,,0.6589981447124305,1.0,0.27812447292966774,0.0,242.0,245.0
rq1_7484,python,Dorn,medium,dorn_python_020,dorn_python_054,True,,0.58532449124228,0.9999,0.23261111673585097,0.0,249.0,238.0
rq1_7485,python,Dorn,medium,dorn_python_101,dorn_python_112,True,,0.6480115631923056,1.0,0.2529043064786297,0.0,199.0,186.0
rq1_7486,python,Dorn,medium,dorn_python_087,dorn_python_094,True,,0.6053923608221686,0.9998,0.2788826939613326,0.0,183.0,197.0
rq1_7487,python,Dorn,medium,dorn_python_065,dorn_python_082,True,,0.605423987776929,0.9999,0.26299408652349826,0.0,187.0,189.0
rq1_7488,python,Dorn,medium,dorn_python_002,dorn_python_089,True,,0.5988858640855012,1.0,0.32007461181689856,0.0,228.0,174.0
rq1_7489,python,Dorn,medium,dorn_python_027,dorn_python_113,True,,0.6330319040845357,1.0,0.26248729932940457,0.0,259.0,190.0
rq1_7490,python,Dorn,medium,dorn_python_054,dorn_python_081,True,,0.6215208626803322,1.0,0.23259824160878223,0.0,238.0,173.0
rq1_7491,python,Dorn,medium,dorn_python_059,dorn_python_088,True,,0.6252044018208335,1.0,0.2615017457020374,0.0,242.0,187.0
rq1_7492,python,Dorn,medium,dorn_python_073,dorn_python_087,True,,0.5959699453551912,1.0,0.2363062711423367,0.0,168.0,183.0
rq1_7493,python,Dorn,medium,dorn_python_045,dorn_python_073,True,,0.5995467224546722,1.0,0.2337118947997609,0.0,239.0,168.0
rq1_7494,python,Dorn,medium,dorn_python_095,dorn_python_098,True,,0.6473056355409297,1.0,0.26864116275880984,0.0,187.0,195.0
rq1_7495,python,Dorn,medium,dorn_python_029,dorn_python_094,True,,0.6112163217493167,1.0,0.24992190550566185,0.0,260.0,197.0
rq1_7496,python,Dorn,medium,dorn_python_031,dorn_python_087,True,,0.6432093829135013,1.0,0.24741214625261007,0.0,246.0,183.0
rq1_7497,python,Dorn,medium,dorn_python_024,dorn_python_116,True,,0.5987058080808081,1.0,0.27657828282828284,0.0,240.0,198.0
rq1_7498,python,Dorn,medium,dorn_python_014,dorn_python_059,True,,0.579880624426079,0.9999,0.26378328741965107,0.0,225.0,242.0
rq1_7499,python,Dorn,medium,dorn_python_036,dorn_python_054,True,,0.5940850478122284,1.0,0.2442770211532889,0.0,232.0,238.0
rq1_7500,python,Dorn,medium,dorn_python_076,dorn_python_080,True,,0.6012532617883788,0.9994,0.24826344224337535,0.0,161.0,169.0
rq1_7501,python,Dorn,medium,dorn_python_028,dorn_python_099,True,,0.6463775895661855,1.0,0.2360531233846276,0.0,249.0,202.0
rq1_7502,python,Dorn,medium,dorn_python_021,dorn_python_114,True,,0.6678390944006468,1.0,0.30066707095209216,0.0,255.0,194.0
rq1_7503,python,Dorn,medium,dorn_python_025,dorn_python_071,True,,0.6238348416289593,0.9999,0.22459276018099547,0.0,260.0,170.0
rq1_7504,python,Dorn,medium,dorn_python_049,dorn_python_073,True,,0.5695745511319282,0.9987,0.23287470725995316,0.0,244.0,168.0
rq1_7505,python,Dorn,medium,dorn_python_008,dorn_python_075,True,,0.6146939747558943,1.0,0.2613479399857109,0.0,247.0,170.0
rq1_7506,python,Dorn,medium,dorn_python_057,dorn_python_086,True,,0.6645313482910463,1.0,0.2843992451247641,0.0,251.0,190.0
rq1_7507,python,Dorn,medium,dorn_python_055,dorn_python_077,True,,0.6233839753548014,1.0,0.257168435187867,0.0,233.0,163.0
rq1_7508,python,Dorn,medium,dorn_python_001,dorn_python_044,True,,0.6110187370378316,1.0,0.25593577916040905,0.0,236.0,237.0
rq1_7509,python,Dorn,medium,dorn_python_030,dorn_python_051,True,,0.6277051857901185,1.0,0.28794065605008845,0.0,248.0,237.0
rq1_7510,python,Dorn,medium,dorn_python_075,dorn_python_077,True,,0.6321003247924937,1.0,0.25330205701912667,0.0,170.0,163.0
rq1_7511,python,Dorn,medium,dorn_python_051,dorn_python_092,True,,0.6464918955062138,1.0,0.2604044176984621,0.0,237.0,183.0
rq1_7512,python,Dorn,medium,dorn_python_056,dorn_python_069,True,,0.6525507506264799,1.0,0.25771892314412487,0.0,243.0,179.0
rq1_7513,python,Dorn,medium,dorn_python_064,dorn_python_082,True,,0.6581838049229354,1.0,0.2612721417069243,0.0,184.0,189.0
rq1_7514,python,Dorn,medium,dorn_python_045,dorn_python_096,True,,0.5936278208381919,0.9991,0.2778654228685095,0.0,239.0,183.0
rq1_7515,python,Dorn,medium,dorn_python_080,dorn_python_111,True,,0.6369648451096415,1.0,0.24684998259658894,0.0,169.0,170.0
rq1_7516,python,Dorn,medium,dorn_python_042,dorn_python_105,True,,0.6002914679385267,1.0,0.24972298501710266,0.0,222.0,187.0
rq1_7517,python,Dorn,medium,dorn_python_025,dorn_python_052,True,,0.630690737833595,1.0,0.25915227629513343,0.0,260.0,245.0
rq1_7518,python,Dorn,medium,dorn_python_043,dorn_python_099,True,,0.6371223660827621,1.0,0.22969027671997969,0.0,234.0,202.0
rq1_7519,python,Dorn,medium,dorn_python_007,dorn_python_106,True,,0.5985229345553232,1.0,0.24736397206032834,0.0,266.0,169.0
rq1_7520,python,Dorn,medium,dorn_python_064,dorn_python_100,True,,0.6420530168589175,1.0,0.2663598047914818,0.0,184.0,196.0
rq1_7521,python,Dorn,medium,dorn_python_090,dorn_python_113,True,,0.5957138354869209,0.9995,0.26114087614245196,0.0,167.0,190.0
rq1_7522,python,Dorn,medium,dorn_python_077,dorn_python_099,True,,0.5904604264107393,0.9994,0.24670473182287553,0.0,163.0,202.0
rq1_7523,python,Dorn,medium,dorn_python_101,dorn_python_115,True,,0.6440205955887813,1.0,0.2447954055994257,0.0,199.0,203.0
rq1_7524,python,Dorn,medium,dorn_python_096,dorn_python_116,True,,0.6407793784842966,1.0,0.2709057791025004,0.0,183.0,198.0
rq1_7525,python,Dorn,medium,dorn_python_076,dorn_python_093,True,,0.6133797742012972,1.0,0.23166672385985382,0.0,161.0,181.0
rq1_7526,python,Dorn,medium,dorn_python_017,dorn_python_035,True,,0.592935319601733,1.0,0.2416584327734286,0.0,223.0,236.0
rq1_7527,python,Dorn,medium,dorn_python_026,dorn_python_044,True,,0.6500132894780557,1.0,0.26534104123060565,0.0,254.0,237.0
rq1_7528,python,Dorn,medium,dorn_python_027,dorn_python_083,True,,0.611537829622936,0.9996,0.2794709603220242,0.0,259.0,188.0
rq1_7529,python,Dorn,medium,dorn_python_036,dorn_python_112,True,,0.597365127919911,0.9999,0.2585975157582499,0.0,232.0,186.0
rq1_7530,python,Dorn,medium,dorn_python_010,dorn_python_093,True,,0.615266562780375,1.0,0.2590074137035463,0.0,234.0,181.0
rq1_7531,python,Dorn,medium,dorn_python_064,dorn_python_102,True,,0.6167923691215617,1.0,0.26608251996450755,0.0,184.0,196.0
rq1_7532,python,Dorn,medium,dorn_python_107,dorn_python_115,True,,0.5790028189868732,0.9936,0.2384464250121017,0.0,173.0,203.0
rq1_7533,python,Dorn,medium,dorn_python_037,dorn_python_047,True,,0.65227484599777,1.0,0.24629389292046722,0.0,227.0,241.0
rq1_7534,python,Dorn,medium,dorn_python_014,dorn_python_087,True,,0.6115361262902247,1.0,0.27264116575591985,0.0,225.0,183.0
rq1_7535,python,Dorn,medium,dorn_python_057,dorn_python_103,True,,0.6677674329420287,1.0,0.28689519994886764,0.0,251.0,187.0
rq1_7536,python,Dorn,medium,dorn_python_058,dorn_python_088,True,,0.6440480848658754,1.0,0.2524455458458328,0.0,246.0,187.0
rq1_7537,python,Dorn,medium,dorn_python_012,dorn_python_094,True,,0.6401971273132867,1.0,0.26967289613257156,0.0,223.0,197.0
rq1_7538,python,Dorn,medium,dorn_python_014,dorn_python_110,True,,0.629752380952381,1.0,0.2188952380952381,0.0,225.0,175.0
rq1_7539,python,Dorn,medium,dorn_python_034,dorn_python_061,True,,0.6015587281881509,0.9993,0.27923764857346484,0.0,243.0,179.0
rq1_7540,python,Dorn,medium,dorn_python_030,dorn_python_046,True,,0.6429799048122686,1.0,0.27895293495505025,0.0,248.0,244.0
rq1_7541,python,Dorn,medium,dorn_python_014,dorn_python_113,True,,0.5952748538011696,1.0,0.2618479532163743,0.0,225.0,190.0
rq1_7542,python,Dorn,medium,dorn_python_036,dorn_python_037,True,,0.5807192769254139,0.9991,0.2529241986936047,0.0,232.0,227.0
rq1_7543,python,Dorn,medium,dorn_python_050,dorn_python_075,True,,0.6497803270685868,1.0,0.23766170368562362,0.0,241.0,170.0
rq1_7544,python,Dorn,medium,dorn_python_059,dorn_python_064,True,,0.5909315486884656,0.9996,0.27600610851598995,0.0,242.0,184.0
rq1_7545,python,Dorn,medium,dorn_python_054,dorn_python_095,True,,0.6235900777423269,1.0,0.24902260369388396,0.0,238.0,187.0
rq1_7546,python,Dorn,medium,dorn_python_021,dorn_python_048,True,,0.6286322725811636,1.0,0.3324815171970428,0.0,255.0,244.0
rq1_7547,python,Dorn,medium,dorn_python_026,dorn_python_116,True,,0.6591704446035155,1.0,0.26218881730692756,0.0,254.0,198.0
rq1_7548,python,Dorn,medium,dorn_python_077,dorn_python_102,True,,0.6264398397395768,1.0,0.2615187179166145,0.0,163.0,196.0
rq1_7549,python,Dorn,medium,dorn_python_075,dorn_python_094,True,,0.6041654225141834,0.9996,0.25968945954016126,0.0,170.0,197.0
rq1_7550,python,Dorn,medium,dorn_python_093,dorn_python_116,True,,0.6125341815949551,1.0,0.26151012891344383,0.0,181.0,198.0
rq1_7551,python,Dorn,medium,dorn_python_045,dorn_python_092,True,,0.6020417495484373,0.9997,0.28609644008505386,0.0,239.0,183.0
rq1_7552,python,Dorn,medium,dorn_python_020,dorn_python_093,True,,0.6289467261310435,1.0,0.2248995983935743,0.0,249.0,181.0
rq1_7553,python,Dorn,medium,dorn_python_049,dorn_python_072,True,,0.6423204527712725,1.0,0.24492583918813426,0.0,244.0,168.0
rq1_7554,python,Dorn,medium,dorn_python_113,dorn_python_115,True,,0.6067798807363236,0.9999,0.25566502463054186,0.0,190.0,203.0
rq1_7555,python,Dorn,medium,dorn_python_058,dorn_python_089,True,,0.6034599570133632,1.0,0.3026586300345762,0.0,246.0,174.0
rq1_7556,python,Dorn,medium,dorn_python_014,dorn_python_061,True,,0.5931471135940409,0.9998,0.26795779019242705,0.0,225.0,179.0
rq1_7557,python,Dorn,medium,dorn_python_082,dorn_python_103,True,,0.6092436974789915,1.0,0.3243923832159126,0.0,189.0,187.0
rq1_7558,python,Dorn,medium,dorn_python_064,dorn_python_071,True,,0.6095268542199489,0.9999,0.23823529411764705,0.0,184.0,170.0
rq1_7559,python,Dorn,medium,dorn_python_017,dorn_python_066,True,,0.6041473889007521,0.9995,0.233421121313498,0.0,223.0,189.0
rq1_7560,python,Dorn,medium,dorn_python_012,dorn_python_105,True,,0.6263398959257572,1.0,0.25016186662190354,0.0,223.0,187.0
rq1_7561,python,Dorn,medium,dorn_python_039,dorn_python_113,True,,0.6266505078485688,1.0,0.3012234533702678,0.0,228.0,190.0
rq1_7562,python,Dorn,medium,dorn_python_005,dorn_python_040,True,,0.603270393019347,1.0,0.2957658334227372,0.0,234.0,239.0
rq1_7563,python,Dorn,medium,dorn_python_003,dorn_python_102,True,,0.5923701298701298,0.9996,0.2738404452690167,0.0,220.0,196.0
rq1_7564,python,Dorn,medium,dorn_python_027,dorn_python_053,True,,0.6488649980029291,1.0,0.24703767807216084,0.0,259.0,232.0
rq1_7565,python,Dorn,medium,dorn_python_003,dorn_python_069,True,,0.6280980192991367,1.0,0.2724479431183342,0.0,220.0,179.0
rq1_7566,python,Dorn,medium,dorn_python_035,dorn_python_056,True,,0.5854694148008649,0.9999,0.2591023226616447,0.0,236.0,243.0
rq1_7567,python,Dorn,medium,dorn_python_015,dorn_python_087,True,,0.6151461687372883,1.0,0.31397485848709844,0.0,223.0,183.0
rq1_7568,python,Dorn,medium,dorn_python_036,dorn_python_074,True,,0.5912851763773286,0.9983,0.21804399524375742,0.0,232.0,174.0
rq1_7569,python,Dorn,medium,dorn_python_037,dorn_python_042,True,,0.6424772790411557,1.0,0.25971345795134343,0.0,227.0,222.0
rq1_7570,python,Dorn,medium,dorn_python_111,dorn_python_112,True,,0.6119228336495889,1.0,0.23889943074003794,0.0,170.0,186.0
rq1_7571,python,Dorn,medium,dorn_python_028,dorn_python_052,True,,0.6137119908204246,1.0,0.27910826981394965,0.0,249.0,245.0
rq1_7572,python,Dorn,medium,dorn_python_008,dorn_python_023,True,,0.6242398493860483,1.0,0.2465637027040536,0.0,247.0,243.0
rq1_7573,python,Dorn,medium,dorn_python_079,dorn_python_090,True,,0.593080505655356,0.9994,0.2632734530938124,0.0,180.0,167.0
rq1_7574,python,Dorn,medium,dorn_python_054,dorn_python_099,True,,0.5828791912804726,0.9995,0.23743655878192862,0.0,238.0,202.0
rq1_7575,python,Dorn,medium,dorn_python_045,dorn_python_094,True,,0.6041140114266296,1.0,0.2609222012191237,0.0,239.0,197.0
rq1_7576,python,Dorn,medium,dorn_python_052,dorn_python_103,True,,0.6018443741132816,1.0,0.3281676306886391,0.0,245.0,187.0
rq1_7577,python,Dorn,medium,dorn_python_019,dorn_python_038,True,,0.6227705112960761,1.0,0.23787818734311006,0.0,261.0,232.0
rq1_7578,python,Dorn,medium,dorn_python_064,dorn_python_066,True,,0.6216643662295837,0.9997,0.23573729008511618,0.0,184.0,189.0
rq1_7579,python,Dorn,medium,dorn_python_009,dorn_python_034,True,,0.6185083154780124,1.0,0.2725232119171513,0.0,242.0,243.0
rq1_7580,python,Dorn,medium,dorn_python_030,dorn_python_117,True,,0.6512198087210245,1.0,0.26961420003242015,0.0,248.0,199.0
rq1_7581,python,Dorn,medium,dorn_python_024,dorn_python_037,True,,0.5806626284875184,0.9989,0.2558920704845815,0.0,240.0,227.0
rq1_7582,python,Dorn,medium,dorn_python_050,dorn_python_102,True,,0.6455986959098993,1.0,0.2451731730036413,0.0,241.0,196.0
rq1_7583,python,Dorn,medium,dorn_python_062,dorn_python_095,True,,0.6048043008305837,0.9996,0.24960177494595517,0.0,188.0,187.0
rq1_7584,python,Dorn,medium,dorn_python_045,dorn_python_090,True,,0.6109412973216747,1.0,0.2574349209530729,0.0,239.0,167.0
rq1_7585,python,Dorn,medium,dorn_python_048,dorn_python_065,True,,0.6190935390549662,1.0,0.2555886736214605,0.0,244.0,187.0
rq1_7586,python,Dorn,medium,dorn_python_008,dorn_python_071,True,,0.6094308168611574,0.9999,0.23396046677780424,0.0,247.0,170.0
rq1_7587,python,Dorn,medium,dorn_python_036,dorn_python_106,True,,0.6151295653948173,1.0,0.24699041012038359,0.0,232.0,169.0
rq1_7588,python,Dorn,medium,dorn_python_006,dorn_python_014,True,,0.6311728395061729,1.0,0.21592592592592594,0.0,252.0,225.0
rq1_7589,python,Dorn,medium,dorn_python_060,dorn_python_073,True,,0.6099758085052203,1.0,0.23491214667685256,0.0,187.0,168.0
rq1_7590,python,Dorn,medium,dorn_python_060,dorn_python_067,True,,0.5978805610773581,0.99875,0.29820533639443403,0.0001,187.0,191.0
rq1_7591,python,Dorn,medium,dorn_python_010,dorn_python_078,True,,0.661825008645818,1.0,0.251716812410454,0.0,234.0,173.0
rq1_7592,python,Dorn,medium,dorn_python_066,dorn_python_073,True,,0.5980095742000504,1.0,0.22826908541194255,0.0,189.0,168.0
rq1_7593,python,Dorn,medium,dorn_python_022,dorn_python_055,True,,0.6213803976526233,1.0,0.29049662783568364,0.0,245.0,233.0
rq1_7594,python,Dorn,medium,dorn_python_022,dorn_python_066,True,,0.596004751106792,1.0,0.2969441744951949,0.0,245.0,189.0
rq1_7595,python,Dorn,medium,dorn_python_002,dorn_python_097,True,,0.6352901484480432,1.0,0.2925326135852452,0.0,228.0,195.0
rq1_7596,python,Dorn,medium,dorn_python_014,dorn_python_066,True,,0.6115343915343915,0.9997,0.23541446208112876,0.0,225.0,189.0
rq1_7597,python,Dorn,medium,dorn_python_018,dorn_python_105,True,,0.5782174688057041,0.9983,0.2431610219845514,0.0,225.0,187.0
rq1_7598,python,Dorn,medium,dorn_python_029,dorn_python_062,True,,0.6227495908346972,1.0,0.23543371522094927,0.0,260.0,188.0
rq1_7599,python,Dorn,medium,dorn_python_036,dorn_python_070,True,,0.5743717124488603,0.9971,0.22540424702902787,0.0,232.0,177.0
rq1_7600,python,Dorn,medium,dorn_python_029,dorn_python_117,True,,0.627174333204484,1.0,0.23065326633165828,0.0,260.0,199.0
