base_id,rq0_id,language,score_stratum,variant,semantic_integrity,visual_quality,source_sha256,image_path,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,nonblank,image_sha256
rq3g_python_055,dorn_python_098,python,mid,ugly_trash,trash,ugly,dc0b594199d27903241b00bb18c6dd44ed5b796aa62674d5d7b621f122d0158f,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_055.png,676,601,30,39,10,11,13,15,#ffffff,True,True,82.56680945485707,True,6b75b6eccc61c52c889443c445ea3fd6c9d48d04cebb043079a1565424452d4f
rq3g_python_056,dorn_python_058,python,mid,golden,gold,clean,707353514b94a574bde2c646781a8fa6e5faf497a26da7f7a47d9ecf0f87b5ff,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_056.png,1028,230,10,10,0,12,15,21,#272822,False,False,40.293213470680165,True,d736156d560136ee784afcb53f8794cc847f89a08e5b68f3fed45bdd7a3d6cb5
rq3g_python_056,dorn_python_058,python,mid,ugly_gold,gold,ugly,707353514b94a574bde2c646781a8fa6e5faf497a26da7f7a47d9ecf0f87b5ff,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_056.png,676,166,10,10,3,11,13,15,#ffffff,True,True,69.26321154212772,True,ba11ae89a762a6817914e77241c29f810b2cc9ee9f9498fd80e0bbe94fe59aee
rq3g_python_056,dorn_python_058,python,mid,beautiful_trash,trash,clean,63bca59d95be6d0cc0dab72a0ae7cda57374d3681e8c4eb0909b2037059030e1,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_056.png,1028,272,9,12,3,12,15,21,#272822,False,False,46.42881601684906,True,f7a831e687c259af1f865493a44d3c5f372a691a50ac20d3910992f7afabee30
rq3g_python_056,dorn_python_058,python,mid,ugly_trash,trash,ugly,63bca59d95be6d0cc0dab72a0ae7cda57374d3681e8c4eb0909b2037059030e1,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_056.png,676,151,9,9,3,11,13,15,#ffffff,True,True,82.64289812413614,True,49e9af29104766a087dd0fe6aef7b763ccdcd2ef8cd977367016011179890c56
rq3g_python_057,dorn_python_084,python,mid,golden,gold,clean,bcd35d00907c668f832037bae068075dd6bb86a249a7d7a3ad38236050508c92,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_057.png,1028,1112,50,52,2,12,15,21,#272822,False,False,46.12536016144119,True,3fbcbfe0ffd6062c5964e69f7f1fe39991acd2f34b86d19d03831ec37146f9e7
rq3g_python_057,dorn_python_084,python,mid,ugly_gold,gold,ugly,bcd35d00907c668f832037bae068075dd6bb86a249a7d7a3ad38236050508c92,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_057.png,676,691,50,45,4,11,13,15,#ffffff,True,True,82.89238745525333,True,de588e0239201f336541047f224ad8ef016d9c3010ffe3768813769e6a14e938
rq3g_python_057,dorn_python_084,python,mid,beautiful_trash,trash,clean,8113bd17380119fe004846f49087194705f23d8d3e8d7844fe64609178a2b098,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_057.png,1028,1637,50,77,27,12,15,21,#272822,False,False,54.17923466736172,True,0f7d8ce3239beea9d0edf00ac398f2b8c2a80e18adb80c0d126ccddf73d6eca2
rq3g_python_057,dorn_python_084,python,mid,ugly_trash,trash,ugly,8113bd17380119fe004846f49087194705f23d8d3e8d7844fe64609178a2b098,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_057.png,676,1111,50,73,32,11,13,15,#ffffff,True,True,89.69335924212457,True,12b42fd82b58778f4c76c7493c3df426f3e7d7ab227d707a844632ee4641ce12
rq3g_python_058,dorn_python_068,python,mid,golden,gold,clean,92acc8dfe053e5aa9600ab97ac3734a35b94e7627a48e319e7eb075235761d93,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_058.png,1028,713,31,33,2,12,15,21,#272822,False,False,39.261265309846344,True,7d9e76f84f86a0dc7eff9e6107557455bba3c908e465c5484be1839e28f1fca9
rq3g_python_058,dorn_python_068,python,mid,ugly_gold,gold,ugly,92acc8dfe053e5aa9600ab97ac3734a35b94e7627a48e319e7eb075235761d93,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_058.png,676,526,31,34,9,11,13,15,#ffffff,True,True,73.46367703898443,True,d51b56009a8ba75a3971ddd3c21cc519a1f0ed1c18d5139438a95b2934319c50
rq3g_python_058,dorn_python_068,python,mid,beautiful_trash,trash,clean,3fcfa476b504ba1ee5c506159d69e5fb05f42a38206e7245f6a3c91cb63bf6df,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_058.png,1028,545,19,25,6,12,15,21,#272822,False,False,46.38353381746046,True,703229c3cc8bbd6c8767efe5faa9e78d8ae2faacf570775a63229c3ecbfe9893
rq3g_python_058,dorn_python_068,python,mid,ugly_trash,trash,ugly,3fcfa476b504ba1ee5c506159d69e5fb05f42a38206e7245f6a3c91cb63bf6df,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_058.png,676,331,19,21,7,11,13,15,#ffffff,True,True,83.72978878995647,True,1da3f9dccaeb12ce6180d07c0797395888b4d7537b8a44c658932f26896b86f8
rq3g_python_059,dorn_python_051,python,mid,golden,gold,clean,bba5b252faba5e839b258b8b49ac27d1f0945d291254a9593c66d07adc8ab1d0,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_059.png,1028,230,10,10,0,12,15,21,#272822,False,False,38.436752589273674,True,2a2ebed5c43783e5b5fbb2511185eb48320e0deaea0ef0ff32c09c4359629036
rq3g_python_059,dorn_python_051,python,mid,ugly_gold,gold,ugly,bba5b252faba5e839b258b8b49ac27d1f0945d291254a9593c66d07adc8ab1d0,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_059.png,676,136,10,8,0,11,13,15,#ffffff,True,True,69.86563795496446,True,aed5a516c9fdc41fbdaa2b80c6ac2cd7f9dd4063f7c0503a98de908b0a1d1b9a
rq3g_python_059,dorn_python_051,python,mid,beautiful_trash,trash,clean,2a6c85946b9566008d00b1255e3ebcfa2df8cb4be6cd543ce21dbc7224fa4bb8,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_059.png,1028,335,10,15,5,12,15,21,#272822,False,False,52.90576951388354,True,7d9119cf4bb2ef1de149c1066da30481099441c944f738ec94d04545b2ac7dc5
rq3g_python_059,dorn_python_051,python,mid,ugly_trash,trash,ugly,2a6c85946b9566008d00b1255e3ebcfa2df8cb4be6cd543ce21dbc7224fa4bb8,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_059.png,676,256,10,16,8,11,13,15,#ffffff,True,True,81.940249764816,True,7f0a262eb3b04c9915d3f4063edc0572b5693fbbc122695c9af46e8a02c6d5c1
rq3g_python_060,dorn_python_109,python,mid,golden,gold,clean,3ac49f5ee30dc2ac73d0e7adbfb602d6006ad49334b5faaeddb4c1ff226d5a3b,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_060.png,1028,650,29,30,1,12,15,21,#272822,False,False,39.312550784545266,True,7264158d2667941690e145db1d98bfebcf6d274bb790cc5b92e23ac1cb482e5e
rq3g_python_060,dorn_python_109,python,mid,ugly_gold,gold,ugly,3ac49f5ee30dc2ac73d0e7adbfb602d6006ad49334b5faaeddb4c1ff226d5a3b,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_060.png,676,556,29,36,13,11,13,15,#ffffff,True,True,70.44300002964084,True,a51ed92117ed7e97ce79c31af4b8b944f027cce97ac2f4153fcef57f9f7ea0a5
rq3g_python_060,dorn_python_109,python,mid,beautiful_trash,trash,clean,06a71e800954d9356b0bf3d83194dca9e8e211ab0efa09f1551c6f3a04df291c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_060.png,1028,482,13,22,9,12,15,21,#272822,False,False,50.239852506341855,True,39dae9b26ab65daff0acf17e5fb8d5772f91d9a96e2377af1e7a5584f10112b7
rq3g_python_060,dorn_python_109,python,mid,ugly_trash,trash,ugly,06a71e800954d9356b0bf3d83194dca9e8e211ab0efa09f1551c6f3a04df291c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_060.png,676,346,13,22,12,11,13,15,#ffffff,True,True,85.035431886716,True,421d469f5d7bdb0a4cd629af0a0397419393051bdc98134c76a4da09b346973e
rq3g_python_061,dorn_python_002,python,mid,golden,gold,clean,cb790d136bd8b2166f06ab2cd75f88637a4071998720c645b52dd72c43284179,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_061.png,1028,1070,49,50,1,12,15,21,#272822,False,False,36.15012390208134,True,08ee687f9b66932fb19387845c185a7389d069e77c597ad57d64c82231d7e716
rq3g_python_061,dorn_python_002,python,mid,ugly_gold,gold,ugly,cb790d136bd8b2166f06ab2cd75f88637a4071998720c645b52dd72c43284179,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_061.png,676,541,49,35,1,11,13,15,#ffffff,True,True,69.14787824653726,True,20a1f4d2ec8dc76595f5cbe1f0460dc974988da3962d697e77495b14a1819330
rq3g_python_061,dorn_python_002,python,mid,beautiful_trash,trash,clean,7f7946af33593920a1062ff7f55db512641717bff9bf096ea6c52697c8e15b9d,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_061.png,1028,1280,46,60,14,12,15,21,#272822,False,False,49.59271897920579,True,e5199480ea5fb6b49483970aec8c899ad75d4228d1ff8b474647ee62f47ba30d
rq3g_python_061,dorn_python_002,python,mid,ugly_trash,trash,ugly,7f7946af33593920a1062ff7f55db512641717bff9bf096ea6c52697c8e15b9d,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_061.png,676,766,46,50,19,11,13,15,#ffffff,True,True,84.26566504160148,True,5744b0526b6972f0c60f8d42df66bea3f02803245809a236b56f9ea144934f61
rq3g_python_062,dorn_python_009,python,mid,golden,gold,clean,c4ed97be42fb35232c56c5794328763b8e6d2a9a77f30013391b91d9fb4881eb,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_062.png,1028,1091,50,51,1,12,15,21,#272822,False,False,41.49890108529984,True,2392a7fa84a75167e321d6b83d022b3f380ae52c4cad4bcc4dce14eaf58c6d6c
rq3g_python_062,dorn_python_009,python,mid,ugly_gold,gold,ugly,c4ed97be42fb35232c56c5794328763b8e6d2a9a77f30013391b91d9fb4881eb,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_062.png,676,646,50,42,4,11,13,15,#ffffff,True,True,74.47738576310715,True,82df70829ac9be83f5a7dd467c6d8d45ec0231bcbd0d001796dde4a31e7a8c74
rq3g_python_062,dorn_python_009,python,mid,beautiful_trash,trash,clean,45876aaf711915a2ec0b6593f0deb4c1e7def78d32a03a71c509b86034de8157,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_062.png,1028,1427,50,67,17,12,15,21,#272822,False,False,55.823457981583694,True,bff159fa8768349f5e3db2fff98a221d11bccf12e2a6d717259b64b5e60fddfc
rq3g_python_062,dorn_python_009,python,mid,ugly_trash,trash,ugly,45876aaf711915a2ec0b6593f0deb4c1e7def78d32a03a71c509b86034de8157,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_062.png,676,991,50,65,27,11,13,15,#ffffff,True,True,89.01283207962507,True,1714255b464d878515d1ed5cbf37fbea524a5c29ba18fe92c33b04800acf4c66
rq3g_python_063,dorn_python_049,python,mid,golden,gold,clean,4836f76a70b9fb9471cef2a163c1f0b84b1b9f6869f24ab4ebb15c2b72152c70,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_063.png,1028,1070,50,50,0,12,15,21,#272822,False,False,37.30042543605085,True,9297954f9dfa226cc125382d6111c35d9a17c614ef748d6617d381e91d895991
rq3g_python_063,dorn_python_049,python,mid,ugly_gold,gold,ugly,4836f76a70b9fb9471cef2a163c1f0b84b1b9f6869f24ab4ebb15c2b72152c70,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_063.png,676,631,50,41,1,11,13,15,#ffffff,True,True,71.09505554614306,True,b99a8809fa6fe4fd5ed2c1d8c6e56f9050ba5752cea8d04f1e7bc4568514d7f9
rq3g_python_063,dorn_python_049,python,mid,beautiful_trash,trash,clean,e08a3c8d76e42f2ea464537e50c60930f98a2aeff563311a6005b11970b22e65,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_063.png,1028,1217,50,57,7,12,15,21,#272822,False,False,51.17268626815379,True,94908c5f96ed08b53658be24fb6db4f96a90eabd5190d4b03eda3149eef5155c
rq3g_python_063,dorn_python_049,python,mid,ugly_trash,trash,ugly,e08a3c8d76e42f2ea464537e50c60930f98a2aeff563311a6005b11970b22e65,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_063.png,676,841,50,55,15,11,13,15,#ffffff,True,True,84.38741572957257,True,c15cd3230a270cbc76109ce6789e82ae553695f01bc9c1f19b488a1a205a8039
rq3g_python_064,dorn_python_059,python,mid,golden,gold,clean,6f92da839a85719e53f5770646fb2cea411c99fdee479f6d859bbdba17656215,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_064.png,1028,230,10,10,0,12,15,21,#272822,False,False,44.05325375829191,True,b5cfac40813d1ed87025c15ec98a5ad0bd9abae2c686657b58842b9df111839b
rq3g_python_064,dorn_python_059,python,mid,ugly_gold,gold,ugly,6f92da839a85719e53f5770646fb2cea411c99fdee479f6d859bbdba17656215,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_064.png,676,151,10,9,1,11,13,15,#ffffff,True,True,76.7897240502067,True,4737161d0f291f6d09abc4f08083937a2931248322a672c52169f751172c7a5e
rq3g_python_064,dorn_python_059,python,mid,beautiful_trash,trash,clean,bae46abf5c76f95c87edfaee37c076d1ba5c890c220514f4a974960b23d40bfe,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_064.png,1028,377,10,17,7,12,15,21,#272822,False,False,55.14277441842415,True,177772665e42f69688e5cfc74e6d7d0d95fd4bb0314d598acfc1d0d4b2ed2e73
rq3g_python_064,dorn_python_059,python,mid,ugly_trash,trash,ugly,bae46abf5c76f95c87edfaee37c076d1ba5c890c220514f4a974960b23d40bfe,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_064.png,676,271,10,17,9,11,13,15,#ffffff,True,True,86.33591883759279,True,0e1612856f748500c0fa597012cba0e755be3bb53591bb9444e79ffbf954ac94
rq3g_python_065,dorn_python_053,python,mid,golden,gold,clean,a2e28858ef01ba570f202d743db7efe1810826ac3112d1d09ae59d59478b716a,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_065.png,1028,1238,50,58,8,12,15,21,#272822,False,False,38.959615072567196,True,4b6c2a656f94f7a48fd2e4ab43585a5cb267c606479de249e9a5e21593c489b2
rq3g_python_065,dorn_python_053,python,mid,ugly_gold,gold,ugly,a2e28858ef01ba570f202d743db7efe1810826ac3112d1d09ae59d59478b716a,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_065.png,676,901,50,59,14,11,13,15,#ffffff,True,True,70.19676863230094,True,0cc33cf40a9118d4e4f22f25b66d011580910d1b6c705ddd8b0d273fc994f73f
rq3g_python_065,dorn_python_053,python,mid,beautiful_trash,trash,clean,7a0576b6ca11616e820ff70d6e45f46505b25fd9d17a27f2ef471b1f21f3f7a5,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_065.png,1028,1238,47,58,11,12,15,21,#272822,False,False,50.601728882576175,True,9a8ed668df2a24d0eeace2bd83a59f886d0e3e5942c6963ef74682b557b6bd12
rq3g_python_065,dorn_python_053,python,mid,ugly_trash,trash,ugly,7a0576b6ca11616e820ff70d6e45f46505b25fd9d17a27f2ef471b1f21f3f7a5,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_065.png,676,886,47,58,16,11,13,15,#ffffff,True,True,81.91279620639955,True,3460a18a4ca33b0dbd9932fa213a30554f907c075b49ef47ccfaaa47d3d0dd95
rq3g_python_066,dorn_python_032,python,mid,golden,gold,clean,d6dbdea66d569ffe209229ec7a0c76dec8273a3726e9c961baf6732b8529086f,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_066.png,1028,671,30,31,1,12,15,21,#272822,False,False,31.815175482910643,True,97c77e0c29d6c28431f8c373cfda9889a9aab63f7d3d9e7d8ef97647c1e7eb06
rq3g_python_066,dorn_python_032,python,mid,ugly_gold,gold,ugly,d6dbdea66d569ffe209229ec7a0c76dec8273a3726e9c961baf6732b8529086f,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_066.png,676,391,30,25,2,11,13,15,#ffffff,True,True,64.05316118449876,True,fe4e82fbf587fefa0fae570ec27a4a7cc86f4af3c31d27481a37acdfa1d2b4fc
rq3g_python_066,dorn_python_032,python,mid,beautiful_trash,trash,clean,a696d033292ba68f304ff0353a2a6060842027f03092b759a5535eedf8eee9fa,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_066.png,1028,734,30,34,4,12,15,21,#272822,False,False,44.06564138780649,True,29d9dcef0c5bb7ae5825b6261a6b3908e351f06d3aca95193fc3a3031a5954fa
rq3g_python_066,dorn_python_032,python,mid,ugly_trash,trash,ugly,a696d033292ba68f304ff0353a2a6060842027f03092b759a5535eedf8eee9fa,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_066.png,676,421,30,27,4,11,13,15,#ffffff,True,True,79.12948459895236,True,e59ab910534bd436faed770e27616dd10b51aa19ea3193e743540f030e683776
rq3g_python_067,dorn_python_057,python,high,golden,gold,clean,d5e973e053114bb1f285509bcfa9b59fe15137ab30446b976a8314286ac2f711,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_067.png,1028,251,10,11,1,12,15,21,#272822,False,False,25.480439263504067,True,f4a376f1f200fbd17c4400a5c89d31b9aa31670573a5466ccd1d89b63637da3a
rq3g_python_067,dorn_python_057,python,high,ugly_gold,gold,ugly,d5e973e053114bb1f285509bcfa9b59fe15137ab30446b976a8314286ac2f711,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_067.png,676,136,10,8,1,11,13,15,#ffffff,True,True,59.39352861689199,True,00b3027c6dfc9f40712eb8cab4dfb507a832f4e53d70c5422c2b6ac5b92f096c
rq3g_python_067,dorn_python_057,python,high,beautiful_trash,trash,clean,2bdca7b0cc7a3b023b8380e1ba19783db405118b8ee7c2582274d2c278ad4a3c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_067.png,1028,251,10,11,1,12,15,21,#272822,False,False,34.02212938194486,True,eaf2852b382e35bff6093cd651810868f817795d4658dc160838811f035f6091
rq3g_python_067,dorn_python_057,python,high,ugly_trash,trash,ugly,2bdca7b0cc7a3b023b8380e1ba19783db405118b8ee7c2582274d2c278ad4a3c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_067.png,676,136,10,8,1,11,13,15,#ffffff,True,True,79.85222571514689,True,39aca8902afdbb9ba45dbafb6f17ee68727aef9a97cf6408f810543414717db8
rq3g_python_068,dorn_python_061,python,high,golden,gold,clean,f88c3cb8165cec6ea8f609a639abac1ec4ec1060d653746b099936868ed921cf,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_068.png,1028,1091,50,51,1,12,15,21,#272822,False,False,33.02721840339833,True,c645396aa3a6c0589c39ff53c2ca5c36f52fda8ad49bc7ec387a4f28a1afeef6
rq3g_python_068,dorn_python_061,python,high,ugly_gold,gold,ugly,f88c3cb8165cec6ea8f609a639abac1ec4ec1060d653746b099936868ed921cf,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_068.png,676,706,50,46,5,11,13,15,#ffffff,True,True,67.02594384439979,True,32d3c53fb408aeeaee51596f1a539c0ec5d6fc96b11b3b6a1e394bc22e47ab84
rq3g_python_068,dorn_python_061,python,high,beautiful_trash,trash,clean,ed8ed18951680b46ebdd8ccf1e4d089b856bdd103285bea1fee852158cc43362,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_068.png,1028,734,31,34,3,12,15,21,#272822,False,False,46.00569669882598,True,3172acbe92b54f6941dc4c3aeed84c652b2a044e1df7e6c3c1ed3d2953fd2237
rq3g_python_068,dorn_python_061,python,high,ugly_trash,trash,ugly,ed8ed18951680b46ebdd8ccf1e4d089b856bdd103285bea1fee852158cc43362,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_068.png,676,496,31,32,5,11,13,15,#ffffff,True,True,78.10726918148451,True,9366b3d526e256a84482f8ee5549d901998f98a58502103db5f4fb2e6470e46f
rq3g_python_069,dorn_python_018,python,high,golden,gold,clean,d783990820e77d2a53fce1691dffb7c6d54e18241b6b21d2f7019420b1120ad1,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_069.png,1028,1028,48,48,0,12,15,21,#272822,False,False,37.05772301081944,True,5eec89f0f7072a67a3c6c142da07cc85b823ae9a3e9c2a49ac3e3bae6e94e520
rq3g_python_069,dorn_python_018,python,high,ugly_gold,gold,ugly,d783990820e77d2a53fce1691dffb7c6d54e18241b6b21d2f7019420b1120ad1,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_069.png,676,736,48,48,9,11,13,15,#ffffff,True,True,70.92204688398442,True,6cc6b28fbd09336af32b38159f54a3bb559d730c45e0122c661f52a08f7fa90f
rq3g_python_069,dorn_python_018,python,high,beautiful_trash,trash,clean,f7b98c3dc869757a62a3109a1492f817a1c111aafd0fa2a481f5c3aa4ea40d77,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_069.png,1028,797,32,37,5,12,15,21,#272822,False,False,44.517292483917366,True,528877adafd82d40c523bff03f3bd2757c1e4adf7377a5aa08b2faa22471cc81
rq3g_python_069,dorn_python_018,python,high,ugly_trash,trash,ugly,f7b98c3dc869757a62a3109a1492f817a1c111aafd0fa2a481f5c3aa4ea40d77,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_069.png,676,526,32,34,8,11,13,15,#ffffff,True,True,74.80062244891299,True,a745505d5fecd6abcab6fb726e78d39e167953484ca523e84494e44dba5e312c
rq3g_python_070,dorn_python_113,python,high,golden,gold,clean,4ea784cc1a901036006691f6114c0b0dd40cb5a4e9d43e730aebb3875264a921,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_070.png,1028,1070,50,50,0,12,15,21,#272822,False,False,43.19666065387538,True,0efcd19a956cce304d41f22e523694f632980cfb6999cdbe2e531d497ebdfd98
rq3g_python_070,dorn_python_113,python,high,ugly_gold,gold,ugly,4ea784cc1a901036006691f6114c0b0dd40cb5a4e9d43e730aebb3875264a921,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_070.png,676,781,50,51,7,11,13,15,#ffffff,True,True,73.91217372402936,True,87fbe5e4f472d0862b02e9740af6f4e6ccfabc7ccf1a5beaa47298bddf283733
rq3g_python_070,dorn_python_113,python,high,beautiful_trash,trash,clean,095dc6c44eb383ae8ac4ce028ed51af85c7687e59ca43ca4f654b231dffe4331,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_070.png,1028,1406,50,66,16,12,15,21,#272822,False,False,52.5782378441167,True,130e4500e010790fb4bc1d858d6425c1abc96102cefafb52d8da2a0f28dbea7a
rq3g_python_070,dorn_python_113,python,high,ugly_trash,trash,ugly,095dc6c44eb383ae8ac4ce028ed51af85c7687e59ca43ca4f654b231dffe4331,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_070.png,676,1021,50,67,23,11,13,15,#ffffff,True,True,84.18858118316551,True,10f1ec1e59393202242fa967ddd0127fef5a27abfab3289c748bb5a6f38607ae
rq3g_python_071,dorn_python_055,python,high,golden,gold,clean,6286990973c9de42a75dd57cad851032b496d09e0af70419b69b2e1d6c1761d0,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_071.png,1028,1070,50,50,0,12,15,21,#272822,False,False,37.468411324679444,True,d6de753aa8f588b4fc800c4aa1e69a2da99260741877c0d1bf1257414b2fcefc
rq3g_python_071,dorn_python_055,python,high,ugly_gold,gold,ugly,6286990973c9de42a75dd57cad851032b496d09e0af70419b69b2e1d6c1761d0,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_071.png,676,736,50,48,10,11,13,15,#ffffff,True,True,69.47448104040525,True,846f57a4c42abc39c4c828ffdba598123a7168e2db5d2ba08dca75b8041a0956
rq3g_python_071,dorn_python_055,python,high,beautiful_trash,trash,clean,430bd3f01be55c49e1327ab3bae29fc39536dbf8a113bc12163236144f86cfe8,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_071.png,1028,818,33,38,5,12,15,21,#272822,False,False,49.878120900783266,True,3a845d096c0693d4759cb61fa5521593e9b4e6cd012541f7dac4ef1044aec9c0
rq3g_python_071,dorn_python_055,python,high,ugly_trash,trash,ugly,430bd3f01be55c49e1327ab3bae29fc39536dbf8a113bc12163236144f86cfe8,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_071.png,676,511,33,33,9,11,13,15,#ffffff,True,True,84.15098968422163,True,fd97d35eafad4388062cec525a08ccb454caddda11856dec30b4b6c4e2b97f48
rq3g_python_072,dorn_python_075,python,high,golden,gold,clean,370d3533ee69bab6b76db7ca2bde26c97b40892feebc62f4e6083c7d68b77e48,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_python_072.png,1028,1070,50,50,0,12,15,21,#272822,False,False,29.609016295522867,True,dd1e20df02cbdfce5d5557985a3f9e2320e31de02117e6cf7658b1bce413a91b
rq3g_python_072,dorn_python_075,python,high,ugly_gold,gold,ugly,370d3533ee69bab6b76db7ca2bde26c97b40892feebc62f4e6083c7d68b77e48,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_python_072.png,676,736,50,48,1,11,13,15,#ffffff,True,True,57.089713743259075,True,ecc110ea72d847538573081b05aa1df5505925b936c7f93686c27ac804d26f76
rq3g_python_072,dorn_python_075,python,high,beautiful_trash,trash,clean,403c2d775b58bda31333c5a9d7f7c9dee7c89238eb456135a28c43c170ea8f6b,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_python_072.png,1028,1133,50,53,3,12,15,21,#272822,False,False,42.91774009980728,True,d8ed6802783bdb8a82d26027ce01e32015f773a6b9ff9f990361724d26753538
rq3g_python_072,dorn_python_075,python,high,ugly_trash,trash,ugly,403c2d775b58bda31333c5a9d7f7c9dee7c89238eb456135a28c43c170ea8f6b,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_python_072.png,676,841,50,55,8,11,13,15,#ffffff,True,True,74.612276291648,True,db57bd02fbb78ee90995a609e5b1438c6972a6e960972a99f277c8e1ff9b0200
