source_loc_total,source_loc_nonempty,source_blank_line_ratio,source_comment_line_ratio,source_avg_line_length,source_avg_nonempty_line_length,source_max_line_length,source_token_count,source_avg_token_length,source_token_entropy,source_identifier_count,source_identifier_unique_count,source_avg_identifier_length,source_keyword_count,source_operator_count,source_literal_count,source_indent_mean,source_indent_max,source_indent_std,source_nesting_mean,source_nesting_max,source_cyclomatic_estimate,source_halstead_distinct_operators,source_halstead_distinct_operands,source_halstead_vocabulary,source_halstead_length,source_halstead_volume,rq0_id,dataset_name,source_brace_count,source_parenthesis_count,source_method_like_count,source_if_count,source_for_count,source_while_count,source_switch_count,source_try_count,source_catch_count,source_exception_handling_count,source_api_call_count,source_line_length_std,source_blank_line_count,source_comment_line_count
21.0,21.0,0.0,0.4761904761904761,41.42857142857143,41.42857142857143,121.0,151.0,4.516556291390729,5.7093895743650585,73.0,49.0,7.1506849315068495,16.0,60.0,2.0,4.9523809523809526,8.0,1.8120283419467091,0.6190476190476191,2.0,3.0,14.0,51.0,65.0,135.0,813.0196547588413,rq0_0215,Scalabrino,8,18,3,2,0,0,0,0,0,2,3,35.41128610589383,0,10
29.0,26.0,0.1034482758620689,0.1034482758620689,29.724137931034484,33.15384615384615,110.0,166.0,4.397590361445783,5.250590808561148,61.0,35.0,9.163934426229508,16.0,89.0,0.0,9.692307692307692,16.0,4.026539177939201,1.0769230769230769,3.0,4.0,14.0,35.0,49.0,150.0,842.2064766172813,rq0_0216,Scalabrino,10,32,4,2,0,0,0,1,1,4,9,31.393933690009273,3,3
42.0,41.0,0.0238095238095238,0.0714285714285714,38.54761904761905,39.48780487804878,119.0,315.0,4.111111111111111,5.523108678236545,113.0,46.0,8.973451327433628,19.0,173.0,10.0,13.75609756097561,24.0,5.995040583702329,2.2195121951219514,4.0,6.0,22.0,51.0,73.0,296.0,1832.1880694284853,rq0_0217,Scalabrino,10,64,3,4,1,0,0,0,0,1,20,30.653363352285773,1,3
12.0,11.0,0.0833333333333333,0.0,49.25,53.72727272727273,195.0,162.0,3.1296296296296298,4.296406805698443,53.0,16.0,6.69811320754717,8.0,101.0,0.0,8.363636363636363,12.0,3.59981634058606,1.0,2.0,3.0,11.0,16.0,27.0,154.0,732.2526753331741,rq0_0218,Scalabrino,6,52,3,2,0,0,0,0,0,0,14,67.4303653161294,1,0
21.0,21.0,0.0,0.0,41.66666666666666,41.66666666666666,136.0,122.0,4.221311475409836,4.818862415499406,35.0,19.0,8.17142857142857,12.0,70.0,5.0,14.857142857142858,28.0,8.565077011777948,1.619047619047619,3.0,3.0,13.0,24.0,37.0,110.0,573.0398702191845,rq0_0219,Scalabrino,8,32,3,1,0,0,0,1,1,5,6,30.4932987694226,0,0
21.0,20.0,0.0476190476190476,0.3333333333333333,44.42857142857143,46.65,76.0,158.0,4.879746835443038,4.518259801318198,61.0,31.0,10.229508196721312,15.0,82.0,0.0,6.3,8.0,2.1470910553583886,0.55,1.0,1.0,9.0,31.0,40.0,143.0,761.0357175688929,rq0_0220,Scalabrino,2,24,1,0,0,0,0,0,0,1,11,27.40971574107989,1,7
20.0,20.0,0.0,0.35,22.6,22.6,68.0,94.0,2.9468085106382977,4.950472762697101,30.0,20.0,4.866666666666666,16.0,48.0,0.0,6.7,12.0,3.0016662039607267,0.65,2.0,4.0,12.0,20.0,32.0,78.0,390.0,rq0_0221,Scalabrino,8,14,4,3,0,0,0,0,0,0,1,17.664653973401233,0,7
40.0,40.0,0.0,0.175,28.575,28.575,64.0,233.0,2.76824034334764,5.2061735147621,72.0,33.0,5.347222222222222,29.0,130.0,2.0,10.15,24.0,5.359804100897718,1.525,5.0,10.0,16.0,34.0,50.0,204.0,1151.3466627140438,rq0_0222,Scalabrino,20,48,8,7,2,0,0,0,0,0,6,17.53266594103703,0,7
42.0,41.0,0.0238095238095238,0.238095238095238,38.88095238095238,39.829268292682926,79.0,68.0,22.16176470588235,4.7604212095219935,29.0,17.0,5.827586206896552,4.0,34.0,1.0,11.121951219512194,24.0,6.232077216839089,1.7073170731707317,5.0,3.0,12.0,18.0,30.0,64.0,314.0409981189452,rq0_0223,Scalabrino,14,36,5,1,1,0,0,0,0,0,7,22.33745773673874,1,10
34.0,34.0,0.0,0.3235294117647059,27.705882352941178,27.705882352941178,76.0,199.0,2.9849246231155777,5.336411310334752,81.0,39.0,4.62962962962963,28.0,90.0,0.0,7.235294117647059,12.0,2.860057830857228,0.7647058823529411,2.0,7.0,14.0,39.0,53.0,171.0,979.474397730307,rq0_0224,Scalabrino,14,22,7,6,0,0,0,0,0,0,1,20.84047167209924,0,11
34.0,34.0,0.0,0.0,48.38235294117647,48.38235294117647,80.0,206.0,5.548543689320389,4.373898871643656,68.0,23.0,13.705882352941176,17.0,121.0,0.0,14.352941176470589,28.0,5.144284966841282,2.4411764705882355,4.0,10.0,11.0,23.0,34.0,189.0,961.530476996314,rq0_0225,Scalabrino,22,64,10,9,0,0,0,0,0,0,7,25.990965292128127,0,0
39.0,34.0,0.1282051282051282,0.4102564102564102,32.02564102564103,36.73529411764706,77.0,254.0,3.177165354330709,5.928040829423177,133.0,74.0,4.74436090225564,16.0,104.0,1.0,9.176470588235292,20.0,5.690397423499544,1.2647058823529411,4.0,5.0,15.0,75.0,90.0,238.0,1545.0610369264623,rq0_0226,Scalabrino,10,32,4,2,1,1,0,0,0,0,9,25.121741711918943,5,16
20.0,20.0,0.0,0.15,49.85,49.85,78.0,182.0,4.285714285714286,4.144112366614063,68.0,23.0,9.117647058823527,17.0,97.0,0.0,9.3,12.0,3.689173349139344,1.35,2.0,2.0,10.0,23.0,33.0,165.0,832.3250296941449,rq0_0227,Scalabrino,4,50,2,1,0,0,0,0,0,0,11,28.469764663586524,0,3
29.0,26.0,0.1034482758620689,0.0,30.655172413793103,33.88461538461539,64.0,191.0,3.130890052356021,5.1442291792712,62.0,36.0,6.661290322580645,12.0,112.0,5.0,9.115384615384617,20.0,5.976408254236132,1.8461538461538465,4.0,5.0,15.0,40.0,55.0,179.0,1034.863388720914,rq0_0228,Scalabrino,10,42,4,2,1,1,0,0,0,0,13,17.70306005511762,3,0
23.0,23.0,0.0,0.0869565217391304,39.82608695652174,39.82608695652174,76.0,131.0,4.106870229007634,4.709384995188071,42.0,23.0,9.261904761904765,9.0,77.0,3.0,14.782608695652174,24.0,6.613270727593581,1.826086956521739,3.0,4.0,13.0,26.0,39.0,122.0,644.8190707011944,rq0_0229,Scalabrino,10,36,4,3,0,0,0,0,0,0,11,18.774756812905537,0,2
36.0,35.0,0.0277777777777777,0.0833333333333333,33.333333333333336,34.285714285714285,61.0,180.0,3.094444444444445,5.042927878414492,64.0,29.0,6.0625,14.0,98.0,4.0,16.17142857142857,28.0,8.171328670718,3.057142857142857,6.0,7.0,12.0,31.0,43.0,166.0,900.7599492805482,rq0_0230,Scalabrino,20,32,7,4,0,1,0,1,1,2,5,16.97547250201498,1,3
25.0,25.0,0.0,0.0,38.64,38.64,78.0,146.0,4.321917808219178,5.118680061201559,49.0,32.0,8.510204081632653,14.0,80.0,3.0,12.0,28.0,5.878775382679628,1.48,3.0,4.0,14.0,35.0,49.0,132.0,741.1416994232075,rq0_0231,Scalabrino,12,30,3,3,0,0,0,1,0,3,10,21.997963542109986,0,0
31.0,29.0,0.064516129032258,0.032258064516129,40.12903225806452,42.89655172413793,76.0,180.0,3.45,4.872665123214207,54.0,29.0,8.574074074074074,12.0,110.0,4.0,19.448275862068964,36.0,7.18036694334917,2.7586206896551726,5.0,7.0,15.0,30.0,45.0,168.0,922.6313201833854,rq0_0232,Scalabrino,14,46,5,4,2,0,0,0,0,0,5,19.646458985689474,2,1
31.0,31.0,0.0,0.3548387096774194,46.483870967741936,46.483870967741936,80.0,265.0,3.4452830188679244,5.523947127978602,111.0,52.0,6.405405405405405,15.0,137.0,2.0,13.580645161290322,28.0,7.236886665965204,1.8064516129032255,3.0,4.0,19.0,54.0,73.0,250.0,1547.4561397200043,rq0_0233,Scalabrino,10,50,3,2,1,0,0,0,0,0,19,24.737161502669565,0,11
12.0,12.0,0.0,0.1666666666666666,65.25,65.25,193.0,124.0,4.911290322580645,5.318756451482995,53.0,38.0,9.528301886792454,9.0,62.0,0.0,10.333333333333334,16.0,4.459696053419884,1.6666666666666667,3.0,4.0,12.0,38.0,50.0,115.0,649.0434618240934,rq0_0234,Scalabrino,8,22,4,0,3,0,0,0,0,0,1,50.487828566233006,0,2
26.0,26.0,0.0,0.0384615384615384,46.65384615384615,46.65384615384615,91.0,225.0,3.7377777777777776,5.100050049778278,83.0,36.0,7.192771084337349,25.0,116.0,1.0,10.923076923076923,20.0,3.7715848221942343,1.6923076923076923,3.0,6.0,14.0,37.0,51.0,200.0,1134.485068394299,rq0_0235,Scalabrino,14,54,5,4,1,0,0,0,0,0,13,20.884190390915894,0,1
14.0,13.0,0.0714285714285714,0.0714285714285714,26.642857142857142,28.692307692307693,101.0,48.0,6.75,4.486440501696144,20.0,17.0,14.0,4.0,24.0,0.0,11.384615384615383,16.0,5.399978084548998,0.8461538461538461,1.0,1.0,9.0,17.0,26.0,44.0,206.81934759820803,rq0_0236,Scalabrino,2,6,1,0,0,0,0,0,0,0,0,26.95924740062606,1,1
39.0,32.0,0.1794871794871795,0.0,51.51282051282051,62.78125,113.0,390.0,4.556410256410256,5.050171472429743,111.0,31.0,7.432432432432432,21.0,222.0,36.0,11.125,16.0,2.7810744326608736,1.8125,3.0,3.0,16.0,50.0,66.0,369.0,2230.381430043269,rq0_0237,Scalabrino,6,86,2,1,1,0,0,0,0,1,31,38.730410628204325,7,0
13.0,13.0,0.0,0.0,109.23076923076924,109.23076923076924,122.0,298.0,4.184563758389261,4.167931434126619,98.0,11.0,9.653061224489797,25.0,175.0,0.0,7.076923076923077,8.0,2.302558391860887,0.0,1.0,1.0,9.0,11.0,20.0,273.0,1179.88636990425,rq0_0238,Scalabrino,24,68,1,0,0,0,0,0,0,1,11,31.199491727008446,0,0
12.0,9.0,0.25,0.0,34.083333333333336,45.44444444444444,101.0,102.0,2.9705882352941178,4.493552555005107,37.0,11.0,4.702702702702703,15.0,50.0,0.0,6.666666666666667,8.0,2.6666666666666665,0.7777777777777778,1.0,6.0,12.0,11.0,23.0,87.0,393.54989017696016,rq0_0239,Scalabrino,2,20,1,5,0,0,0,0,0,0,2,32.029825510330554,3,0
40.0,35.0,0.125,0.0,31.25,35.714285714285715,79.0,234.0,2.923076923076923,4.608599729451148,78.0,28.0,5.230769230769231,15.0,137.0,4.0,14.628571428571428,24.0,5.570769191750372,2.685714285714285,5.0,9.0,10.0,32.0,42.0,219.0,1180.917515588549,rq0_0240,Scalabrino,24,62,9,7,0,0,0,1,1,2,22,20.233326468971928,5,0
21.0,21.0,0.0,0.4285714285714285,39.57142857142857,39.57142857142857,133.0,193.0,3.6321243523316062,5.433543733455551,84.0,52.0,6.511904761904762,14.0,95.0,0.0,7.619047619047619,12.0,3.683634210631184,0.9523809523809524,2.0,3.0,14.0,52.0,66.0,179.0,1081.9465473651633,rq0_0241,Scalabrino,6,36,1,0,2,0,0,1,0,2,11,40.71102743854594,0,9
14.0,14.0,0.0,0.0,43.5,43.5,68.0,125.0,4.456,3.560539454226756,30.0,12.0,8.833333333333334,11.0,74.0,10.0,13.428571428571429,16.0,5.150787536377127,0.8571428571428571,1.0,1.0,6.0,22.0,28.0,114.0,548.0384611145669,rq0_0242,Scalabrino,2,44,1,0,0,0,0,0,0,0,20,21.76415795358441,0,0
15.0,15.0,0.0,0.0666666666666666,39.93333333333333,39.93333333333333,78.0,137.0,3.8905109489051095,4.312116382243215,42.0,22.0,6.666666666666667,12.0,75.0,8.0,11.2,20.0,5.694441734416699,1.0666666666666669,2.0,2.0,9.0,30.0,39.0,125.0,660.675277357781,rq0_0243,Scalabrino,4,42,2,1,0,0,0,0,0,0,18,22.84284473430478,0,1
10.0,8.0,0.2,0.2,27.5,34.375,85.0,54.0,4.388888888888889,4.7553658641813,25.0,20.0,7.8,4.0,25.0,0.0,8.0,12.0,4.0,1.125,2.0,2.0,9.0,20.0,29.0,50.0,242.8990497563786,rq0_0244,Scalabrino,4,10,2,1,0,0,0,0,0,1,2,30.64718584144391,2,2
37.0,32.0,0.1351351351351351,0.2702702702702703,40.810810810810814,47.125,140.0,269.0,4.836431226765799,5.754875532538809,128.0,78.0,8.7421875,9.0,128.0,4.0,11.125,24.0,6.0608889612003285,1.625,3.0,3.0,15.0,82.0,97.0,260.0,1715.9773389686532,rq0_0245,Scalabrino,8,48,3,1,1,0,0,0,0,1,20,34.45391582329652,5,10
16.0,16.0,0.0,0.4375,29.25,29.25,98.0,74.0,5.22972972972973,4.477063880515605,33.0,19.0,9.818181818181818,5.0,36.0,0.0,11.75,20.0,6.077622890571609,0.4375,1.0,1.0,9.0,19.0,28.0,69.0,331.7074896219747,rq0_0246,Scalabrino,2,14,1,0,0,0,0,0,0,0,5,27.268342450541432,0,7
11.0,8.0,0.2727272727272727,0.0,34.27272727272727,47.125,109.0,92.0,3.5,4.52011596701198,33.0,10.0,6.121212121212121,14.0,45.0,0.0,6.5,8.0,2.7838821814150108,0.75,1.0,5.0,12.0,10.0,22.0,78.0,347.8356662537092,rq0_0247,Scalabrino,2,18,1,4,0,0,0,0,0,0,2,37.23656782614469,3,0
17.0,16.0,0.0588235294117647,0.1176470588235294,28.764705882352946,30.5625,67.0,83.0,3.1927710843373496,4.799604722729966,29.0,19.0,5.862068965517241,11.0,43.0,0.0,12.25,20.0,6.239991987174342,2.125,4.0,1.0,9.0,19.0,28.0,72.0,346.1295543881475,rq0_0248,Scalabrino,10,14,3,0,0,0,0,1,0,2,4,20.726593919448757,1,2
32.0,30.0,0.0625,0.0625,62.71875,66.9,230.0,625.0,2.7296,4.441614116753673,181.0,37.0,5.707182320441989,52.0,387.0,5.0,8.4,16.0,2.6025628394590847,1.1333333333333333,3.0,6.0,17.0,39.0,56.0,573.0,3327.614370339007,rq0_0249,Scalabrino,6,166,2,4,1,0,0,0,0,0,29,50.06635245788832,2,2
35.0,30.0,0.1428571428571428,0.0,26.085714285714285,30.266666666666666,48.0,214.0,3.2196261682242997,4.390208808120942,82.0,24.0,5.475609756097561,11.0,113.0,8.0,3.8666666666666663,4.0,0.7180219742846004,0.9,1.0,1.0,7.0,32.0,39.0,203.0,1072.9366504290365,rq0_0250,Scalabrino,2,56,1,0,0,0,0,0,0,1,18,15.51289128171687,5,0
42.0,41.0,0.0238095238095238,0.2619047619047619,40.80952380952381,41.80487804878049,120.0,324.0,4.530864197530864,5.644659407033994,141.0,69.0,8.22695035460993,16.0,161.0,6.0,9.073170731707316,16.0,4.759535967863598,1.5365853658536586,3.0,4.0,14.0,75.0,89.0,308.0,1994.5258967376503,rq0_0251,Scalabrino,10,60,4,3,0,0,0,0,0,0,14,35.7352954076006,1,11
10.0,10.0,0.0,0.1,25.9,25.9,100.0,56.0,3.75,4.195485948727418,16.0,12.0,9.5625,5.0,35.0,0.0,10.0,16.0,4.816637831516919,1.6,3.0,3.0,9.0,12.0,21.0,51.0,224.0081885617168,rq0_0252,Scalabrino,8,16,3,1,0,0,0,1,1,2,3,31.55772488630953,0,1
20.0,20.0,0.0,0.0,47.45,47.45,228.0,163.0,5.134969325153374,4.181020941587713,46.0,24.0,12.173913043478262,10.0,105.0,2.0,16.6,28.0,8.224354077980836,1.9,4.0,2.0,8.0,26.0,34.0,153.0,778.3818147113019,rq0_0253,Scalabrino,10,72,4,0,0,0,0,1,1,3,19,58.95971082018636,0,0
37.0,34.0,0.081081081081081,0.3243243243243243,48.16216216216216,52.41176470588236,121.0,248.0,6.358870967741935,5.616702439541656,114.0,67.0,10.526315789473683,17.0,115.0,2.0,10.0,20.0,6.453453247954107,1.9411764705882355,3.0,2.0,11.0,69.0,80.0,231.0,1460.3653899189808,rq0_0254,Scalabrino,12,46,2,1,0,0,0,0,0,2,15,36.660246909058905,3,12
25.0,25.0,0.0,0.28,31.12,31.12,96.0,135.0,4.866666666666666,5.253108661288264,63.0,47.0,9.11111111111111,4.0,68.0,0.0,11.2,20.0,6.299206299209449,1.04,2.0,2.0,10.0,47.0,57.0,131.0,764.1085918555812,rq0_0255,Scalabrino,4,30,2,1,0,0,0,0,0,0,6,31.890211664396332,0,7
14.0,14.0,0.0,0.0714285714285714,35.285714285714285,35.285714285714285,92.0,98.0,4.275510204081633,5.089983537966617,39.0,26.0,8.0,11.0,47.0,1.0,9.428571428571429,12.0,3.5799897388976194,0.5714285714285714,2.0,2.0,13.0,27.0,40.0,87.0,463.0077442552005,rq0_0256,Scalabrino,4,12,2,1,0,0,0,0,0,0,2,23.866978297665263,0,1
11.0,11.0,0.0,0.0,44.72727272727273,44.72727272727273,81.0,81.0,5.37037037037037,4.386120380342991,24.0,14.0,15.0,5.0,51.0,1.0,13.818181818181818,20.0,7.309000451724284,1.4545454545454546,2.0,2.0,12.0,15.0,27.0,76.0,361.3714501644236,rq0_0257,Scalabrino,4,20,1,0,1,0,0,0,0,1,1,26.205797100124478,0,0
36.0,33.0,0.0833333333333333,0.25,36.388888888888886,39.696969696969695,105.0,268.0,4.059701492537314,5.905607457557846,114.0,67.0,7.5701754385964914,18.0,132.0,4.0,9.454545454545457,16.0,3.5255853508482398,1.3333333333333333,3.0,5.0,17.0,71.0,88.0,250.0,1614.8579046593245,rq0_0258,Scalabrino,12,36,4,3,1,0,0,0,0,1,7,31.882839147396602,3,9
32.0,32.0,0.0,0.28125,50.125,50.125,144.0,295.0,4.63728813559322,5.51048080926361,132.0,81.0,8.5,23.0,139.0,1.0,9.625,12.0,2.803457686500725,1.4375,2.0,7.0,10.0,82.0,92.0,272.0,1774.4088520475077,rq0_0259,Scalabrino,16,68,7,6,0,0,0,0,0,0,14,36.4723782471064,0,9
39.0,39.0,0.0,0.0256410256410256,55.92307692307692,55.92307692307692,101.0,404.0,4.772277227722772,4.9921149299461405,103.0,21.0,10.990291262135925,52.0,221.0,28.0,9.846153846153848,12.0,2.6941385716028097,1.358974358974359,2.0,15.0,14.0,36.0,50.0,352.0,1986.637378800703,rq0_0260,Scalabrino,28,106,8,14,0,0,0,0,0,9,18,34.294639347403,0,1
40.0,40.0,0.0,0.0,38.125,38.125,84.0,313.0,4.127795527156549,5.022248568294041,107.0,61.0,8.80373831775701,16.0,185.0,5.0,13.5,28.0,4.790615826801393,2.025,3.0,4.0,13.0,66.0,79.0,297.0,1872.2228822086,rq0_0261,Scalabrino,10,90,3,3,0,0,0,0,0,1,34,22.163243783345433,0,0
35.0,34.0,0.0285714285714285,0.3714285714285714,39.65714285714286,40.8235294117647,134.0,279.0,4.14336917562724,6.015391493742636,130.0,88.0,7.323076923076923,15.0,132.0,2.0,10.470588235294118,20.0,5.574285995521005,2.588235294117647,5.0,3.0,18.0,90.0,108.0,264.0,1783.2903005711555,rq0_0262,Scalabrino,16,44,3,1,1,0,0,2,0,5,15,40.178845078433184,1,13
23.0,18.0,0.217391304347826,0.0434782608695652,42.47826086956522,54.27777777777778,123.0,171.0,5.1345029239766085,4.597175462193214,58.0,33.0,11.844827586206897,13.0,99.0,1.0,8.666666666666666,16.0,3.590109871423002,2.0,3.0,5.0,10.0,34.0,44.0,158.0,862.590195744693,rq0_0263,Scalabrino,10,60,4,4,0,0,0,0,0,0,14,41.735054148778964,5,1
22.0,22.0,0.0,0.0909090909090909,34.27272727272727,34.27272727272727,95.0,153.0,4.084967320261438,4.965036461379402,52.0,20.0,8.826923076923077,11.0,81.0,9.0,11.090909090909092,16.0,3.8008263564303406,1.3636363636363635,3.0,3.0,14.0,26.0,40.0,142.0,755.7137894740055,rq0_0264,Scalabrino,10,25,3,2,0,0,0,0,0,0,4,32.705548345227044,0,2
19.0,19.0,0.0,0.3684210526315789,32.05263157894737,32.05263157894737,52.0,209.0,2.2057416267942584,4.588848700332738,35.0,13.0,5.971428571428572,19.0,131.0,24.0,5.894736842105263,8.0,2.381833368207318,0.5263157894736842,1.0,1.0,12.0,28.0,40.0,190.0,1011.166338028599,rq0_0265,Scalabrino,2,48,1,0,0,0,0,0,0,0,0,20.009139186120155,0,7
30.0,30.0,0.0,0.2333333333333333,23.133333333333333,23.133333333333333,65.0,146.0,2.787671232876712,5.003841510607036,46.0,25.0,4.565217391304348,25.0,75.0,0.0,7.533333333333333,12.0,2.9181424837652385,0.8666666666666667,2.0,7.0,14.0,25.0,39.0,121.0,639.5336684823321,rq0_0266,Scalabrino,14,20,7,6,0,0,0,0,0,0,0,15.617796117108057,0,7
16.0,13.0,0.1875,0.0,13.6875,16.307692307692307,81.0,50.0,3.34,4.258313442577854,10.0,9.0,9.7,9.0,30.0,1.0,9.538461538461538,16.0,4.307692307692308,2.1538461538461537,4.0,3.0,8.0,10.0,18.0,41.0,170.9669250591348,rq0_0267,Scalabrino,10,14,2,1,0,1,0,0,0,1,1,19.601399025324696,3,0
20.0,19.0,0.05,0.15,36.9,38.8421052631579,76.0,133.0,4.06015037593985,5.078490595117956,56.0,34.0,7.875,7.0,70.0,0.0,8.631578947368421,22.0,5.658812655038152,1.368421052631579,3.0,3.0,11.0,34.0,45.0,126.0,691.973490137539,rq0_0268,Scalabrino,8,30,3,2,0,0,0,0,0,1,7,22.101809880640996,1,3
38.0,37.0,0.0263157894736842,0.0,24.07894736842105,24.67567567567568,126.0,231.0,3.207792207792208,5.26301889021555,44.0,26.0,8.204545454545455,40.0,117.0,30.0,8.64864864864865,12.0,2.3734592864973134,2.4864864864864864,4.0,25.0,13.0,49.0,62.0,191.0,1137.251495283893,rq0_0269,Scalabrino,16,38,3,1,0,0,1,0,0,2,4,27.84863369883641,1,0
35.0,28.0,0.2,0.0857142857142857,27.97142857142857,34.92857142857143,65.0,217.0,4.184331797235023,4.77695837363843,70.0,43.0,9.885714285714286,10.0,126.0,11.0,3.928571428571429,5.0,0.7985957062499248,0.8214285714285714,1.0,1.0,11.0,50.0,61.0,207.0,1227.6626288755176,rq0_0270,Scalabrino,2,62,1,0,0,0,0,0,0,0,20,20.778403230670218,7,3
42.0,42.0,0.0,0.0,36.73809523809524,36.73809523809524,65.0,291.0,2.9381443298969074,4.094375578774199,90.0,30.0,6.555555555555555,15.0,183.0,3.0,15.333333333333334,20.0,4.268749491621899,2.857142857142857,4.0,13.0,8.0,33.0,41.0,276.0,1478.684353274591,rq0_0271,Scalabrino,28,106,13,12,0,0,0,0,0,0,29,17.447962800730966,0,0
17.0,16.0,0.0588235294117647,0.0,27.352941176470587,29.0625,64.0,117.0,3.0854700854700856,4.653955729782462,43.0,24.0,6.116279069767442,7.0,67.0,0.0,5.5,16.0,3.708099243547832,1.6875,3.0,4.0,10.0,24.0,34.0,110.0,559.6209125375373,rq0_0272,Scalabrino,8,30,4,2,0,1,0,0,0,0,10,18.833453266401154,1,0
42.0,42.0,0.0,0.2142857142857142,39.97619047619048,39.97619047619048,73.0,364.0,3.0961538461538463,5.466814781198228,152.0,73.0,5.631578947368421,20.0,189.0,3.0,9.714285714285714,16.0,4.221744811295524,1.4047619047619049,3.0,7.0,14.0,75.0,89.0,344.0,2227.652300252441,rq0_0273,Scalabrino,14,80,5,4,2,0,0,0,0,0,18,19.43792083634228,0,9
25.0,24.0,0.04,0.12,31.24,32.541666666666664,58.0,188.0,3.3351063829787235,4.6434147594888175,59.0,29.0,7.9491525423728815,8.0,120.0,1.0,5.0,12.0,2.6457513110645907,1.5416666666666667,4.0,5.0,14.0,30.0,44.0,180.0,982.6976913547136,rq0_0274,Scalabrino,10,58,5,4,0,0,0,0,0,0,14,15.958145255636696,1,3
16.0,15.0,0.0625,0.0,38.125,40.66666666666666,67.0,157.0,3.4012738853503186,3.810883046399297,58.0,19.0,7.189655172413793,5.0,94.0,0.0,4.0,8.0,1.4605934866804429,1.5333333333333334,2.0,2.0,7.0,19.0,26.0,152.0,714.466837157446,rq0_0275,Scalabrino,4,54,2,1,0,0,0,0,0,0,24,24.333297659791203,1,0
20.0,20.0,0.0,0.0,48.75,48.75,89.0,136.0,5.227941176470588,4.944694719090579,48.0,26.0,11.083333333333334,10.0,76.0,2.0,10.95,31.0,6.012279101971232,1.35,2.0,3.0,16.0,28.0,44.0,126.0,687.8883839482994,rq0_0276,Scalabrino,8,34,3,2,0,0,0,0,0,0,8,25.738832529856516,0,0
25.0,25.0,0.0,0.44,47.36,47.36,165.0,187.0,5.4866310160427805,5.565835202205043,93.0,56.0,9.655913978494624,8.0,86.0,0.0,6.76,12.0,3.5017709805182857,2.16,4.0,2.0,13.0,56.0,69.0,179.0,1093.4258777632922,rq0_0277,Scalabrino,8,30,2,0,0,1,0,0,0,0,7,37.984080876072284,0,11
28.0,24.0,0.1428571428571428,0.0,40.57142857142857,47.333333333333336,152.0,136.0,6.095588235294118,5.117805182193297,53.0,33.0,12.471698113207546,19.0,64.0,0.0,10.75,18.0,4.736823830374104,2.5416666666666665,5.0,2.0,9.0,33.0,42.0,117.0,630.901138465115,rq0_0278,Scalabrino,12,26,6,1,0,0,0,0,0,2,6,40.14743237780733,4,0
21.0,17.0,0.1904761904761904,0.0,63.23809523809524,78.11764705882354,133.0,162.0,7.58641975308642,4.538807441043539,59.0,31.0,18.338983050847457,16.0,87.0,0.0,7.294117647058823,8.0,2.0512465616661992,0.8823529411764706,1.0,1.0,8.0,31.0,39.0,146.0,771.6687239538883,rq0_0279,Scalabrino,2,38,1,0,0,0,0,0,0,0,9,38.14122224663389,4,0
12.0,12.0,0.0,0.0,23.0,23.0,38.0,60.0,2.583333333333333,4.290759147096384,16.0,6.0,5.375,8.0,34.0,2.0,7.666666666666667,12.0,3.0368111930481,1.0,2.0,3.0,10.0,8.0,18.0,52.0,216.83610007500025,rq0_0280,Scalabrino,6,10,3,2,0,0,0,0,0,0,2,10.14889156509222,0,0
12.0,12.0,0.0,0.0,34.25,34.25,129.0,41.0,8.853658536585366,4.405855662943599,20.0,14.0,16.5,3.0,18.0,0.0,11.0,16.0,4.932882862316247,0.5,1.0,1.0,8.0,14.0,22.0,38.0,169.4584015082173,rq0_0281,Scalabrino,2,6,1,0,0,0,0,0,0,0,1,35.74475485997911,0,0
12.0,12.0,0.0,0.0,68.75,68.75,103.0,131.0,5.793893129770993,4.06761439050057,44.0,14.0,6.954545454545454,2.0,75.0,10.0,9.333333333333334,36.0,8.379870059984356,0.8333333333333334,1.0,1.0,8.0,21.0,29.0,129.0,626.6795483714568,rq0_0282,Scalabrino,2,32,1,0,0,0,0,0,0,0,15,34.01745875282279,0,0
40.0,33.0,0.175,0.0,39.65,48.06060606060606,114.0,272.0,5.338235294117647,4.137801697491694,93.0,48.0,13.559139784946236,4.0,175.0,0.0,10.545454545454543,24.0,5.286293936328855,1.121212121212121,2.0,3.0,10.0,48.0,58.0,268.0,1569.9389066941892,rq0_0283,Scalabrino,6,100,3,2,0,0,0,0,0,0,43,34.85509288468473,7,0
32.0,28.0,0.125,0.0625,35.21875,40.25,124.0,253.0,3.6877470355731226,4.301825399958059,64.0,42.0,11.046875,13.0,175.0,1.0,11.285714285714286,28.0,7.175639059928207,1.5357142857142858,3.0,6.0,14.0,43.0,57.0,240.0,1399.8936033995378,rq0_0284,Scalabrino,12,40,6,5,0,0,0,0,0,0,12,33.89573569695014,4,2
11.0,11.0,0.0,0.0,54.63636363636363,54.63636363636363,152.0,70.0,7.985714285714286,4.214209981969091,24.0,17.0,20.58333333333333,4.0,42.0,0.0,11.272727272727272,16.0,5.609908589287822,0.8181818181818182,1.0,1.0,10.0,17.0,27.0,66.0,313.8225751427889,rq0_0285,Scalabrino,2,24,1,0,0,0,0,0,0,0,7,41.09473031307216,0,0
